"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"18","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz","filament.admin.teknik-servis.resources.servis-kayitlari.create_arizali","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ArizaliCihazKaydiOlusturSayfasi","200","1902,47","1865,76","1943,99","1865,76|1943,99|1897,66","261313","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz",
"19","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","1899,85","1728,92","2020,84","1949,8|2020,84|1728,92","208269","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"20","muhasebe","admin/muhasebe/satis/hizli-satis","filament.admin.muhasebe.pages.satis.hizli-satis","App\Filament\Clusters\Muhasebe\Pages\HizliSatisSayfasi","200","1883,34","1551,78","2454,1","2454,1|1551,78|1644,13","130035","http://localhost/yalova-kamera/admin/muhasebe/satis/hizli-satis",
"21","muhasebe","admin/muhasebe/cari-yonetimi/cari-ekstreleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-ekstreleri","App\Filament\Clusters\Muhasebe\Pages\CariEkstreSayfasi","200","1869,64","1657,68","2284,6","2284,6|1666,65|1657,68","148553","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-ekstreleri",
"22","muhasebe","admin/muhasebe/finans/finans-panel","filament.admin.muhasebe.pages.finans.finans-panel","App\Filament\Clusters\Muhasebe\Pages\FinansDashboardSayfasi","200","1864,56","1623,23","2007,27","2007,27|1963,19|1623,23","121492","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-panel",
"23","web","admin/web/web-ayarlar/aboneler","filament.admin.web.pages.web-ayarlar.aboneler","App\Filament\Clusters\Web\Pages\WebAboneler","200","1861,38","1766,01","1951,37","1951,37|1866,76|1766,01","245784","http://localhost/yalova-kamera/admin/web/web-ayarlar/aboneler",
"24","muhasebe","admin/muhasebe/finans/banka-hesaplari","filament.admin.muhasebe.resources.finans.banka-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\ListBankaHesaplari","200","1859,41","1803,68","1921,62","1852,95|1803,68|1921,62","288582","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"25","sistem-yetkiler","admin/sistem-yetkiler","filament.admin.resources.sistem-yetkiler.index","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiListesi","200","1853,63","1828,73","1881,67","1881,67|1828,73|1850,49","304823","http://localhost/yalova-kamera/admin/sistem-yetkiler",
"26","muhasebe","admin/muhasebe/finans/bankalar","filament.admin.muhasebe.pages.finans.bankalar","App\Filament\Clusters\Muhasebe\Pages\Bankalar","200","1852,86","1829,31","1899,78","1829,31|1899,78|1829,48","288582","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"27","sistem-planlar","admin/sistem-planlar","filament.admin.resources.sistem-planlar.index","App\Filament\Resources\PlanYonetimKaynagi\Pages\PlanListesi","200","1845,15","1770,86","1903,77","1903,77|1860,83|1770,86","217764","http://localhost/yalova-kamera/admin/sistem-planlar",
"28","sistem-moduller","admin/sistem-moduller","filament.admin.resources.sistem-moduller.index","App\Filament\Resources\ModulYonetimKaynagi\Pages\ModulListesi","200","1843,26","1829,25","1864,04","1836,48|1829,25|1864,04","300379","http://localhost/yalova-kamera/admin/sistem-moduller",
"29","teknik-servis","admin/teknik-servis/genel-ayarlar","filament.admin.teknik-servis.pages.genel-ayarlar","App\Filament\Clusters\TeknikServis\Pages\TeknikServisGenelAyarlarSayfasi","200","1841,6","1773,06","1903,7","1848,05|1773,06|1903,7","112152","http://localhost/yalova-kamera/admin/teknik-servis/genel-ayarlar",
"30","teknik-servis","admin/teknik-servis/operasyon/garantili-cihazlar","filament.admin.teknik-servis.pages.operasyon.garantili-cihazlar","App\Filament\Clusters\TeknikServis\Pages\GarantiliCihazlarSayfasi","200","1829,97","1784,25","1916,43","1784,25|1916,43|1789,21","141944","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/garantili-cihazlar",
"31","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","1828,66","1700,71","2068,24","1717,01|2068,24|1700,71","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"32","restoran","admin/restoran/masalar/create","filament.admin.restoran.resources.masalar.create","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\CreateRestoranMasa","200","1827,32","1798,32","1861,86","1861,86|1821,77|1798,32","160786","http://localhost/yalova-kamera/admin/restoran/masalar/create",
"33","muhasebe","admin/muhasebe/tanimlar/stok-modelleri","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\ListMuhasebeStokModelleri","200","1825,16","1753,57","1904,21","1753,57|1904,21|1817,71","160813","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri",
"34","web","admin/web/web-ayarlar/web-genel-ayarlar","filament.admin.web.pages.web-ayarlar.web-genel-ayarlar","App\Filament\Clusters\Web\Pages\WebGenelAyarlar","200","1823,54","1744,19","1974,44","1974,44|1744,19|1752","240430","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-genel-ayarlar",
"35","muhasebe","admin/muhasebe/muhasebe-panel","filament.admin.muhasebe.pages.muhasebe-panel","App\Filament\Clusters\Muhasebe\Pages\MuhasebeDashboardSayfasi","200","1821,41","1585,73","2277,86","2277,86|1585,73|1600,65","120319","http://localhost/yalova-kamera/admin/muhasebe/muhasebe-panel",
"36","firma-ici-kullanicilar","admin/firma-ici-kullanicilar/create","filament.admin.resources.firma-ici-kullanicilar.create","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciOlustur","200","1816,64","1668,87","2077,47","2077,47|1668,87|1703,59","166722","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar/create",
"37","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGidenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenIadeFaturasi","200","1813,31","1705,29","1973,26","1973,26|1761,39|1705,29","192872","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi",
"38","e-ticaret","admin/e-ticaret/bildirim-yonetimi/loglar","filament.admin.e-ticaret.pages.bildirim-yonetimi.loglar","App\Filament\Clusters\ETicaret\Pages\BildirimLoglariSayfasi","200","1813,22","1631,03","2119,44","2119,44|1689,18|1631,03","155614","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/loglar",
"39","muhasebe","admin/muhasebe/finans/kasalar","filament.admin.muhasebe.pages.finans.kasalar","App\Filament\Clusters\Muhasebe\Pages\Kasalar","200","1810,94","1805,03","1822,24","1822,24|1805,54|1805,03","267969","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"40","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","1810,31","1752","1921,41","1921,41|1752|1757,52","291755","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"41","web","admin/web/urunler/urun-listesi","filament.admin.web.resources.urunler.urun-listesi.index","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\ListUrunler","200","1808,45","1681,55","1958,52","1681,55|1958,52|1785,29","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"42","personel-takip","admin/personel-takip/personeller","filament.admin.personel-takip.resources.personeller.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\ListPersoneller","200","1806,93","1781,51","1823,79","1823,79|1815,5|1781,51","284325","http://localhost/yalova-kamera/admin/personel-takip/personeller",
"43","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","1804,32","1667,48","1985,25","1760,24|1985,25|1667,48","161306","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"44","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","1803,92","1647,27","2110,23","2110,23|1647,27|1654,25","173978","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"45","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","1803,32","1739,22","1869,19","1869,19|1739,22|1801,55","291816","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"46","teknik-servis","admin/teknik-servis/raporlar/karlilik","filament.admin.teknik-servis.pages.raporlar.karlilik","App\Filament\Clusters\TeknikServis\Pages\TeknikServisKarlilikRaporuSayfasi","200","1803,02","1755,87","1869,67","1869,67|1783,51|1755,87","112175","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/karlilik",
"47","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","1802,34","1576,16","2245,78","2245,78|1576,16|1585,08","130841","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"48","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeGecmisiSayfasi","200","1801,85","1684,64","2011,08","2011,08|1709,82|1684,64","174908","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-gecmisi",
"49","muhasebe","admin/muhasebe/stok/stok-hareketleri","filament.admin.muhasebe.pages.stok.stok-hareketleri","App\Filament\Clusters\Muhasebe\Pages\StokHareketleriSayfasi","200","1799,33","1784,33","1823,62","1823,62|1790,03|1784,33","328607","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-hareketleri",
"50","muhasebe","admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat","filament.admin.muhasebe.pages.satis.barkodlu-satis-muhasebe-mutabakat","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisMuhasebeMutabakatSayfasi","200","1799,26","1644,39","2096,42","2096,42|1644,39|1656,98","157267","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat",
"51","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.create_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\DisServisKaydiOlusturSayfasi","200","1797,01","1750,11","1833,68","1750,11|1833,68|1807,23","263855","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/dis-servis",
"52","muhasebe","admin/muhasebe/stok/stok-kategorileri","filament.admin.muhasebe.resources.stok.stok-kategorileri.index","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\ListStokKategorileri","200","1796,37","1752,6","1865,48","1771,03|1752,6|1865,48","165226","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri",
"53","muhasebe","admin/muhasebe/fatura-kaynagis","filament.admin.muhasebe.resources.fatura-kaynagis.index","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\ListFaturalar","200","1796,25","1669,43","1990,07","1729,26|1990,07|1669,43","159657","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis",
"54","muhasebe","admin/muhasebe/satis/banka-satis","filament.admin.muhasebe.pages.satis.banka-satis","App\Filament\Clusters\Muhasebe\Pages\BankaSatis","200","1793,86","1687,03","1940,49","1754,05|1940,49|1687,03","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"55","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","1793,77","1569,01","2218,14","2218,14|1594,17|1569,01","117696","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"56","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","1792,44","1686,15","1981","1981|1710,16|1686,15","181780","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"57","muhasebe","admin/muhasebe/tanimlar/logo-turleri","filament.admin.muhasebe.resources.tanimlar.logo-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeLogoTuruTanimKaynagi\Pages\ListMuhasebeLogoTurleri","200","1790,72","1675,41","1999,04","1999,04|1675,41|1697,7","160789","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/logo-turleri",
"58","teknik-servis","admin/teknik-servis/sablonlar/whatsapp-sablonlari","filament.admin.teknik-servis.pages.sablonlar.whatsapp-sablonlari","App\Filament\Clusters\TeknikServis\Pages\WhatsappSablonlariSayfasi","200","1789,86","1670,26","1996,24","1996,24|1703,07|1670,26","186146","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/whatsapp-sablonlari",
"59","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","1787,79","1684,02","1993,77","1684,02|1993,77|1685,56","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"60","muhasebe","admin/muhasebe/finans/kasa-hesaplari","filament.admin.muhasebe.resources.finans.kasa-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ListKasaHesaplari","200","1784,64","1773,45","1798,43","1798,43|1782,03|1773,45","267969","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"61","muhasebe","admin/muhasebe/tanimlar/varyantlar","filament.admin.muhasebe.resources.tanimlar.varyantlar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeVaryantTanimKaynagi\Pages\ListMuhasebeVaryantlari","200","1783,84","1674,28","1971,68","1971,68|1705,57|1674,28","160766","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/varyantlar",
"62","muhasebe","admin/muhasebe/tanimlar/birimler/create","filament.admin.muhasebe.resources.tanimlar.birimler.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\BirimTanimKaynagi\Pages\CreateBirim","200","1783,16","1643,92","1857,67","1643,92|1857,67|1847,88","144877","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/birimler/create",
"63","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","1782,89","1697,28","1830,47","1820,91|1697,28|1830,47","192832","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"64","teknik-servis","admin/teknik-servis/ayarlar/telegram","filament.admin.teknik-servis.pages.ayarlar.telegram","App\Filament\Clusters\TeknikServis\Pages\TelegramSayfasi","200","1781,9","1678,29","1984,73","1678,29|1682,67|1984,73","141968","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/telegram",
"65","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","1780,98","1704,06","1845,49","1845,49|1704,06|1793,39","181638","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"66","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","1777,88","1691,7","1877,23","1877,23|1764,71|1691,7","232128","http://localhost/yalova-kamera/admin/profil",
"67","web","admin/web/sayfalar/bilgi-sayfalari","filament.admin.web.pages.sayfalar.bilgi-sayfalari","App\Filament\Clusters\Web\Pages\BilgiSayfalari","200","1776,75","1746,89","1810,52","1810,52|1746,89|1772,85","294393","http://localhost/yalova-kamera/admin/web/sayfalar/bilgi-sayfalari",
"68","muhasebe","admin/muhasebe/tanimlar/marka-ureticileri","filament.admin.muhasebe.resources.tanimlar.marka-ureticileri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaUreticiTanimKaynagi\Pages\ListMuhasebeMarkaUreticileri","200","1776,24","1665,32","1972,55","1972,55|1690,85|1665,32","160847","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/marka-ureticileri",
"69","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.tamamlanan_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTamamlananDisServisSayfasi","200","1776,16","1673,92","1959,14","1673,92|1959,14|1695,43","146008","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis",
"70","muhasebe","admin/muhasebe/faturalar/iptal-faturalar","filament.admin.muhasebe.pages.faturalar.iptal-faturalar","App\Filament\Clusters\Muhasebe\Pages\IptalFatura","200","1774,99","1668,79","1939,38","1716,82|1939,38|1668,79","158808","http://localhost/yalova-kamera/admin/muhasebe/faturalar/iptal-faturalar",
"71","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","1773,17","1744,47","1802,36","1802,36|1744,47|1772,67","253374","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"72","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","1772,92","1549,66","2185,63","2185,63|1549,66|1583,45","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"73","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","1767,8","1743,01","1792,6","1792,6|1743,01|1767,78","292981","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"74","teknik-servis","admin/teknik-servis/tanimlar/markalar","filament.admin.teknik-servis.resources.tanimlar.markalar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisMarkaKaynagi\Pages\ListTeknikServisMarkalari","200","1767,46","1657,7","1966,56","1657,7|1678,11|1966,56","141956","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/markalar",
"75","web","admin/web/web-moduller/ucuncu-grup/faqs","filament.admin.web.pages.web-moduller.ucuncu-grup.faqs","App\Filament\Clusters\Web\Pages\ModulFaqs","200","1765,92","1669,83","1932,22","1932,22|1695,71|1669,83","178726","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/faqs",
"76","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","1757,6","1580,04","2052,22","2052,22|1640,54|1580,04","122123","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"77","web","admin/web/web-moduller/ucuncu-grup/referanslar","filament.admin.web.pages.web-moduller.ucuncu-grup.referanslar","App\Filament\Clusters\Web\Pages\ModulReferanslar","200","1756,88","1729,51","1797,23","1797,23|1729,51|1743,91","228360","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/referanslar",
"78","web","admin/web/servisler/ayarlar","filament.admin.web.pages.servisler.ayarlar","App\Filament\Clusters\Web\Pages\WebServisAyarlar","200","1755,5","1675,01","1886,27","1886,27|1675,01|1705,22","146467","http://localhost/yalova-kamera/admin/web/servisler/ayarlar",
"79","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\ListPersonelVardiyaSablonlari","200","1754,98","1712,74","1805,95","1712,74|1805,95|1746,27","203672","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari",
"80","personel-takip","admin/personel-takip/ayarlar","filament.admin.personel-takip.pages.ayarlar","App\Filament\Clusters\PersonelTakip\Pages\PersonelAyarlariSayfasi","200","1753,95","1657,59","1935,07","1935,07|1669,19|1657,59","138192","http://localhost/yalova-kamera/admin/personel-takip/ayarlar",
"81","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","1753,18","1585,81","2084,37","2084,37|1589,35|1585,81","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"82","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","1752,71","1656,28","1918,77","1918,77|1683,09|1656,28","133495","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"83","restoran","admin/restoran/qr-menu/receteler/create","filament.admin.restoran.resources.qr-menu.receteler.create","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\CreateRestoranRecete","200","1751,81","1742,34","1769,36","1742,34|1769,36|1743,72","178095","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler/create",
