"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"11","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","2352,27","2352,27","2352,27","2352.27","126101","http://localhost/yalova-kamera/admin/restoran/mutfak",
"12","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","2346,51","2346,51","2346,51","2346.51","117696","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"13","muhasebe","admin/muhasebe/faturalar/bekleyen-faturalar","filament.admin.muhasebe.pages.faturalar.bekleyen-faturalar","App\Filament\Clusters\Muhasebe\Pages\BekleyenFatura","200","2306,96","2306,96","2306,96","2306.96","145721","http://localhost/yalova-kamera/admin/muhasebe/faturalar/bekleyen-faturalar",
"14","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","2294,69","2294,69","2294,69","2294.69","124456","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"15","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","2286,96","2286,96","2286,96","2286.96","174926","http://localhost/yalova-kamera/admin/profil",
"16","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","2284,56","2284,56","2284,56","2284.56","130841","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"17","muhasebe","admin/muhasebe/tanimlar/cari-gruplari","filament.admin.muhasebe.resources.tanimlar.cari-gruplari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\CariGrubuTanimKaynagi\Pages\ListCariGruplari","200","2238,85","2238,85","2238,85","2238.85","160783","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/cari-gruplari",
"18","e-ticaret","admin/e-ticaret/bildirim-yonetimi/sablonlar","filament.admin.e-ticaret.pages.bildirim-yonetimi.sablonlar","App\Filament\Clusters\ETicaret\Pages\BildirimSablonlariSayfasi","200","2195,66","2195,66","2195,66","2195.66","137361","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/sablonlar",
"19","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","2190,47","2190,47","2190,47","2190.47","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"20","muhasebe","admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat","filament.admin.muhasebe.pages.satis.barkodlu-satis-muhasebe-mutabakat","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisMuhasebeMutabakatSayfasi","200","2164,38","2164,38","2164,38","2164.38","157267","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat",
"21","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","2141,87","2141,87","2141,87","2141.87","124946","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"22","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","2141,27","2141,27","2141,27","2141.27","145467","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"23","muhasebe","admin/muhasebe/cari-yonetimi/cari-ekstreleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-ekstreleri","App\Filament\Clusters\Muhasebe\Pages\CariEkstreSayfasi","200","2131,97","2131,97","2131,97","2131.97","132482","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-ekstreleri",
"24","e-ticaret","admin/e-ticaret/kargo-yonetimi","filament.admin.e-ticaret.pages.kargo-yonetimi","App\Filament\Clusters\ETicaret\Pages\KargoYonetimiSayfasi","200","2115,35","2115,35","2115,35","2115.35","147473","http://localhost/yalova-kamera/admin/e-ticaret/kargo-yonetimi",
"25","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/bakim","filament.admin.teknik-servis.resources.servis-kayitlari.create_bakim","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\BakimKaydiOlusturSayfasi","200","2112,92","2112,92","2112,92","2112.92","264204","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/bakim",
"26","muhasebe","admin/muhasebe/finans/finans-panel","filament.admin.muhasebe.pages.finans.finans-panel","App\Filament\Clusters\Muhasebe\Pages\FinansDashboardSayfasi","200","2104,73","2104,73","2104,73","2104.73","121492","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-panel",
"27","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","2094,77","2094,77","2094,77","2094.77","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"28","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","2092,25","2092,25","2092,25","2092.25","164565","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"29","muhasebe","admin/muhasebe/stok","filament.admin.muhasebe.pages.stok","App\Filament\Clusters\Muhasebe\Pages\Stok","200","2087,27","2087,27","2087,27","2087.27","111840","http://localhost/yalova-kamera/admin/muhasebe/stok",
"30","muhasebe","admin/muhasebe/cari","filament.admin.muhasebe.pages.cari","App\Filament\Clusters\Muhasebe\Pages\Cari","200","2072,52","2072,52","2072,52","2072.52","113262","http://localhost/yalova-kamera/admin/muhasebe/cari",
"31","muhasebe","admin/muhasebe/stok/stok-listesi/create","filament.admin.muhasebe.resources.stok.stok-listesi.create","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\CreateStokKarti","200","2072,45","2072,45","2072,45","2072.45","241768","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi/create",
"32","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/acik","filament.admin.teknik-servis.resources.servis-kayitlari.acik","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariAcikSayfasi","200","2054,84","2054,84","2054,84","2054.84","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/acik",
"33","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","2034,79","2034,79","2034,79","2034.79","160743","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"34","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeGecmisiSayfasi","200","2030,25","2030,25","2030,25","2030.25","174908","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-gecmisi",
"35","muhasebe","admin/muhasebe/satis/pos-satis","filament.admin.muhasebe.pages.satis.pos-satis","App\Filament\Clusters\Muhasebe\Pages\PosSatis","200","2005,49","2005,49","2005,49","2005.49","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"36","muhasebe","admin/muhasebe/cari-yonetimi/cariler","filament.admin.muhasebe.resources.cari-yonetimi.cariler.index","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\ListCariler","200","1992,32","1992,32","1992,32","1992.32","170489","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler",
"37","muhasebe","admin/muhasebe/finans/banka-hesaplari/create","filament.admin.muhasebe.resources.finans.banka-hesaplari.create","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\CreateBankaHesabi","200","1964,96","1964,96","1964,96","1964.96","165922","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari/create",
"38","muhasebe","admin/muhasebe/tanimlar/cari-gruplari/create","filament.admin.muhasebe.resources.tanimlar.cari-gruplari.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\CariGrubuTanimKaynagi\Pages\CreateCariGrubu","200","1964,44","1964,44","1964,44","1964.44","144921","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/cari-gruplari/create",
"39","personel-takip","admin/personel-takip/ayarlar","filament.admin.personel-takip.pages.ayarlar","App\Filament\Clusters\PersonelTakip\Pages\PersonelAyarlariSayfasi","200","1957,7","1957,7","1957,7","1957.7","138192","http://localhost/yalova-kamera/admin/personel-takip/ayarlar",
"40","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","1957,14","1957,14","1957,14","1957.14","143291","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"41","sistem-yetkiler","admin/sistem-yetkiler/create","filament.admin.resources.sistem-yetkiler.create","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiOlustur","200","1949,31","1949,31","1949,31","1949.31","138631","http://localhost/yalova-kamera/admin/sistem-yetkiler/create",
"42","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","1944,6","1944,6","1944,6","1944.6","141569","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"43","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","1940,48","1940,48","1940,48","1940.48","175772","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"44","muhasebe","admin/muhasebe/tanimlar/stok-kategorileri","filament.admin.muhasebe.pages.tanimlar.stok-kategorileri","App\Filament\Clusters\Muhasebe\Pages\StokKategoriTanimlariSayfasi","200","1940,18","1940,18","1940,18","1940.18","112210","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-kategorileri",
"45","teknik-servis","admin/teknik-servis/sablonlar/servis-formu","filament.admin.teknik-servis.pages.sablonlar.servis-formu","App\Filament\Clusters\TeknikServis\Pages\ServisFormuSablonuSayfasi","200","1939,62","1939,62","1939,62","1939.62","146006","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/servis-formu",
"46","firma-ici-kullanicilar","admin/firma-ici-kullanicilar/create","filament.admin.resources.firma-ici-kullanicilar.create","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciOlustur","200","1938,39","1938,39","1938,39","1938.39","166706","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar/create",
"47","e-ticaret","admin/e-ticaret/pazaryeri-entegrasyonu","filament.admin.e-ticaret.pages.pazaryeri-entegrasyonu","App\Filament\Clusters\ETicaret\Pages\PazaryeriEntegrasyonuSayfasi","200","1937,95","1937,95","1937,95","1937.95","134525","http://localhost/yalova-kamera/admin/e-ticaret/pazaryeri-entegrasyonu",
"48","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","1936,9","1936,9","1936,9","1936.9","206440","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"49","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","1933,74","1933,74","1933,74","1933.74","161306","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"50","personel-takip","admin/personel-takip/tanimlar/departmanlar/create","filament.admin.personel-takip.resources.tanimlar.departmanlar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\CreatePersonelDepartman","200","1931,77","1931,77","1931,77","1931.77","144879","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar/create",
"51","web","admin/web/web-ayarlar/web-api-ayarlar","filament.admin.web.pages.web-ayarlar.web-api-ayarlar","App\Filament\Clusters\Web\Pages\WebApiAyarlar","200","1929,04","1929,04","1929,04","1929.04","140849","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-api-ayarlar",
"52","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","1926,15","1926,15","1926,15","1926.15","129455","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"53","muhasebe","admin/muhasebe/cari-yonetimi/cariler/create","filament.admin.muhasebe.resources.cari-yonetimi.cariler.create","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\CreateCari","200","1925,68","1925,68","1925,68","1925.68","211193","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler/create",
"54","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","1920,52","1920,52","1920,52","1920.52","159956","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"55","muhasebe","admin/muhasebe/satis/barkodlu-satis-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisFisiSayfasi","200","1920,36","1920,36","1920,36","1920.36","116872","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-fisi",
"56","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","1919,34","1919,34","1919,34","1919.34","181638","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"57","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz","filament.admin.teknik-servis.resources.servis-kayitlari.create_arizali","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ArizaliCihazKaydiOlusturSayfasi","200","1914,39","1914,39","1914,39","1914.39","259614","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz",
"58","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeFisiSayfasi","200","1911,42","1911,42","1911,42","1911.42","112444","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-fisi",
"59","muhasebe","admin/muhasebe/tanimlar/malzeme-turleri","filament.admin.muhasebe.resources.tanimlar.malzeme-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMalzemeTuruTanimKaynagi\Pages\ListMuhasebeMalzemeTurleri","200","1910,71","1910,71","1910,71","1910.71","160825","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/malzeme-turleri",
"60","restoran","admin/restoran/adisyonlar/create","filament.admin.restoran.resources.adisyonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\CreateRestoranAdisyon","200","1909,4","1909,4","1909,4","1909.4","196896","http://localhost/yalova-kamera/admin/restoran/adisyonlar/create",
"61","web","admin/web/web-moduller/ucuncu-grup/rakamlarla-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.rakamlarla-biz","App\Filament\Clusters\Web\Pages\ModulRakamlarlaBiz","200","1905,31","1905,31","1905,31","1905.31","220365","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/rakamlarla-biz",
"62","web","admin/web/web-moduller/ucuncu-grup/faqs","filament.admin.web.pages.web-moduller.ucuncu-grup.faqs","App\Filament\Clusters\Web\Pages\ModulFaqs","200","1904,81","1904,81","1904,81","1904.81","178726","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/faqs",
"63","web","admin/web/web-ayarlar/web-genel-ayarlar","filament.admin.web.pages.web-ayarlar.web-genel-ayarlar","App\Filament\Clusters\Web\Pages\WebGenelAyarlar","200","1901,8","1901,8","1901,8","1901.8","133439","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-genel-ayarlar",
"64","web","admin/web/web-ayarlar/menu-ayarlari/utility-menu","filament.admin.web.pages.web-ayarlar.menu-ayarlari.utility-menu","App\Filament\Clusters\Web\Pages\UtilityMenuAyarlari","200","1900,07","1900,07","1900,07","1900.07","161048","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/utility-menu",
"65","teklif-yonetimi","admin/teklif-yonetimi/sablonlar","filament.admin.teklif-yonetimi.resources.sablonlar.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\ListTeklifSablonlari","200","1899,89","1899,89","1899,89","1899.89","140682","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar",
"66","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","1899,82","1899,82","1899,82","1899.82","174649","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"67","web","admin/web/web-moduller/ucuncu-grup/referanslar","filament.admin.web.pages.web-moduller.ucuncu-grup.referanslar","App\Filament\Clusters\Web\Pages\ModulReferanslar","200","1897,09","1897,09","1897,09","1897.09","228360","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/referanslar",
"68","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","1889,42","1889,42","1889,42","1889.42","159134","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"69","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","1886,97","1886,97","1886,97","1886.97","154388","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"70","web","admin/web/web-ayarlar/aboneler","filament.admin.web.pages.web-ayarlar.aboneler","App\Filament\Clusters\Web\Pages\WebAboneler","200","1884,51","1884,51","1884,51","1884.51","179764","http://localhost/yalova-kamera/admin/web/web-ayarlar/aboneler",
"71","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-edilen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_edilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimEdilenSayfasi","200","1876,83","1876,83","1876,83","1876.83","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-edilen",
"72","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","1870,79","1870,79","1870,79","1870.79","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"73","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","1870,03","1870,03","1870,03","1870.03","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"74","muhasebe","admin/muhasebe/cari-yonetimi/cari-yaslandirma","filament.admin.muhasebe.pages.cari-yonetimi.cari-yaslandirma","App\Filament\Clusters\Muhasebe\Pages\CariYaslandirmaSayfasi","200","1862,92","1862,92","1862,92","1862.92","118922","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-yaslandirma",
"75","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tezgahta","filament.admin.teknik-servis.resources.servis-kayitlari.tezgahta","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTezgahtaSayfasi","200","1857,47","1857,47","1857,47","1857.47","145932","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tezgahta",
"76","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","1856,05","1856,05","1856,05","1856.05","137942","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"77","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","1855,72","1855,72","1855,72","1855.72","182021","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"78","personel-takip","admin/personel-takip/avanslar/create","filament.admin.personel-takip.resources.avanslar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\CreatePersonelAvans","200","1848,3","1848,3","1848,3","1848.3","162627","http://localhost/yalova-kamera/admin/personel-takip/avanslar/create",
"79","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","1844,44","1844,44","1844,44","1844.44","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"80","web","admin/web/sayfalar/bilgi-sayfalari","filament.admin.web.pages.sayfalar.bilgi-sayfalari","App\Filament\Clusters\Web\Pages\BilgiSayfalari","200","1838,05","1838,05","1838,05","1838.05","167841","http://localhost/yalova-kamera/admin/web/sayfalar/bilgi-sayfalari",
"81","teknik-servis","admin/teknik-servis/ayarlar/telegram","filament.admin.teknik-servis.pages.ayarlar.telegram","App\Filament\Clusters\TeknikServis\Pages\TelegramSayfasi","200","1836,14","1836,14","1836,14","1836.14","141951","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/telegram",
"82","e-ticaret","admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.musteri-mesajlari","App\Filament\Clusters\ETicaret\Pages\MusteriMesajlariSayfasi","200","1832,82","1832,82","1832,82","1832.82","132807","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari",
"83","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","1832,69","1832,69","1832,69","1832.69","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"84","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","1830,77","1830,77","1830,77","1830.77","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"85","muhasebe","admin/muhasebe/finans/poslar/create","filament.admin.muhasebe.resources.finans.poslar.create","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\CreatePosHesabi","200","1829,45","1829,45","1829,45","1829.45","222724","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/create",
"86","web","admin/web/web-ayarlar/web-mail-ayarlar","filament.admin.web.pages.web-ayarlar.web-mail-ayarlar","App\Filament\Clusters\Web\Pages\WebMailAyarlar","200","1823,4","1823,4","1823,4","1823.4","148865","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-mail-ayarlar",
"87","muhasebe","admin/muhasebe/finans/bankalar","filament.admin.muhasebe.pages.finans.bankalar","App\Filament\Clusters\Muhasebe\Pages\Bankalar","200","1822,38","1822,38","1822,38","1822.38","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"88","muhasebe","admin/muhasebe/fatura-kaynagis","filament.admin.muhasebe.resources.fatura-kaynagis.index","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\ListFaturalar","200","1821,96","1821,96","1821,96","1821.96","159649","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis",
"89","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","1821,51","1821,51","1821,51","1821.51","180359","http://localhost/yalova-kamera/admin/web/projeler/liste",
