"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"12","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","3470,93","3470,93","3470,93","3470.93","117695","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"13","teklif-yonetimi","admin/teklif-yonetimi/sablonlar","filament.admin.teklif-yonetimi.resources.sablonlar.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\ListTeklifSablonlari","200","3421,56","3421,56","3421,56","3421.56","376383","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar",
"14","e-ticaret","admin/e-ticaret/kargo-yonetimi","filament.admin.e-ticaret.pages.kargo-yonetimi","App\Filament\Clusters\ETicaret\Pages\KargoYonetimiSayfasi","200","3413,49","3413,49","3413,49","3413.49","171149","http://localhost/yalova-kamera/admin/e-ticaret/kargo-yonetimi",
"15","muhasebe","admin/muhasebe/is-analitigi","filament.admin.muhasebe.pages.is-analitigi","App\Filament\Clusters\Muhasebe\Pages\IsAnalitigiSayfasi","200","3329,31","3329,31","3329,31","3329.31","113709","http://localhost/yalova-kamera/admin/muhasebe/is-analitigi",
"16","muhasebe","admin/muhasebe/stok/stok-listesi/create","filament.admin.muhasebe.resources.stok.stok-listesi.create","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\CreateStokKarti","200","3321,21","3321,21","3321,21","3321.21","347314","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi/create",
"17","muhasebe","admin/muhasebe/finans/finans-panel","filament.admin.muhasebe.pages.finans.finans-panel","App\Filament\Clusters\Muhasebe\Pages\FinansDashboardSayfasi","200","3282,63","3282,63","3282,63","3282.63","121491","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-panel",
"18","e-ticaret","admin/e-ticaret/bildirim-yonetimi/sablonlar","filament.admin.e-ticaret.pages.bildirim-yonetimi.sablonlar","App\Filament\Clusters\ETicaret\Pages\BildirimSablonlariSayfasi","200","3257,06","3257,06","3257,06","3257.06","138569","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/sablonlar",
"19","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","3191,93","3191,93","3191,93","3191.93","122122","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"20","teknik-servis","admin/teknik-servis/sablonlar/whatsapp-sablonlari","filament.admin.teknik-servis.pages.sablonlar.whatsapp-sablonlari","App\Filament\Clusters\TeknikServis\Pages\WhatsappSablonlariSayfasi","200","3180,89","3180,89","3180,89","3180.89","186145","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/whatsapp-sablonlari",
"21","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","3160,16","3160,16","3160,16","3160.16","130840","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"22","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/bakim","filament.admin.teknik-servis.resources.servis-kayitlari.create_bakim","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\BakimKaydiOlusturSayfasi","200","3139,81","3139,81","3139,81","3139.81","261271","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/bakim",
"23","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","2999,25","2999,25","2999,25","2999.25","232126","http://localhost/yalova-kamera/admin/profil",
"24","e-ticaret","admin/e-ticaret/bildirim-yonetimi/loglar","filament.admin.e-ticaret.pages.bildirim-yonetimi.loglar","App\Filament\Clusters\ETicaret\Pages\BildirimLoglariSayfasi","200","2984,94","2984,94","2984,94","2984.94","155613","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/loglar",
"25","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeGecmisiSayfasi","200","2983,58","2983,58","2983,58","2983.58","175931","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-gecmisi",
"26","muhasebe","admin/muhasebe/cari-yonetimi/cari-ekstreleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-ekstreleri","App\Filament\Clusters\Muhasebe\Pages\CariEkstreSayfasi","200","2975,51","2975,51","2975,51","2975.51","148552","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-ekstreleri",
"27","muhasebe","admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat","filament.admin.muhasebe.pages.satis.barkodlu-satis-muhasebe-mutabakat","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisMuhasebeMutabakatSayfasi","200","2949,74","2949,74","2949,74","2949.74","157266","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat",
"28","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","2936,54","2936,54","2936,54","2936.54","177792","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"29","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","2934,49","2934,49","2934,49","2934.49","129546","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"30","firma-ici-kullanicilar","admin/firma-ici-kullanicilar","filament.admin.resources.firma-ici-kullanicilar.index","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciListesi","200","2918,33","2918,33","2918,33","2918.33","400081","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar",
"31","teknik-servis","admin/teknik-servis/tanimlar/arizalar","filament.admin.teknik-servis.resources.tanimlar.arizalar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisArizaKaynagi\Pages\ListTeknikServisArizalari","200","2910,37","2910,37","2910,37","2910.37","320778","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/arizalar",
"32","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","2909,43","2909,43","2909,43","2909.43","297048","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"33","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeFisiSayfasi","200","2899,71","2899,71","2899,71","2899.71","114194","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-fisi",
"34","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","2882,34","2882,34","2882,34","2882.34","287482","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"35","web","admin/web/web-moduller","filament.admin.web.pages.web-moduller","App\Filament\Clusters\Web\Pages\WebModuller","200","2863,99","2863,99","2863,99","2863.99","113175","http://localhost/yalova-kamera/admin/web/web-moduller",
"36","sistem-firmalar","admin/sistem-firmalar","filament.admin.resources.sistem-firmalar.index","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaListesi","200","2831,34","2831,34","2831,34","2831.34","266983","http://localhost/yalova-kamera/admin/sistem-firmalar",
"37","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","2822,24","2822,24","2822,24","2822.24","143307","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"38","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","2821,91","2821,91","2821,91","2821.91","291754","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"39","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","2816,38","2816,38","2816,38","2816.38","377259","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"40","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\ListTeknikServisDurumlari","200","2815,01","2815,01","2815,01","2815.01","308850","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari",
"41","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","2802,23","2802,23","2802,23","2802.23","503434","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"42","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","2797,83","2797,83","2797,83","2797.83","123812","http://localhost/yalova-kamera/admin/restoran/mutfak",
"43","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz","filament.admin.teknik-servis.resources.servis-kayitlari.create_arizali","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ArizaliCihazKaydiOlusturSayfasi","200","2796,03","2796,03","2796,03","2796.03","261290","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz",
"44","muhasebe","admin/muhasebe/faturalar/gelen-faturalar","filament.admin.muhasebe.pages.faturalar.gelen-faturalar","App\Filament\Clusters\Muhasebe\Pages\GelenFatura","200","2795,75","2795,75","2795,75","2795.75","159492","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-faturalar",
"45","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","2791","2791","2791","2791","346985","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"46","product-categories","admin/product-categories","filament.admin.resources.product-categories.index","App\Filament\Resources\ProductCategoryResource\Pages\ListProductCategories","200","2774,56","2774,56","2774,56","2774.56","503434","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"47","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.create_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\DisServisKaydiOlusturSayfasi","200","2770,29","2770,29","2770,29","2770.29","263844","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/dis-servis",
"48","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","2769,15","2769,15","2769,15","2769.15","173977","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"49","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","2758,3","2758,3","2758,3","2758.3","328835","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"50","muhasebe","admin/muhasebe/stok/stok-kategorileri","filament.admin.muhasebe.resources.stok.stok-kategorileri.index","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\ListStokKategorileri","200","2741,37","2741,37","2741,37","2741.37","503670","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri",
"51","web","admin/web/urunler/urun-listesi","filament.admin.web.resources.urunler.urun-listesi.index","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\ListUrunler","200","2738,12","2738,12","2738,12","2738.12","187276","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"52","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","2726,57","2726,57","2726,57","2726.57","253357","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"53","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGidenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenIadeFaturasi","200","2716,92","2716,92","2716,92","2716.92","287728","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi",
"54","teknik-servis","admin/teknik-servis/ayarlar/teslim-fisi","filament.admin.teknik-servis.pages.ayarlar.teslim-fisi","App\Filament\Clusters\TeknikServis\Pages\TeslimFisi","200","2703,5","2703,5","2703,5","2703.5","116658","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/teslim-fisi",
"55","muhasebe","admin/muhasebe/tanimlar/birimler","filament.admin.muhasebe.resources.tanimlar.birimler.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\BirimTanimKaynagi\Pages\ListBirimler","200","2692,13","2692,13","2692,13","2692.13","228574","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/birimler",
"56","muhasebe","admin/muhasebe/cari-yonetimi/cari-yaslandirma","filament.admin.muhasebe.pages.cari-yonetimi.cari-yaslandirma","App\Filament\Clusters\Muhasebe\Pages\CariYaslandirmaSayfasi","200","2691,94","2691,94","2691,94","2691.94","118921","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-yaslandirma",
"57","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","2689,57","2689,57","2689,57","2689.57","291815","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"58","teknik-servis","admin/teknik-servis/sablonlar/servis-formu","filament.admin.teknik-servis.pages.sablonlar.servis-formu","App\Filament\Clusters\TeknikServis\Pages\ServisFormuSablonuSayfasi","200","2688,17","2688,17","2688,17","2688.17","278995","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/servis-formu",
"59","products","admin/products/create","filament.admin.resources.products.create","App\Filament\Resources\ProductResource\Pages\CreateProduct","200","2664,76","2664,76","2664,76","2664.76","346985","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"60","e-ticaret","admin/e-ticaret/pazaryeri-entegrasyonu","filament.admin.e-ticaret.pages.pazaryeri-entegrasyonu","App\Filament\Clusters\ETicaret\Pages\PazaryeriEntegrasyonuSayfasi","200","2660,65","2660,65","2660,65","2660.65","135743","http://localhost/yalova-kamera/admin/e-ticaret/pazaryeri-entegrasyonu",
"61","firma-kullanici-gruplari","admin/firma-kullanici-gruplari","filament.admin.resources.firma-kullanici-gruplari.index","App\Filament\Resources\FirmaKullaniciGrubuKaynagi\Pages\ListFirmaKullaniciGruplari","200","2650,36","2650,36","2650,36","2650.36","163302","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari",
"62","muhasebe","admin/muhasebe/finans/poslar/create","filament.admin.muhasebe.resources.finans.poslar.create","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\CreatePosHesabi","200","2636,45","2636,45","2636,45","2636.45","222723","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/create",
"63","sistem-moduller","admin/sistem-moduller","filament.admin.resources.sistem-moduller.index","App\Filament\Resources\ModulYonetimKaynagi\Pages\ModulListesi","200","2633,94","2633,94","2633,94","2633.94","300378","http://localhost/yalova-kamera/admin/sistem-moduller",
"64","sistem-roller","admin/sistem-roller","filament.admin.resources.sistem-roller.index","App\Filament\Resources\RoleResource\Pages\ListRoles","200","2630,01","2630,01","2630,01","2630.01","298912","http://localhost/yalova-kamera/admin/sistem-roller",
"65","firma-kullanici-gruplari","admin/firma-kullanici-gruplari/create","filament.admin.resources.firma-kullanici-gruplari.create","App\Filament\Resources\FirmaKullaniciGrubuKaynagi\Pages\CreateFirmaKullaniciGrubu","200","2629,07","2629,07","2629,07","2629.07","131332","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari/create",
"66","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri/create","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\CreateOdemeYontemi","200","2627,84","2627,84","2627,84","2627.84","144956","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri/create",
"67","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari/create","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\CreatePersonelVardiyaSablonu","200","2623,21","2623,21","2623,21","2623.21","152726","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari/create",
"68","teknik-servis","admin/teknik-servis/tanimlar/markalar","filament.admin.teknik-servis.resources.tanimlar.markalar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisMarkaKaynagi\Pages\ListTeknikServisMarkalari","200","2610,37","2610,37","2610,37","2610.37","295131","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/markalar",
"69","firma-ici-kullanicilar","admin/firma-ici-kullanicilar/create","filament.admin.resources.firma-ici-kullanicilar.create","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciOlustur","200","2606,09","2606,09","2606,09","2606.09","166950","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar/create",
"70","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","2597,42","2597,42","2597,42","2597.42","307094","http://localhost/yalova-kamera/admin/web/projeler/liste",
"71","muhasebe","admin/muhasebe","filament.admin.muhasebe","App\Filament\Clusters\Muhasebe","200","2593,98","2593,98","2593,98","2593.98","110817","http://localhost/yalova-kamera/admin/muhasebe",
"72","web","admin/web/web-ayarlar/web-mail-ayarlar","filament.admin.web.pages.web-ayarlar.web-mail-ayarlar","App\Filament\Clusters\Web\Pages\WebMailAyarlar","200","2591,76","2591,76","2591,76","2591.76","154849","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-mail-ayarlar",
"73","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","2582,71","2582,71","2582,71","2582.71","120918","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"74","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","2581,73","2581,73","2581,73","2581.73","165097","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"75","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","2568,53","2568,53","2568,53","2568.53","133494","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"76","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen","filament.admin.teknik-servis.resources.servis-kayitlari.garantiye_gonderilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariGarantiyeGonderilenSayfasi","200","2566,44","2566,44","2566,44","2566.44","145999","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen",
"77","e-ticaret","admin/e-ticaret/odeme-yonetimi","filament.admin.e-ticaret.pages.odeme-yonetimi","App\Filament\Clusters\ETicaret\Pages\OdemeYonetimiSayfasi","200","2564,32","2564,32","2564,32","2564.32","141404","http://localhost/yalova-kamera/admin/e-ticaret/odeme-yonetimi",
"78","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","2562,17","2562,17","2562,17","2562.17","139134","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"79","muhasebe","admin/muhasebe/faturalar/gelen-iade-faturalari","filament.admin.muhasebe.pages.faturalar.gelen-iade-faturalari","App\Filament\Clusters\Muhasebe\Pages\GelenIadeFaturasiSayfasi","200","2552,9","2552,9","2552,9","2552.9","159551","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-iade-faturalari",
"80","teknik-servis","admin/teknik-servis/ayarlar/telegram","filament.admin.teknik-servis.pages.ayarlar.telegram","App\Filament\Clusters\TeknikServis\Pages\TelegramSayfasi","200","2545,15","2545,15","2545,15","2545.15","141950","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/telegram",
"81","web","admin/web/sayfalar/bilgi-sayfalari","filament.admin.web.pages.sayfalar.bilgi-sayfalari","App\Filament\Clusters\Web\Pages\BilgiSayfalari","200","2536,07","2536,07","2536,07","2536.07","294392","http://localhost/yalova-kamera/admin/web/sayfalar/bilgi-sayfalari",
"82","muhasebe","admin/muhasebe/stok/stok-hareketleri","filament.admin.muhasebe.pages.stok.stok-hareketleri","App\Filament\Clusters\Muhasebe\Pages\StokHareketleriSayfasi","200","2529,91","2529,91","2529,91","2529.91","328606","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-hareketleri",
"83","muhasebe","admin/muhasebe/faturalar/bekleyen-faturalar","filament.admin.muhasebe.pages.faturalar.bekleyen-faturalar","App\Filament\Clusters\Muhasebe\Pages\BekleyenFatura","200","2523,79","2523,79","2523,79","2523.79","145720","http://localhost/yalova-kamera/admin/muhasebe/faturalar/bekleyen-faturalar",
"84","web","admin/web/web-ayarlar/menu-ayarlari/utility-menu","filament.admin.web.pages.web-ayarlar.menu-ayarlari.utility-menu","App\Filament\Clusters\Web\Pages\UtilityMenuAyarlari","200","2517,04","2517,04","2517,04","2517.04","161047","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/utility-menu",
"85","ayarlar","admin/ayarlar/kullanici-ayarlari/kullanicilar","filament.admin.ayarlar.pages.kullanici-ayarlari.kullanicilar","App\Filament\Clusters\Ayarlar\Pages\Kullanicilar","200","2515","2515","2515","2515","111968","http://localhost/yalova-kamera/admin/ayarlar/kullanici-ayarlari/kullanicilar",
"86","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\ListPersonelVardiyaSablonlari","200","2514,8","2514,8","2514,8","2514.8","203671","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari",
"87","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","2513,92","2513,92","2513,92","2513.92","256394","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"88","teknik-servis","admin/teknik-servis/operasyon/islem-loglari","filament.admin.teknik-servis.pages.operasyon.islem-loglari","App\Filament\Clusters\TeknikServis\Pages\TeknikServisIslemLoglariSayfasi","200","2508,6","2508,6","2508,6","2508.6","112184","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/islem-loglari",
"89","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","2505,83","2505,83","2505,83","2505.83","142664","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
