"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"25","products","admin/products/create","filament.admin.resources.products.create","App\Filament\Resources\ProductResource\Pages\CreateProduct","200","1844,74","1760,64","1915,76","1760,64|1915,76|1857,82","241455","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"26","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","1842,07","1593,86","2322,77","2322,77|1593,86|1609,58","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"27","restoran","admin/restoran/qr-menu/receteler/create","filament.admin.restoran.resources.qr-menu.receteler.create","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\CreateRestoranRecete","200","1827,96","1704,49","2053,87","2053,87|1704,49|1725,51","178095","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler/create",
"28","muhasebe","admin/muhasebe/tanimlar/logo-turleri","filament.admin.muhasebe.resources.tanimlar.logo-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeLogoTuruTanimKaynagi\Pages\ListMuhasebeLogoTurleri","200","1826,62","1673,81","2043,43","1762,62|2043,43|1673,81","160789","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/logo-turleri",
"29","muhasebe","admin/muhasebe/muhasebe-panel","filament.admin.muhasebe.pages.muhasebe-panel","App\Filament\Clusters\Muhasebe\Pages\MuhasebeDashboardSayfasi","200","1823,74","1583,56","2264,67","2264,67|1583,56|1622,97","120319","http://localhost/yalova-kamera/admin/muhasebe/muhasebe-panel",
"30","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","1822,62","1586,22","2290,29","2290,29|1586,22|1591,35","126101","http://localhost/yalova-kamera/admin/restoran/mutfak",
"31","product-categories","admin/product-categories","filament.admin.resources.product-categories.index","App\Filament\Resources\ProductCategoryResource\Pages\ListProductCategories","200","1822,25","1682,75","2080,56","1682,75|2080,56|1703,45","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"32","muhasebe","admin/muhasebe/finans/poslar/create","filament.admin.muhasebe.resources.finans.poslar.create","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\CreatePosHesabi","200","1819,5","1708,79","2029,18","2029,18|1720,53|1708,79","222740","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/create",
"33","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","1818,45","1571,47","2303,4","2303,4|1580,47|1571,47","117696","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"34","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","1815,36","1602,7","2216,15","2216,15|1627,22|1602,7","124946","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"35","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","1810,12","1731,4","1892,14","1731,4|1892,14|1806,82","200599","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"36","e-ticaret","admin/e-ticaret/kargo-yonetimi","filament.admin.e-ticaret.pages.kargo-yonetimi","App\Filament\Clusters\ETicaret\Pages\KargoYonetimiSayfasi","200","1808,67","1682,01","2026,9","2026,9|1717,11|1682,01","147473","http://localhost/yalova-kamera/admin/e-ticaret/kargo-yonetimi",
"37","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","1805,61","1599,36","2176,64","2176,64|1640,81|1599,36","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"38","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","1802,58","1547,9","2262,6","2262,6|1547,9|1597,24","130841","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"39","muhasebe","admin/muhasebe/satis/banka-satis","filament.admin.muhasebe.pages.satis.banka-satis","App\Filament\Clusters\Muhasebe\Pages\BankaSatis","200","1801,37","1697,96","1970,93","1735,24|1970,93|1697,96","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"40","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","1800,61","1684,16","2007,77","1709,9|2007,77|1684,16","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"41","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGidenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenIadeFaturasi","200","1793,26","1677,44","1997,1","1997,1|1677,44|1705,24","192872","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi",
"42","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","1790,28","1697,2","1931,91","1931,91|1741,71|1697,2","159956","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"43","web","admin/web/web-ayarlar/web-genel-ayarlar","filament.admin.web.pages.web-ayarlar.web-genel-ayarlar","App\Filament\Clusters\Web\Pages\WebGenelAyarlar","200","1788,4","1655,49","2020,09","2020,09|1655,49|1689,61","133439","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-genel-ayarlar",
"44","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeGecmisiSayfasi","200","1787,77","1674,79","1999,35","1999,35|1674,79|1689,16","174908","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-gecmisi",
"45","muhasebe","admin/muhasebe/fatura-kaynagis","filament.admin.muhasebe.resources.fatura-kaynagis.index","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\ListFaturalar","200","1787,72","1693,71","1968,92","1700,54|1968,92|1693,71","159657","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis",
"46","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","1786,64","1673,38","1994,78","1673,38|1994,78|1691,77","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"47","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\ListTeknikServisAksesuarlari","200","1783,89","1680,03","1931,97","1680,03|1931,97|1739,67","141992","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar",
"48","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.create_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\DisServisKaydiOlusturSayfasi","200","1783,6","1770,46","1796,84","1796,84|1770,46|1783,5","266787","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/dis-servis",
"49","muhasebe","admin/muhasebe/tanimlar/marka-ureticileri","filament.admin.muhasebe.resources.tanimlar.marka-ureticileri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaUreticiTanimKaynagi\Pages\ListMuhasebeMarkaUreticileri","200","1783,47","1665,35","1987,03","1698,03|1987,03|1665,35","160847","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/marka-ureticileri",
"50","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","1781,28","1768,49","1805,83","1769,53|1805,83|1768,49","252902","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"51","muhasebe","admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createBekleyen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateBekleyenFatura","200","1777,98","1729,52","1859,88","1744,54|1729,52|1859,88","192840","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura",
"52","muhasebe","admin/muhasebe/tanimlar/tasarimlar/create","filament.admin.muhasebe.resources.tanimlar.tasarimlar.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeTasarimTanimKaynagi\Pages\CreateMuhasebeTasarim","200","1777,67","1664,45","1915,28","1915,28|1753,28|1664,45","144910","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/tasarimlar/create",
"53","muhasebe","admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat","filament.admin.muhasebe.pages.satis.barkodlu-satis-muhasebe-mutabakat","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisMuhasebeMutabakatSayfasi","200","1771,16","1636,96","2035,64","2035,64|1636,96|1640,89","157267","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat",
"54","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","1768,32","1730,61","1815,54","1815,54|1730,61|1758,81","241455","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"55","muhasebe","admin/muhasebe/tanimlar/varyantlar/create","filament.admin.muhasebe.resources.tanimlar.varyantlar.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeVaryantTanimKaynagi\Pages\CreateMuhasebeVaryant","200","1766,59","1656,11","1916,03","1656,11|1727,62|1916,03","144919","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/varyantlar/create",
"56","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tezgahta","filament.admin.teknik-servis.resources.servis-kayitlari.tezgahta","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTezgahtaSayfasi","200","1764,74","1677","1884,62","1677|1884,62|1732,59","145932","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tezgahta",
"57","personel-takip","admin/personel-takip/vardiyalar","filament.admin.personel-takip.resources.vardiyalar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\ListPersonelVardiyalari","200","1764,71","1699,57","1874,97","1874,97|1699,57|1719,6","162355","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar",
"58","personel-takip","admin/personel-takip/giris-cikis/create","filament.admin.personel-takip.resources.giris-cikis.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\CreatePersonelGirisCikis","200","1763,86","1694,34","1875,11","1875,11|1722,13|1694,34","180045","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis/create",
"59","restoran","admin/restoran/qr-menu/kategoriler","filament.admin.restoran.resources.qr-menu.kategoriler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\ListRestoranMenuKategorileri","200","1763,77","1708,12","1874,29","1708,91|1874,29|1708,12","162325","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler",
"60","teknik-servis","admin/teknik-servis/genel-ayarlar","filament.admin.teknik-servis.pages.genel-ayarlar","App\Filament\Clusters\TeknikServis\Pages\TeknikServisGenelAyarlarSayfasi","200","1763,64","1662,53","1916,69","1711,69|1662,53|1916,69","112152","http://localhost/yalova-kamera/admin/teknik-servis/genel-ayarlar",
"61","personel-takip","admin/personel-takip/giris-cikis","filament.admin.personel-takip.resources.giris-cikis.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\ListPersonelGirisCikislari","200","1762,24","1623,16","1927,03","1736,54|1623,16|1927,03","158656","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis",
"62","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","1760,45","1565,52","2119,79","2119,79|1565,52|1596,03","124456","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"63","teknik-servis","admin/teknik-servis/ayarlar/telegram","filament.admin.teknik-servis.pages.ayarlar.telegram","App\Filament\Clusters\TeknikServis\Pages\TelegramSayfasi","200","1759,2","1665,11","1929,2","1665,11|1683,29|1929,2","141968","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/telegram",
"64","restoran","admin/restoran/adisyonlar/create","filament.admin.restoran.resources.adisyonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\CreateRestoranAdisyon","200","1759,09","1738,26","1773,78","1738,26|1773,78|1765,24","196912","http://localhost/yalova-kamera/admin/restoran/adisyonlar/create",
"65","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","1758,81","1682,74","1869,7","1869,7|1682,74|1724","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"66","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","1756,85","1654","1960,69","1960,69|1654|1655,85","174926","http://localhost/yalova-kamera/admin/profil",
"67","restoran","admin/restoran/qr-menu/kategoriler/create","filament.admin.restoran.resources.qr-menu.kategoriler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\CreateRestoranMenuKategori","200","1754,19","1640,03","1925,65","1925,65|1640,03|1696,88","144860","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler/create",
"68","muhasebe","admin/muhasebe/faturalar/iptal-faturalar","filament.admin.muhasebe.pages.faturalar.iptal-faturalar","App\Filament\Clusters\Muhasebe\Pages\IptalFatura","200","1752,13","1616,91","1929,83","1616,91|1709,66|1929,83","158808","http://localhost/yalova-kamera/admin/muhasebe/faturalar/iptal-faturalar",
"69","teknik-servis","admin/teknik-servis/tanimlar/markalar","filament.admin.teknik-servis.resources.tanimlar.markalar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisMarkaKaynagi\Pages\ListTeknikServisMarkalari","200","1749,95","1655,95","1933,83","1655,95|1933,83|1660,06","141956","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/markalar",
"70","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","1749,05","1688,52","1849,23","1849,23|1709,39|1688,52","181638","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"71","web","admin/web/web-ayarlar/menu-ayarlari/utility-menu","filament.admin.web.pages.web-ayarlar.menu-ayarlari.utility-menu","App\Filament\Clusters\Web\Pages\UtilityMenuAyarlari","200","1748,13","1683,17","1870,52","1870,52|1683,17|1690,69","161048","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/utility-menu",
"72","web","admin/web/web-moduller/ucuncu-grup/rakamlarla-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.rakamlarla-biz","App\Filament\Clusters\Web\Pages\ModulRakamlarlaBiz","200","1748","1700,74","1784,97","1758,3|1700,74|1784,97","220365","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/rakamlarla-biz",
"73","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","1747,76","1723,25","1793,59","1723,25|1793,59|1726,45","215884","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"74","personel-takip","admin/personel-takip/vardiyalar/create","filament.admin.personel-takip.resources.vardiyalar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\CreatePersonelVardiya","200","1747,52","1683,89","1855,73","1683,89|1702,95|1855,73","164961","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar/create",
"75","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","1747,22","1642,76","1948,01","1948,01|1650,87|1642,76","129455","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"76","web","admin/web/web-ayarlar/web-api-ayarlar","filament.admin.web.pages.web-ayarlar.web-api-ayarlar","App\Filament\Clusters\Web\Pages\WebApiAyarlar","200","1744,69","1652,91","1915,27","1915,27|1652,91|1665,9","140849","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-api-ayarlar",
"77","sistem-yetkiler","admin/sistem-yetkiler/create","filament.admin.resources.sistem-yetkiler.create","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiOlustur","200","1744,66","1620,97","1808,81","1808,81|1804,21|1620,97","138647","http://localhost/yalova-kamera/admin/sistem-yetkiler/create",
"78","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","1741,51","1614,28","1908,63","1908,63|1614,28|1701,63","175772","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"79","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","1737,02","1638,17","1920,24","1920,24|1652,66|1638,17","143308","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"80","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","1736,91","1724,22","1760,16","1724,22|1726,35|1760,16","200327","http://localhost/yalova-kamera/admin/siparisler",
"81","web","admin/web/web-moduller/ucuncu-grup/neden-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.neden-biz","App\Filament\Clusters\Web\Pages\ModulNedenBiz","200","1734,36","1694,86","1764,35","1743,87|1694,86|1764,35","191158","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neden-biz",
"82","muhasebe","admin/muhasebe/cari-yonetimi/cariler/create","filament.admin.muhasebe.resources.cari-yonetimi.cariler.create","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\CreateCari","200","1734,15","1721,79","1755,91","1721,79|1724,74|1755,91","211209","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler/create",
