"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"13","muhasebe","admin/muhasebe/stok/stok-listesi/create","filament.admin.muhasebe.resources.stok.stok-listesi.create","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\CreateStokKarti","200","2259,86","2259,86","2259,86","2259.86","241768","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi/create",
"14","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","2259,83","2259,83","2259,83","2259.83","117696","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"15","muhasebe","admin/muhasebe/is-analitigi","filament.admin.muhasebe.pages.is-analitigi","App\Filament\Clusters\Muhasebe\Pages\IsAnalitigiSayfasi","200","2200,59","2200,59","2200,59","2200.59","113710","http://localhost/yalova-kamera/admin/muhasebe/is-analitigi",
"16","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","2181,5","2181,5","2181,5","2181.5","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"17","muhasebe","admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat","filament.admin.muhasebe.pages.satis.barkodlu-satis-muhasebe-mutabakat","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisMuhasebeMutabakatSayfasi","200","2175,75","2175,75","2175,75","2175.75","157267","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat",
"18","products","admin/products/create","filament.admin.resources.products.create","App\Filament\Resources\ProductResource\Pages\CreateProduct","200","2172,92","2172,92","2172,92","2172.92","340916","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"19","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","2146,27","2146,27","2146,27","2146.27","173978","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"20","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","2132,62","2132,62","2132,62","2132.62","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"21","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","2098,7","2098,7","2098,7","2098.7","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"22","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","2098,55","2098,55","2098,55","2098.55","124185","http://localhost/yalova-kamera/admin/restoran/mutfak",
"23","sistem-planlar","admin/sistem-planlar","filament.admin.resources.sistem-planlar.index","App\Filament\Resources\PlanYonetimKaynagi\Pages\PlanListesi","200","2068,74","2068,74","2068,74","2068.74","145113","http://localhost/yalova-kamera/admin/sistem-planlar",
"24","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","2054,36","2054,36","2054,36","2054.36","122123","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"25","e-ticaret","admin/e-ticaret/bildirim-yonetimi/loglar","filament.admin.e-ticaret.pages.bildirim-yonetimi.loglar","App\Filament\Clusters\ETicaret\Pages\BildirimLoglariSayfasi","200","2046,17","2046,17","2046,17","2046.17","155614","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/loglar",
"26","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","1995,53","1995,53","1995,53","1995.53","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"27","muhasebe","admin/muhasebe/tanimlar/stok-modelleri","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\ListMuhasebeStokModelleri","200","1987,17","1987,17","1987,17","1987.17","160804","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri",
"28","teknik-servis","admin/teknik-servis/sablonlar/servis-formu","filament.admin.teknik-servis.pages.sablonlar.servis-formu","App\Filament\Clusters\TeknikServis\Pages\ServisFormuSablonuSayfasi","200","1979,91","1979,91","1979,91","1979.91","206749","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/servis-formu",
"29","muhasebe","admin/muhasebe/finans/finans-panel","filament.admin.muhasebe.pages.finans.finans-panel","App\Filament\Clusters\Muhasebe\Pages\FinansDashboardSayfasi","200","1976,73","1976,73","1976,73","1976.73","121492","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-panel",
"30","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeGecmisiSayfasi","200","1974,05","1974,05","1974,05","1974.05","174908","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-gecmisi",
"31","teknik-servis","admin/teknik-servis/sablonlar/whatsapp-sablonlari","filament.admin.teknik-servis.pages.sablonlar.whatsapp-sablonlari","App\Filament\Clusters\TeknikServis\Pages\WhatsappSablonlariSayfasi","200","1961,94","1961,94","1961,94","1961.94","186146","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/whatsapp-sablonlari",
"32","web","admin/web/web-ayarlar/web-genel-ayarlar","filament.admin.web.pages.web-ayarlar.web-genel-ayarlar","App\Filament\Clusters\Web\Pages\WebGenelAyarlar","200","1957,67","1957,67","1957,67","1957.67","240430","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-genel-ayarlar",
"33","e-ticaret","admin/e-ticaret/kargo-yonetimi","filament.admin.e-ticaret.pages.kargo-yonetimi","App\Filament\Clusters\ETicaret\Pages\KargoYonetimiSayfasi","200","1954,61","1954,61","1954,61","1954.61","167541","http://localhost/yalova-kamera/admin/e-ticaret/kargo-yonetimi",
"34","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","1953,95","1953,95","1953,95","1953.95","133495","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"35","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","1933,72","1933,72","1933,72","1933.72","181780","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"36","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz","filament.admin.teknik-servis.resources.servis-kayitlari.create_arizali","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ArizaliCihazKaydiOlusturSayfasi","200","1928,52","1928,52","1928,52","1928.52","261291","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz",
"37","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","1923,14","1923,14","1923,14","1923.14","120919","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"38","muhasebe","admin/muhasebe/finans/finans-fisleri","filament.admin.muhasebe.pages.finans.finans-fisleri","App\Filament\Clusters\Muhasebe\Pages\FinansFisKaynagiSayfasi","200","1910,55","1910,55","1910,55","1910.55","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"39","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","1895,24","1895,24","1895,24","1895.24","143291","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"40","muhasebe","admin/muhasebe/tanimlar/para-birimleri","filament.admin.muhasebe.resources.tanimlar.para-birimleri.index","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\ListParaBirimleri","200","1894,04","1894,04","1894,04","1894.04","228761","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri",
"41","teknik-servis","admin/teknik-servis/tanimlar/arizalar/create","filament.admin.teknik-servis.resources.tanimlar.arizalar.create","App\Filament\Clusters\TeknikServis\Resources\TeknikServisArizaKaynagi\Pages\CreateTeknikServisArizasi","200","1893,74","1893,74","1893,74","1893.74","147810","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/arizalar/create",
"42","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari/create","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\CreatePersonelVardiyaSablonu","200","1885,96","1885,96","1885,96","1885.96","152727","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari/create",
"43","web","admin/web/sayfalar/bilgi-sayfalari","filament.admin.web.pages.sayfalar.bilgi-sayfalari","App\Filament\Clusters\Web\Pages\BilgiSayfalari","200","1876,12","1876,12","1876,12","1876.12","167841","http://localhost/yalova-kamera/admin/web/sayfalar/bilgi-sayfalari",
"44","muhasebe","admin/muhasebe/stok","filament.admin.muhasebe.pages.stok","App\Filament\Clusters\Muhasebe\Pages\Stok","200","1867,46","1867,46","1867,46","1867.46","111840","http://localhost/yalova-kamera/admin/muhasebe/stok",
"45","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","1855,22","1855,22","1855,22","1855.22","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"46","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeFisiSayfasi","200","1850,52","1850,52","1850,52","1850.52","114195","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-fisi",
"47","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","1844,49","1844,49","1844,49","1844.49","191065","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"48","teknik-servis","admin/teknik-servis/ayarlar/telegram","filament.admin.teknik-servis.pages.ayarlar.telegram","App\Filament\Clusters\TeknikServis\Pages\TelegramSayfasi","200","1835,38","1835,38","1835,38","1835.38","141951","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/telegram",
"49","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","1832,17","1832,17","1832,17","1832.17","340916","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"50","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.create_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\DisServisKaydiOlusturSayfasi","200","1831,66","1831,66","1831,66","1831.66","263845","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/dis-servis",
"51","web","admin/web/web-ayarlar/web-api-ayarlar","filament.admin.web.pages.web-ayarlar.web-api-ayarlar","App\Filament\Clusters\Web\Pages\WebApiAyarlar","200","1823,27","1823,27","1823,27","1823.27","175590","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-api-ayarlar",
"52","muhasebe","admin/muhasebe/cari-yonetimi/cari-yaslandirma","filament.admin.muhasebe.pages.cari-yonetimi.cari-yaslandirma","App\Filament\Clusters\Muhasebe\Pages\CariYaslandirmaSayfasi","200","1822,79","1822,79","1822,79","1822.79","118922","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-yaslandirma",
"53","muhasebe","admin/muhasebe/faturalar/bekleyen-faturalar","filament.admin.muhasebe.pages.faturalar.bekleyen-faturalar","App\Filament\Clusters\Muhasebe\Pages\BekleyenFatura","200","1820,22","1820,22","1820,22","1820.22","145721","http://localhost/yalova-kamera/admin/muhasebe/faturalar/bekleyen-faturalar",
"54","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","1813,58","1813,58","1813,58","1813.58","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"55","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","1805,23","1805,23","1805,23","1805.23","182021","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"56","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","1804,67","1804,67","1804,67","1804.67","168361","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"57","teknik-servis","admin/teknik-servis/tanimlar/cihazlar","filament.admin.teknik-servis.resources.tanimlar.cihazlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisCihazKaynagi\Pages\ListTeknikServisCihazlari","200","1799,43","1799,43","1799,43","1799.43","141956","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/cihazlar",
"58","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGiden","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenFatura","200","1796,61","1796,61","1796,61","1796.61","192928","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-fatura",
"59","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","1795,02","1795,02","1795,02","1795.02","181975","http://localhost/yalova-kamera/admin/profil",
"60","personel-takip","admin/personel-takip/tanimlar/departmanlar/create","filament.admin.personel-takip.resources.tanimlar.departmanlar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\CreatePersonelDepartman","200","1791,76","1791,76","1791,76","1791.76","144879","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar/create",
"61","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","1785,62","1785,62","1785,62","1785.62","253358","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"62","restoran","admin/restoran/tanimlar/salonlar","filament.admin.restoran.resources.tanimlar.salonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\ListRestoranSalonlari","200","1781,42","1781,42","1781,42","1781.42","170435","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar",
"63","restoran","admin/restoran/qr-menu/kategoriler","filament.admin.restoran.resources.qr-menu.kategoriler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\ListRestoranMenuKategorileri","200","1779,64","1779,64","1779,64","1779.64","166912","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler",
"64","muhasebe","admin/muhasebe/tanimlar/logo-turleri/create","filament.admin.muhasebe.resources.tanimlar.logo-turleri.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeLogoTuruTanimKaynagi\Pages\CreateMuhasebeLogoTuru","200","1776,72","1776,72","1776,72","1776.72","144927","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/logo-turleri/create",
"65","firma-ici-kullanicilar","admin/firma-ici-kullanicilar","filament.admin.resources.firma-ici-kullanicilar.index","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciListesi","200","1776,18","1776,18","1776,18","1776.18","153019","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar",
"66","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","1774,24","1774,24","1774,24","1774.24","215868","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"67","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\ListVergiOranlari","200","1772,23","1772,23","1772,23","1772.23","160786","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari",
"68","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","1769,77","1769,77","1769,77","1769.77","139135","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"69","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/bakim","filament.admin.teknik-servis.resources.servis-kayitlari.create_bakim","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\BakimKaydiOlusturSayfasi","200","1769,42","1769,42","1769,42","1769.42","261272","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/bakim",
"70","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\ListPersonelVardiyaSablonlari","200","1769,12","1769,12","1769,12","1769.12","203672","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari",
"71","muhasebe","admin/muhasebe/satis/pos-satis","filament.admin.muhasebe.pages.satis.pos-satis","App\Filament\Clusters\Muhasebe\Pages\PosSatis","200","1768,65","1768,65","1768,65","1768.65","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"72","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","1767,78","1767,78","1767,78","1767.78","208269","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"73","muhasebe","admin/muhasebe/faturalar/gelen-iade-faturalari","filament.admin.muhasebe.pages.faturalar.gelen-iade-faturalari","App\Filament\Clusters\Muhasebe\Pages\GelenIadeFaturasiSayfasi","200","1767,59","1767,59","1767,59","1767.59","159552","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-iade-faturalari",
"74","personel-takip","admin/personel-takip/vardiyalar","filament.admin.personel-takip.resources.vardiyalar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\ListPersonelVardiyalari","200","1766,65","1766,65","1766,65","1766.65","166938","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar",
"75","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","1761,32","1761,32","1761,32","1761.32","201343","http://localhost/yalova-kamera/admin/siparisler",
"76","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","1760,3","1760,3","1760,3","1760.3","192037","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"77","web","admin/web/web-ayarlar/aboneler","filament.admin.web.pages.web-ayarlar.aboneler","App\Filament\Clusters\Web\Pages\WebAboneler","200","1758,45","1758,45","1758,45","1758.45","179764","http://localhost/yalova-kamera/admin/web/web-ayarlar/aboneler",
"78","web","admin/web/web-moduller/ucuncu-grup/rakamlarla-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.rakamlarla-biz","App\Filament\Clusters\Web\Pages\ModulRakamlarlaBiz","200","1758,33","1758,33","1758,33","1758.33","220365","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/rakamlarla-biz",
"79","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","1757,92","1757,92","1757,92","1757.92","159956","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"80","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGidenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenIadeFaturasi","200","1753,23","1753,23","1753,23","1753.23","192850","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi",
"81","muhasebe","admin/muhasebe/tanimlar/malzeme-turleri","filament.admin.muhasebe.resources.tanimlar.malzeme-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMalzemeTuruTanimKaynagi\Pages\ListMuhasebeMalzemeTurleri","200","1753,02","1753,02","1753,02","1753.02","160825","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/malzeme-turleri",
"82","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","1750,75","1750,75","1750,75","1750.75","161306","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"83","teknik-servis","admin/teknik-servis/ayarlar/teslim-fisi","filament.admin.teknik-servis.pages.ayarlar.teslim-fisi","App\Filament\Clusters\TeknikServis\Pages\TeslimFisi","200","1750,1","1750,1","1750,1","1750.1","116659","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/teslim-fisi",
"84","muhasebe","admin/muhasebe/sistem-olaylari","filament.admin.muhasebe.pages.sistem-olaylari","App\Filament\Clusters\Muhasebe\Pages\SistemOlaylariSayfasi","200","1749,19","1749,19","1749,19","1749.19","170330","http://localhost/yalova-kamera/admin/muhasebe/sistem-olaylari",
"85","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","1748,99","1748,99","1748,99","1748.99","201615","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"86","teklif-yonetimi","admin/teklif-yonetimi/sablonlar","filament.admin.teklif-yonetimi.resources.sablonlar.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\ListTeklifSablonlari","200","1748,93","1748,93","1748,93","1748.93","140682","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar",
"87","restoran","admin/restoran/masalar","filament.admin.restoran.resources.masalar.index","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\ListRestoranMasalari","200","1743,55","1743,55","1743,55","1743.55","181750","http://localhost/yalova-kamera/admin/restoran/masalar",
"88","restoran","admin/restoran/adisyon-kalemleri","filament.admin.restoran.resources.adisyon-kalemleri.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\ListRestoranAdisyonKalemleri","200","1742,77","1742,77","1742,77","1742.77","156830","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri",
