"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"29","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","2820,86","2820,86","2820,86","2820.86","130840","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"30","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","2818,81","2818,81","2818,81","2818.81","117695","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"31","firma-ici-kullanicilar","admin/firma-ici-kullanicilar","filament.admin.resources.firma-ici-kullanicilar.index","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciListesi","200","2807,7","2807,7","2807,7","2807.7","153018","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar",
"32","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","2798,06","2798,06","2798,06","2798.06","177792","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"33","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","2770,97","2770,97","2770,97","2770.97","143307","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"34","muhasebe","admin/muhasebe/stok/stok-kategorileri/create","filament.admin.muhasebe.resources.stok.stok-kategorileri.create","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\CreateStokKategorisi","200","2673,4","2673,4","2673,4","2673.4","154944","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri/create",
"35","muhasebe","admin/muhasebe/tanimlar/para-birimleri","filament.admin.muhasebe.resources.tanimlar.para-birimleri.index","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\ListParaBirimleri","200","2645,28","2645,28","2645,28","2645.28","228760","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri",
"36","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","2636,2","2636,2","2636,2","2636.2","328835","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"37","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","2612,6","2612,6","2612,6","2612.6","129546","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"38","restoran","admin/restoran/adisyonlar/create","filament.admin.restoran.resources.adisyonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\CreateRestoranAdisyon","200","2604,34","2604,34","2604,34","2604.34","196895","http://localhost/yalova-kamera/admin/restoran/adisyonlar/create",
"39","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","2593,01","2593,01","2593,01","2593.01","340915","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"40","e-ticaret","admin/e-ticaret/bildirim-yonetimi/sablonlar","filament.admin.e-ticaret.pages.bildirim-yonetimi.sablonlar","App\Filament\Clusters\ETicaret\Pages\BildirimSablonlariSayfasi","200","2591,76","2591,76","2591,76","2591.76","138569","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/sablonlar",
"41","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","2589,37","2589,37","2589,37","2589.37","307094","http://localhost/yalova-kamera/admin/web/projeler/liste",
"42","sistem-roller","admin/sistem-roller","filament.admin.resources.sistem-roller.index","App\Filament\Resources\RoleResource\Pages\ListRoles","200","2585,77","2585,77","2585,77","2585.77","298912","http://localhost/yalova-kamera/admin/sistem-roller",
"43","product-categories","admin/product-categories/create","filament.admin.resources.product-categories.create","App\Filament\Resources\ProductCategoryResource\Pages\CreateProductCategory","200","2584,32","2584,32","2584,32","2584.32","154960","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri/create",
"44","web","admin/web/web-ayarlar/aboneler","filament.admin.web.pages.web-ayarlar.aboneler","App\Filament\Clusters\Web\Pages\WebAboneler","200","2577,68","2577,68","2577,68","2577.68","245783","http://localhost/yalova-kamera/admin/web/web-ayarlar/aboneler",
"45","muhasebe","admin/muhasebe/finans/transfer-olustur","filament.admin.muhasebe.pages.finans.transfer-olustur","App\Filament\Clusters\Muhasebe\Pages\TransferOlusturSayfasi","200","2562,99","2562,99","2562,99","2562.99","175700","http://localhost/yalova-kamera/admin/muhasebe/finans/transfer-olustur",
"46","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","2538,71","2538,71","2538,71","2538.71","208268","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"47","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","2533,14","2533,14","2533,14","2533.14","329319","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"48","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","2529,58","2529,58","2529,58","2529.58","122122","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"49","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","2519,29","2519,29","2519,29","2519.29","215867","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"50","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","2515","2515","2515","2515","173977","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"51","personel-takip","admin/personel-takip/tanimlar/departmanlar/create","filament.admin.personel-takip.resources.tanimlar.departmanlar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\CreatePersonelDepartman","200","2504,57","2504,57","2504,57","2504.57","144878","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar/create",
"52","e-ticaret","admin/e-ticaret/kargo-yonetimi","filament.admin.e-ticaret.pages.kargo-yonetimi","App\Filament\Clusters\ETicaret\Pages\KargoYonetimiSayfasi","200","2502,61","2502,61","2502,61","2502.61","167540","http://localhost/yalova-kamera/admin/e-ticaret/kargo-yonetimi",
"53","teknik-servis","admin/teknik-servis/sablonlar/whatsapp-sablonlari","filament.admin.teknik-servis.pages.sablonlar.whatsapp-sablonlari","App\Filament\Clusters\TeknikServis\Pages\WhatsappSablonlariSayfasi","200","2498,51","2498,51","2498,51","2498.51","186137","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/whatsapp-sablonlari",
"54","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","2484,59","2484,59","2484,59","2484.59","191064","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"55","muhasebe","admin/muhasebe/fatura-kaynagis/create/iptal-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createIptal","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateIptalFatura","200","2478,88","2478,88","2478,88","2478.88","192819","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/iptal-fatura",
"56","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","2477,28","2477,28","2477,28","2477.28","161305","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"57","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","2469,48","2469,48","2469,48","2469.48","181779","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"58","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","2463,41","2463,41","2463,41","2463.41","165097","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"59","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\ListPersonelVardiyaSablonlari","200","2462,75","2462,75","2462,75","2462.75","203671","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari",
"60","sistem-denetim-kayitlari","admin/sistem-denetim-kayitlari","filament.admin.resources.sistem-denetim-kayitlari.index","App\Filament\Resources\DenetimKayidiKaynagi\Pages\DenetimKayitlariListesi","200","2454,84","2454,84","2454,84","2454.84","382354","http://localhost/yalova-kamera/admin/sistem-denetim-kayitlari",
"61","teknik-servis","admin/teknik-servis/ayarlar/telegram","filament.admin.teknik-servis.pages.ayarlar.telegram","App\Filament\Clusters\TeknikServis\Pages\TelegramSayfasi","200","2450,84","2450,84","2450,84","2450.84","141950","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/telegram",
"62","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","2448,01","2448,01","2448,01","2448.01","133494","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"63","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","2445,81","2445,81","2445,81","2445.81","159133","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"64","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","2445,35","2445,35","2445,35","2445.35","291815","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"65","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","2445,01","2445,01","2445,01","2445.01","195648","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"66","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeFisiSayfasi","200","2430,67","2430,67","2430,67","2430.67","114194","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-fisi",
"67","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","2425,55","2425,55","2425,55","2425.55","292980","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"68","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iptal","filament.admin.teknik-servis.resources.servis-kayitlari.iptal","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIptalSayfasi","200","2423,67","2423,67","2423,67","2423.67","145923","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iptal",
"69","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","2414,7","2414,7","2414,7","2414.7","291754","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"70","muhasebe","admin/muhasebe/satis/pos-satis","filament.admin.muhasebe.pages.satis.pos-satis","App\Filament\Clusters\Muhasebe\Pages\PosSatis","200","2413,99","2413,99","2413,99","2413.99","165097","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"71","muhasebe","admin/muhasebe/finans/finans-panel","filament.admin.muhasebe.pages.finans.finans-panel","App\Filament\Clusters\Muhasebe\Pages\FinansDashboardSayfasi","200","2407,27","2407,27","2407,27","2407.27","121491","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-panel",
"72","muhasebe","admin/muhasebe/tanimlar/markalar","filament.admin.muhasebe.resources.tanimlar.markalar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaTanimKaynagi\Pages\ListMuhasebeMarkalari","200","2404,13","2404,13","2404,13","2404.13","250805","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/markalar",
"73","teknik-servis","admin/teknik-servis/servis-kayit/servis-ekle","filament.admin.teknik-servis.pages.servis-kayit.servis-ekle","App\Filament\Clusters\TeknikServis\Pages\ServisEkle","200","2400,06","2400,06","2400,06","2400.06","111992","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayit/servis-ekle",
"74","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","2399,74","2399,74","2399,74","2399.74","256394","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"75","web","admin/web/web-ayarlar/menu-ayarlari/utility-menu","filament.admin.web.pages.web-ayarlar.menu-ayarlari.utility-menu","App\Filament\Clusters\Web\Pages\UtilityMenuAyarlari","200","2397,05","2397,05","2397,05","2397.05","161047","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/utility-menu",
"76","muhasebe","admin/muhasebe/stok","filament.admin.muhasebe.pages.stok","App\Filament\Clusters\Muhasebe\Pages\Stok","200","2396,03","2396,03","2396,03","2396.03","111839","http://localhost/yalova-kamera/admin/muhasebe/stok",
"77","teknik-servis","admin/teknik-servis/tanimlar/cihazlar","filament.admin.teknik-servis.resources.tanimlar.cihazlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisCihazKaynagi\Pages\ListTeknikServisCihazlari","200","2395,95","2395,95","2395,95","2395.95","295606","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/cihazlar",
"78","sistem-yetkiler","admin/sistem-yetkiler","filament.admin.resources.sistem-yetkiler.index","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiListesi","200","2393,71","2393,71","2393,71","2393.71","304822","http://localhost/yalova-kamera/admin/sistem-yetkiler",
"79","e-ticaret","admin/e-ticaret/odeme-yonetimi","filament.admin.e-ticaret.pages.odeme-yonetimi","App\Filament\Clusters\ETicaret\Pages\OdemeYonetimiSayfasi","200","2389,02","2389,02","2389,02","2389.02","141404","http://localhost/yalova-kamera/admin/e-ticaret/odeme-yonetimi",
"80","web","admin/web/web-moduller/ucuncu-grup/faqs","filament.admin.web.pages.web-moduller.ucuncu-grup.faqs","App\Filament\Clusters\Web\Pages\ModulFaqs","200","2386,72","2386,72","2386,72","2386.72","178725","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/faqs",
"81","restoran","admin/restoran/qr-menu/receteler","filament.admin.restoran.resources.qr-menu.receteler.index","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\ListRestoranReceteleri","200","2379,84","2379,84","2379,84","2379.84","166948","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler",
"82","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\ListTeknikServisDurumlari","200","2366,22","2366,22","2366,22","2366.22","308850","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari",
"83","web","admin/web/web-ayarlar/web-mail-ayarlar","filament.admin.web.pages.web-ayarlar.web-mail-ayarlar","App\Filament\Clusters\Web\Pages\WebMailAyarlar","200","2360,33","2360,33","2360,33","2360.33","154849","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-mail-ayarlar",
"84","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","2353,62","2353,62","2353,62","2353.62","194449","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"85","teknik-servis","admin/teknik-servis/tanimlar/markalar","filament.admin.teknik-servis.resources.tanimlar.markalar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisMarkaKaynagi\Pages\ListTeknikServisMarkalari","200","2353,07","2353,07","2353,07","2353.07","295131","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/markalar",
"86","personel-takip","admin/personel-takip/ozet","filament.admin.personel-takip.pages.ozet","App\Filament\Clusters\PersonelTakip\Pages\PersonelTakipOzetSayfasi","200","2352,03","2352,03","2352,03","2352.03","114927","http://localhost/yalova-kamera/admin/personel-takip/ozet",
"87","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","2352,02","2352,02","2352,02","2352.02","142664","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"88","web","admin/web/sayfalar/bilgi-sayfalari","filament.admin.web.pages.sayfalar.bilgi-sayfalari","App\Filament\Clusters\Web\Pages\BilgiSayfalari","200","2347,7","2347,7","2347,7","2347.7","294392","http://localhost/yalova-kamera/admin/web/sayfalar/bilgi-sayfalari",
"89","teknik-servis","admin/teknik-servis/operasyon/islem-loglari","filament.admin.teknik-servis.pages.operasyon.islem-loglari","App\Filament\Clusters\TeknikServis\Pages\TeknikServisIslemLoglariSayfasi","200","2346,33","2346,33","2346,33","2346.33","112184","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/islem-loglari",
"90","e-ticaret","admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.musteri-mesajlari","App\Filament\Clusters\ETicaret\Pages\MusteriMesajlariSayfasi","200","2342,85","2342,85","2342,85","2342.85","132806","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari",
