"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"11","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","2383,27","2383,27","2383,27","2383.27","130841","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"12","e-ticaret","admin/e-ticaret/kargo-yonetimi","filament.admin.e-ticaret.pages.kargo-yonetimi","App\Filament\Clusters\ETicaret\Pages\KargoYonetimiSayfasi","200","2319,08","2319,08","2319,08","2319.08","167541","http://localhost/yalova-kamera/admin/e-ticaret/kargo-yonetimi",
"13","muhasebe","admin/muhasebe/cari-yonetimi/cari-ekstreleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-ekstreleri","App\Filament\Clusters\Muhasebe\Pages\CariEkstreSayfasi","200","2308,75","2308,75","2308,75","2308.75","148553","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-ekstreleri",
"14","muhasebe","admin/muhasebe/stok/stok-listesi/create","filament.admin.muhasebe.resources.stok.stok-listesi.create","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\CreateStokKarti","200","2280,72","2280,72","2280,72","2280.72","241768","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi/create",
"15","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","2245,69","2245,69","2245,69","2245.69","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"16","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","2239,77","2239,77","2239,77","2239.77","117696","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"17","products","admin/products/create","filament.admin.resources.products.create","App\Filament\Resources\ProductResource\Pages\CreateProduct","200","2236,86","2236,86","2236,86","2236.86","340916","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"18","muhasebe","admin/muhasebe/is-analitigi","filament.admin.muhasebe.pages.is-analitigi","App\Filament\Clusters\Muhasebe\Pages\IsAnalitigiSayfasi","200","2209,07","2209,07","2209,07","2209.07","113710","http://localhost/yalova-kamera/admin/muhasebe/is-analitigi",
"19","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","2162,33","2162,33","2162,33","2162.33","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"20","firma-ici-kullanicilar","admin/firma-ici-kullanicilar/create","filament.admin.resources.firma-ici-kullanicilar.create","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciOlustur","200","2126,42","2126,42","2126,42","2126.42","166706","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar/create",
"21","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","2084,57","2084,57","2084,57","2084.57","173978","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"22","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.create_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\DisServisKaydiOlusturSayfasi","200","2081,37","2081,37","2081,37","2081.37","263845","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/dis-servis",
"23","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz","filament.admin.teknik-servis.resources.servis-kayitlari.create_arizali","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ArizaliCihazKaydiOlusturSayfasi","200","2081,36","2081,36","2081,36","2081.36","261291","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz",
"24","muhasebe","admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat","filament.admin.muhasebe.pages.satis.barkodlu-satis-muhasebe-mutabakat","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisMuhasebeMutabakatSayfasi","200","2078,88","2078,88","2078,88","2078.88","157267","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat",
"25","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","2073,28","2073,28","2073,28","2073.28","124185","http://localhost/yalova-kamera/admin/restoran/mutfak",
"26","e-ticaret","admin/e-ticaret/bildirim-yonetimi/loglar","filament.admin.e-ticaret.pages.bildirim-yonetimi.loglar","App\Filament\Clusters\ETicaret\Pages\BildirimLoglariSayfasi","200","2054,04","2054,04","2054,04","2054.04","155614","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/loglar",
"27","muhasebe","admin/muhasebe/tanimlar/stok-modelleri","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\ListMuhasebeStokModelleri","200","2048,06","2048,06","2048,06","2048.06","160804","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri",
"28","e-ticaret","admin/e-ticaret/odeme-yonetimi","filament.admin.e-ticaret.pages.odeme-yonetimi","App\Filament\Clusters\ETicaret\Pages\OdemeYonetimiSayfasi","200","2047,24","2047,24","2047,24","2047.24","141405","http://localhost/yalova-kamera/admin/e-ticaret/odeme-yonetimi",
"29","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","2036,74","2036,74","2036,74","2036.74","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"30","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","2031,29","2031,29","2031,29","2031.29","122123","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"31","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeGecmisiSayfasi","200","2008,4","2008,4","2008,4","2008.4","174908","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-gecmisi",
"32","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","2006,59","2006,59","2006,59","2006.59","143291","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"33","teknik-servis","admin/teknik-servis/sablonlar/whatsapp-sablonlari","filament.admin.teknik-servis.pages.sablonlar.whatsapp-sablonlari","App\Filament\Clusters\TeknikServis\Pages\WhatsappSablonlariSayfasi","200","1999,88","1999,88","1999,88","1999.88","186146","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/whatsapp-sablonlari",
"34","muhasebe","admin/muhasebe/finans/finans-panel","filament.admin.muhasebe.pages.finans.finans-panel","App\Filament\Clusters\Muhasebe\Pages\FinansDashboardSayfasi","200","1983,94","1983,94","1983,94","1983.94","121492","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-panel",
"35","teknik-servis","admin/teknik-servis/sablonlar/servis-formu","filament.admin.teknik-servis.pages.sablonlar.servis-formu","App\Filament\Clusters\TeknikServis\Pages\ServisFormuSablonuSayfasi","200","1978,23","1978,23","1978,23","1978.23","206749","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/servis-formu",
"36","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","1956,56","1956,56","1956,56","1956.56","120919","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"37","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\ListDovizKurlari","200","1941,87","1941,87","1941,87","1941.87","238530","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari",
"38","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","1940,08","1940,08","1940,08","1940.08","133495","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"39","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari/create","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\CreatePersonelVardiyaSablonu","200","1939,66","1939,66","1939,66","1939.66","152727","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari/create",
"40","web","admin/web/web-moduller/ucuncu-grup/teknik-destek","filament.admin.web.pages.web-moduller.ucuncu-grup.teknik-destek","App\Filament\Clusters\Web\Pages\ModulTeknikDestek","200","1935,58","1935,58","1935,58","1935.58","182903","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/teknik-destek",
"41","web","admin/web/web-ayarlar/web-genel-ayarlar","filament.admin.web.pages.web-ayarlar.web-genel-ayarlar","App\Filament\Clusters\Web\Pages\WebGenelAyarlar","200","1919,39","1919,39","1919,39","1919.39","240430","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-genel-ayarlar",
"42","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","1916,09","1916,09","1916,09","1916.09","208269","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"43","muhasebe","admin/muhasebe/stok","filament.admin.muhasebe.pages.stok","App\Filament\Clusters\Muhasebe\Pages\Stok","200","1913,48","1913,48","1913,48","1913.48","111840","http://localhost/yalova-kamera/admin/muhasebe/stok",
"44","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeFisiSayfasi","200","1900,59","1900,59","1900,59","1900.59","114195","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-fisi",
"45","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","1891","1891","1891","1891","340916","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"46","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","1870,22","1870,22","1870,22","1870.22","177793","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"47","e-ticaret","admin/e-ticaret/mesaj-yonetimi/urun-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.urun-mesajlari","App\Filament\Clusters\ETicaret\Pages\UrunMesajlariSayfasi","200","1867,69","1867,69","1867,69","1867.69","132790","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/urun-mesajlari",
"48","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","1864,58","1864,58","1864,58","1864.58","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"49","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","1857,76","1857,76","1857,76","1857.76","191065","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"50","personel-takip","admin/personel-takip/tanimlar/gorevler","filament.admin.personel-takip.resources.tanimlar.gorevler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\ListPersonelGorevleri","200","1856,33","1856,33","1856,33","1856.33","229786","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler",
"51","firma-ici-kullanicilar","admin/firma-ici-kullanicilar","filament.admin.resources.firma-ici-kullanicilar.index","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciListesi","200","1854,74","1854,74","1854,74","1854.74","153019","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar",
"52","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGiden","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenFatura","200","1847,55","1847,55","1847,55","1847.55","192928","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-fatura",
"53","web","admin/web/web-ayarlar/web-api-ayarlar","filament.admin.web.pages.web-ayarlar.web-api-ayarlar","App\Filament\Clusters\Web\Pages\WebApiAyarlar","200","1843,79","1843,79","1843,79","1843.79","175590","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-api-ayarlar",
"54","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","1838,47","1838,47","1838,47","1838.47","232128","http://localhost/yalova-kamera/admin/profil",
"55","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\ListTeknikServisAksesuarlari","200","1831,62","1831,62","1831,62","1831.62","141992","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar",
"56","teknik-servis","admin/teknik-servis/ayarlar/teslim-fisi","filament.admin.teknik-servis.pages.ayarlar.teslim-fisi","App\Filament\Clusters\TeknikServis\Pages\TeslimFisi","200","1827,78","1827,78","1827,78","1827.78","116659","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/teslim-fisi",
"57","e-ticaret","admin/e-ticaret/pazaryeri-entegrasyonu","filament.admin.e-ticaret.pages.pazaryeri-entegrasyonu","App\Filament\Clusters\ETicaret\Pages\PazaryeriEntegrasyonuSayfasi","200","1824,96","1824,96","1824,96","1824.96","135744","http://localhost/yalova-kamera/admin/e-ticaret/pazaryeri-entegrasyonu",
"58","personel-takip","admin/personel-takip/maas-donemleri/create","filament.admin.personel-takip.resources.maas-donemleri.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\CreatePersonelMaasDonemi","200","1822,71","1822,71","1822,71","1822.71","156018","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri/create",
"59","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","1818,03","1818,03","1818,03","1818.03","180976","http://localhost/yalova-kamera/admin/web/projeler/liste",
"60","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/bakim","filament.admin.teknik-servis.resources.servis-kayitlari.create_bakim","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\BakimKaydiOlusturSayfasi","200","1811,3","1811,3","1811,3","1811.3","261272","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/bakim",
"61","web","admin/web/web-ayarlar/aboneler","filament.admin.web.pages.web-ayarlar.aboneler","App\Filament\Clusters\Web\Pages\WebAboneler","200","1807,92","1807,92","1807,92","1807.92","245784","http://localhost/yalova-kamera/admin/web/web-ayarlar/aboneler",
"62","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","1806,51","1806,51","1806,51","1806.51","174649","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"63","sistem-planlar","admin/sistem-planlar/create","filament.admin.resources.sistem-planlar.create","App\Filament\Resources\PlanYonetimKaynagi\Pages\PlanOlustur","200","1803,42","1803,42","1803,42","1803.42","140829","http://localhost/yalova-kamera/admin/sistem-planlar/create",
"64","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGelen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenFatura","200","1800,65","1800,65","1800,65","1800.65","192814","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-fatura",
"65","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","1800,06","1800,06","1800,06","1800.06","195649","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"66","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","1799,95","1799,95","1799,95","1799.95","201343","http://localhost/yalova-kamera/admin/siparisler",
"67","teknik-servis","admin/teknik-servis/ayarlar/kabul-fisi","filament.admin.teknik-servis.pages.ayarlar.kabul-fisi","App\Filament\Clusters\TeknikServis\Pages\KabulFisi","200","1795,39","1795,39","1795,39","1795.39","118076","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/kabul-fisi",
"68","muhasebe","admin/muhasebe/satis/banka-satis","filament.admin.muhasebe.pages.satis.banka-satis","App\Filament\Clusters\Muhasebe\Pages\BankaSatis","200","1795,25","1795,25","1795,25","1795.25","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"69","web","admin/web/sayfalar/bilgi-sayfalari","filament.admin.web.pages.sayfalar.bilgi-sayfalari","App\Filament\Clusters\Web\Pages\BilgiSayfalari","200","1792,43","1792,43","1792,43","1792.43","167841","http://localhost/yalova-kamera/admin/web/sayfalar/bilgi-sayfalari",
"70","teknik-servis","admin/teknik-servis/operasyon/islem-loglari","filament.admin.teknik-servis.pages.operasyon.islem-loglari","App\Filament\Clusters\TeknikServis\Pages\TeknikServisIslemLoglariSayfasi","200","1791,51","1791,51","1791,51","1791.51","112168","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/islem-loglari",
"71","muhasebe","admin/muhasebe/cari-yonetimi/cari-yaslandirma","filament.admin.muhasebe.pages.cari-yonetimi.cari-yaslandirma","App\Filament\Clusters\Muhasebe\Pages\CariYaslandirmaSayfasi","200","1788,97","1788,97","1788,97","1788.97","118922","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-yaslandirma",
"72","muhasebe","admin/muhasebe/tanimlar/varyantlar","filament.admin.muhasebe.resources.tanimlar.varyantlar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeVaryantTanimKaynagi\Pages\ListMuhasebeVaryantlari","200","1783,9","1783,9","1783,9","1783.9","160757","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/varyantlar",
"73","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","1782,52","1782,52","1782,52","1782.52","253358","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"74","sistem-planlar","admin/sistem-planlar","filament.admin.resources.sistem-planlar.index","App\Filament\Resources\PlanYonetimKaynagi\Pages\PlanListesi","200","1779","1779","1779","1779","217764","http://localhost/yalova-kamera/admin/sistem-planlar",
"75","teknik-servis","admin/teknik-servis/operasyon/bakim-hatirlatmalari","filament.admin.teknik-servis.pages.operasyon.bakim-hatirlatmalari","App\Filament\Clusters\TeknikServis\Pages\BakimHatirlatmalariSayfasi","200","1777,85","1777,85","1777,85","1777.85","142191","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/bakim-hatirlatmalari",
"76","personel-takip","admin/personel-takip/avanslar/create","filament.admin.personel-takip.resources.avanslar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\CreatePersonelAvans","200","1777,56","1777,56","1777,56","1777.56","178642","http://localhost/yalova-kamera/admin/personel-takip/avanslar/create",
"77","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","1777,49","1777,49","1777,49","1777.49","192710","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"78","muhasebe","admin/muhasebe/stok/stok-listesi","filament.admin.muhasebe.resources.stok.stok-listesi.index","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ListStokKartlari","200","1777,41","1777,41","1777,41","1777.41","187293","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi",
"79","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","1772,88","1772,88","1772,88","1772.88","194450","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"80","teklif-yonetimi","admin/teklif-yonetimi/sablonlar","filament.admin.teklif-yonetimi.resources.sablonlar.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\ListTeklifSablonlari","200","1772,51","1772,51","1772,51","1772.51","140682","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar",
"81","teknik-servis","admin/teknik-servis/ayarlar/telegram","filament.admin.teknik-servis.pages.ayarlar.telegram","App\Filament\Clusters\TeknikServis\Pages\TelegramSayfasi","200","1772,05","1772,05","1772,05","1772.05","141951","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/telegram",
"82","teknik-servis","admin/teknik-servis/operasyon/mesaj-gecmisi","filament.admin.teknik-servis.pages.operasyon.mesaj-gecmisi","App\Filament\Clusters\TeknikServis\Pages\TeknikServisMesajGecmisiSayfasi","200","1771,45","1771,45","1771,45","1771.45","112168","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/mesaj-gecmisi",
"83","restoran","admin/restoran/qr-menu/receteler/create","filament.admin.restoran.resources.qr-menu.receteler.create","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\CreateRestoranRecete","200","1770,89","1770,89","1770,89","1770.89","178079","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler/create",
"84","muhasebe","admin/muhasebe/faturalar/gelen-faturalar","filament.admin.muhasebe.pages.faturalar.gelen-faturalar","App\Filament\Clusters\Muhasebe\Pages\GelenFatura","200","1770,21","1770,21","1770,21","1770.21","159493","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-faturalar",
"85","restoran","admin/restoran/qr-menu/kategoriler","filament.admin.restoran.resources.qr-menu.kategoriler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\ListRestoranMenuKategorileri","200","1769,97","1769,97","1769,97","1769.97","166912","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler",
"86","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","1769,3","1769,3","1769,3","1769.3","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"87","personel-takip","admin/personel-takip/personeller","filament.admin.personel-takip.resources.personeller.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\ListPersoneller","200","1768,15","1768,15","1768,15","1768.15","159540","http://localhost/yalova-kamera/admin/personel-takip/personeller",
"88","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGelenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenIadeFaturasi","200","1766,94","1766,94","1766,94","1766.94","192850","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi",
