"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"25","muhasebe","admin/muhasebe/tanimlar/para-birimleri/create","filament.admin.muhasebe.resources.tanimlar.para-birimleri.create","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\CreateParaBirimi","200","2239,75","2239,75","2239,75","2239.75","145104","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri/create",
"26","muhasebe","admin/muhasebe/satis/pos-satis","filament.admin.muhasebe.pages.satis.pos-satis","App\Filament\Clusters\Muhasebe\Pages\PosSatis","200","2235,11","2235,11","2235,11","2235.11","165097","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"27","muhasebe","admin/muhasebe/finans/banka-hesaplari/create","filament.admin.muhasebe.resources.finans.banka-hesaplari.create","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\CreateBankaHesabi","200","2230,73","2230,73","2230,73","2230.73","165921","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari/create",
"28","restoran","admin/restoran/masalar/create","filament.admin.restoran.resources.masalar.create","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\CreateRestoranMasa","200","2226,31","2226,31","2226,31","2226.31","160769","http://localhost/yalova-kamera/admin/restoran/masalar/create",
"29","teknik-servis","admin/teknik-servis/raporlar/durum-bazli","filament.admin.teknik-servis.pages.raporlar.durum-bazli","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDurumBazliRaporuSayfasi","200","2205,07","2205,07","2205,07","2205.07","112192","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/durum-bazli",
"30","restoran","admin/restoran/adisyon-kalemleri","filament.admin.restoran.resources.adisyon-kalemleri.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\ListRestoranAdisyonKalemleri","200","2180,82","2180,82","2180,82","2180.82","156829","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri",
"31","muhasebe","admin/muhasebe/satis/barkod-etiket-yazdirma","filament.admin.muhasebe.pages.satis.barkod-etiket-yazdirma","App\Filament\Clusters\Muhasebe\Pages\BarkodEtiketYazdirmaSayfasi","200","2175,98","2175,98","2175,98","2175.98","229291","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-etiket-yazdirma",
"32","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","2170,76","2170,76","2170,76","2170.76","215867","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"33","web","admin/web/servisler/ayarlar","filament.admin.web.pages.servisler.ayarlar","App\Filament\Clusters\Web\Pages\WebServisAyarlar","200","2166,99","2166,99","2166,99","2166.99","146466","http://localhost/yalova-kamera/admin/web/servisler/ayarlar",
"34","muhasebe","admin/muhasebe/cari-yonetimi/cariler","filament.admin.muhasebe.resources.cari-yonetimi.cariler.index","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\ListCariler","200","2165,28","2165,28","2165,28","2165.28","170488","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler",
"35","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","2163,9","2163,9","2163,9","2163.9","554373","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"36","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","2161,35","2161,35","2161,35","2161.35","377259","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"37","sistem-denetim-kayitlari","admin/sistem-denetim-kayitlari","filament.admin.resources.sistem-denetim-kayitlari.index","App\Filament\Resources\DenetimKayidiKaynagi\Pages\DenetimKayitlariListesi","200","2130,88","2130,88","2130,88","2130.88","382354","http://localhost/yalova-kamera/admin/sistem-denetim-kayitlari",
"38","sistem-roller","admin/sistem-roller","filament.admin.resources.sistem-roller.index","App\Filament\Resources\RoleResource\Pages\ListRoles","200","2127,74","2127,74","2127,74","2127.74","298912","http://localhost/yalova-kamera/admin/sistem-roller",
"39","muhasebe","admin/muhasebe/fatura-kaynagis/create/iptal-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createIptal","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateIptalFatura","200","2111,46","2111,46","2111,46","2111.46","287612","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/iptal-fatura",
"40","products","admin/products/create","filament.admin.resources.products.create","App\Filament\Resources\ProductResource\Pages\CreateProduct","200","2110,51","2110,51","2110,51","2110.51","346985","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"41","teknik-servis","admin/teknik-servis","filament.admin.teknik-servis","App\Filament\Clusters\TeknikServis","200","2095,86","2095,86","2095,86","2095.86","110847","http://localhost/yalova-kamera/admin/teknik-servis",
"42","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","2091,26","2091,26","2091,26","2091.26","142664","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"43","muhasebe","admin/muhasebe/is-analitigi","filament.admin.muhasebe.pages.is-analitigi","App\Filament\Clusters\Muhasebe\Pages\IsAnalitigiSayfasi","200","2088,54","2088,54","2088,54","2088.54","113709","http://localhost/yalova-kamera/admin/muhasebe/is-analitigi",
"44","teknik-servis","admin/teknik-servis/ayarlar/teslim-fisi","filament.admin.teknik-servis.pages.ayarlar.teslim-fisi","App\Filament\Clusters\TeknikServis\Pages\TeslimFisi","200","2084,78","2084,78","2084,78","2084.78","116658","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/teslim-fisi",
"45","restoran","admin/restoran","filament.admin.restoran","App\Filament\Clusters\Restoran","200","2082,91","2082,91","2082,91","2082.91","118426","http://localhost/yalova-kamera/admin/restoran",
"46","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","2071,84","2071,84","2071,84","2071.84","328835","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"47","muhasebe","admin/muhasebe/finans/vade-takibi","filament.admin.muhasebe.pages.finans.vade-takibi","App\Filament\Clusters\Muhasebe\Pages\VadeTakipSayfasi","200","2070,13","2070,13","2070,13","2070.13","261976","http://localhost/yalova-kamera/admin/muhasebe/finans/vade-takibi",
"48","teknik-servis","admin/teknik-servis/tanimlar/arizalar","filament.admin.teknik-servis.resources.tanimlar.arizalar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisArizaKaynagi\Pages\ListTeknikServisArizalari","200","2069,06","2069,06","2069,06","2069.06","320778","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/arizalar",
"49","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","2067,3","2067,3","2067,3","2067.3","329319","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"50","restoran","admin/restoran/qr-menu/receteler","filament.admin.restoran.resources.qr-menu.receteler.index","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\ListRestoranReceteleri","200","2065,81","2065,81","2065,81","2065.81","166948","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler",
"51","muhasebe","admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createBekleyen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateBekleyenFatura","200","2065,67","2065,67","2065,67","2065.67","287593","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura",
"52","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimBekleyenSayfasi","200","2065,23","2065,23","2065,23","2065.23","145969","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen",
"53","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","2064,26","2064,26","2064,26","2064.26","307094","http://localhost/yalova-kamera/admin/web/projeler/liste",
"54","muhasebe","admin/muhasebe/finans/banka-hesaplari","filament.admin.muhasebe.resources.finans.banka-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\ListBankaHesaplari","200","2062,76","2062,76","2062,76","2062.76","288581","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"55","web","admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme","filament.admin.web.pages.web-ayarlar.menu-ayarlari.menu-duzenleme","App\Filament\Clusters\Web\Pages\ModulMenu","200","2056,44","2056,44","2056,44","2056.44","358425","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme",
"56","muhasebe","admin/muhasebe/cari","filament.admin.muhasebe.pages.cari","App\Filament\Clusters\Muhasebe\Pages\Cari","200","2053,74","2053,74","2053,74","2053.74","113261","http://localhost/yalova-kamera/admin/muhasebe/cari",
"57","teknik-servis","admin/teknik-servis/ayarlar/aksesuar-ekleme","filament.admin.teknik-servis.pages.ayarlar.aksesuar-ekleme","App\Filament\Clusters\TeknikServis\Pages\AksesuarEkleme","200","2052","2052","2052","2052","112005","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/aksesuar-ekleme",
"58","muhasebe","admin/muhasebe/finans/kasa-hesaplari","filament.admin.muhasebe.resources.finans.kasa-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ListKasaHesaplari","200","2051,31","2051,31","2051,31","2051.31","267968","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"59","muhasebe","admin/muhasebe/tanimlar/para-birimleri","filament.admin.muhasebe.resources.tanimlar.para-birimleri.index","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\ListParaBirimleri","200","2044,78","2044,78","2044,78","2044.78","228760","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri",
"60","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","2032,03","2032,03","2032,03","2032.03","297048","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"61","restoran","admin/restoran/qr-menu/kategoriler","filament.admin.restoran.resources.qr-menu.kategoriler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\ListRestoranMenuKategorileri","200","2031,56","2031,56","2031,56","2031.56","166911","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler",
"62","muhasebe","admin/muhasebe/muhasebe-panel","filament.admin.muhasebe.pages.muhasebe-panel","App\Filament\Clusters\Muhasebe\Pages\MuhasebeDashboardSayfasi","200","2030,66","2030,66","2030,66","2030.66","120318","http://localhost/yalova-kamera/admin/muhasebe/muhasebe-panel",
"63","teknik-servis","admin/teknik-servis/sablonlar/kabul-formu","filament.admin.teknik-servis.pages.sablonlar.kabul-formu","App\Filament\Clusters\TeknikServis\Pages\ServisKabulFormuSablonuSayfasi","200","2030,51","2030,51","2030,51","2030.51","325885","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/kabul-formu",
"64","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","2029,43","2029,43","2029,43","2029.43","287697","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"65","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGiden","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenFatura","200","2026,31","2026,31","2026,31","2026.31","287791","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-fatura",
"66","web","admin/web/sayfalar/bilgi-sayfalari","filament.admin.web.pages.sayfalar.bilgi-sayfalari","App\Filament\Clusters\Web\Pages\BilgiSayfalari","200","2023,64","2023,64","2023,64","2023.64","294392","http://localhost/yalova-kamera/admin/web/sayfalar/bilgi-sayfalari",
"67","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","2023,46","2023,46","2023,46","2023.46","346985","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"68","e-ticaret","admin/e-ticaret","filament.admin.e-ticaret","App\Filament\Clusters\ETicaret","200","2019,81","2019,81","2019,81","2019.81","110823","http://localhost/yalova-kamera/admin/e-ticaret",
"69","muhasebe","admin/muhasebe/finans/finans-fisleri","filament.admin.muhasebe.pages.finans.finans-fisleri","App\Filament\Clusters\Muhasebe\Pages\FinansFisKaynagiSayfasi","200","2019,81","2019,81","2019,81","2019.81","165097","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"70","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\ListTeknikServisDurumlari","200","2017,47","2017,47","2017,47","2017.47","308850","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari",
"71","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\ListTeknikServisAksesuarlari","200","2014,56","2014,56","2014,56","2014.56","295333","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar",
"72","personel-takip","admin/personel-takip/izinler/create","filament.admin.personel-takip.resources.izinler.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\CreatePersonelIzin","200","2010,92","2010,92","2010,92","2010.92","164436","http://localhost/yalova-kamera/admin/personel-takip/izinler/create",
"73","sistem-moduller","admin/sistem-moduller","filament.admin.resources.sistem-moduller.index","App\Filament\Resources\ModulYonetimKaynagi\Pages\ModulListesi","200","2003,73","2003,73","2003,73","2003.73","300378","http://localhost/yalova-kamera/admin/sistem-moduller",
"74","teknik-servis","admin/teknik-servis/servis-kayit/servis-listesi","filament.admin.teknik-servis.pages.servis-kayit.servis-listesi","App\Filament\Clusters\TeknikServis\Pages\ServisListesi","200","1999,95","1999,95","1999,95","1999.95","112022","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayit/servis-listesi",
"75","muhasebe","admin/muhasebe/stok/stok-hareketleri","filament.admin.muhasebe.pages.stok.stok-hareketleri","App\Filament\Clusters\Muhasebe\Pages\StokHareketleriSayfasi","200","1994,52","1994,52","1994,52","1994.52","328606","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-hareketleri",
"76","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/acik","filament.admin.teknik-servis.resources.servis-kayitlari.acik","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariAcikSayfasi","200","1987,56","1987,56","1987,56","1987.56","145919","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/acik",
"77","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","1986,06","1986,06","1986,06","1986.06","292980","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"78","muhasebe","admin/muhasebe/finans/kasalar","filament.admin.muhasebe.pages.finans.kasalar","App\Filament\Clusters\Muhasebe\Pages\Kasalar","200","1984,19","1984,19","1984,19","1984.19","267968","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"79","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","1981,34","1981,34","1981,34","1981.34","192036","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"80","personel-takip","admin/personel-takip/personeller","filament.admin.personel-takip.resources.personeller.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\ListPersoneller","200","1979,61","1979,61","1979,61","1979.61","284324","http://localhost/yalova-kamera/admin/personel-takip/personeller",
"81","muhasebe","admin/muhasebe/finans/bankalar","filament.admin.muhasebe.pages.finans.bankalar","App\Filament\Clusters\Muhasebe\Pages\Bankalar","200","1976,45","1976,45","1976,45","1976.45","288581","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"82","firma-kullanici-gruplari","admin/firma-kullanici-gruplari/create","filament.admin.resources.firma-kullanici-gruplari.create","App\Filament\Resources\FirmaKullaniciGrubuKaynagi\Pages\CreateFirmaKullaniciGrubu","200","1976,22","1976,22","1976,22","1976.22","131332","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari/create",
"83","muhasebe","admin/muhasebe/sistem-olaylari","filament.admin.muhasebe.pages.sistem-olaylari","App\Filament\Clusters\Muhasebe\Pages\SistemOlaylariSayfasi","200","1974,43","1974,43","1974,43","1974.43","310577","http://localhost/yalova-kamera/admin/muhasebe/sistem-olaylari",
"84","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","1974,29","1974,29","1974,29","1974.29","256394","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"85","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGelenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenIadeFaturasi","200","1973,83","1973,83","1973,83","1973.83","287719","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi",
"86","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.tamamlanan_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTamamlananDisServisSayfasi","200","1971,89","1971,89","1971,89","1971.89","146007","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis",
"87","e-ticaret","admin/e-ticaret/bildirim-yonetimi/loglar","filament.admin.e-ticaret.pages.bildirim-yonetimi.loglar","App\Filament\Clusters\ETicaret\Pages\BildirimLoglariSayfasi","200","1964,63","1964,63","1964,63","1964.63","155613","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/loglar",
"88","firma-kullanici-gruplari","admin/firma-kullanici-gruplari","filament.admin.resources.firma-kullanici-gruplari.index","App\Filament\Resources\FirmaKullaniciGrubuKaynagi\Pages\ListFirmaKullaniciGruplari","200","1960,01","1960,01","1960,01","1960.01","163302","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari",
"89","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","1959,29","1959,29","1959,29","1959.29","191064","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
