"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"106","web","admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz","filament.admin.web.pages.web-moduller.ucuncu-grup.neler-yapiyoruz","App\Filament\Clusters\Web\Pages\ModulNelerYapiyoruz","200","1759,66","1695,81","1873,21","1873,21|1709,97|1695,81","184547","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz",
"107","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","1758,17","1677,69","1871,01","1871,01|1677,69|1725,82","177792","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"108","personel-takip","admin/personel-takip/avanslar/create","filament.admin.personel-takip.resources.avanslar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\CreatePersonelAvans","200","1755,96","1711,4","1838,72","1711,4|1838,72|1717,76","178657","http://localhost/yalova-kamera/admin/personel-takip/avanslar/create",
"109","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen","filament.admin.teknik-servis.resources.servis-kayitlari.fiyat_verilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariFiyatVerilenSayfasi","200","1755,84","1680,79","1871,13","1680,79|1715,61|1871,13","145957","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen",
"110","web","admin/web/web-ayarlar/menu-ayarlari/utility-menu","filament.admin.web.pages.web-ayarlar.menu-ayarlari.utility-menu","App\Filament\Clusters\Web\Pages\UtilityMenuAyarlari","200","1752,87","1707,3","1821","1821|1707,3|1730,3","161047","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/utility-menu",
"111","muhasebe","admin/muhasebe/finans/transfer-olustur","filament.admin.muhasebe.pages.finans.transfer-olustur","App\Filament\Clusters\Muhasebe\Pages\TransferOlusturSayfasi","200","1752,59","1700,45","1787,41","1787,41|1769,92|1700,45","175709","http://localhost/yalova-kamera/admin/muhasebe/finans/transfer-olustur",
"112","web","admin/web/web-moduller/ucuncu-grup/faqs","filament.admin.web.pages.web-moduller.ucuncu-grup.faqs","App\Filament\Clusters\Web\Pages\ModulFaqs","200","1751,31","1693,65","1866,58","1866,58|1693,69|1693,65","178725","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/faqs",
"113","restoran","admin/restoran/adisyon-kalemleri","filament.admin.restoran.resources.adisyon-kalemleri.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\ListRestoranAdisyonKalemleri","200","1750,38","1700,19","1837,29","1713,65|1700,19|1837,29","156829","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri",
"114","muhasebe","admin/muhasebe/tanimlar/stok-kategorileri","filament.admin.muhasebe.pages.tanimlar.stok-kategorileri","App\Filament\Clusters\Muhasebe\Pages\StokKategoriTanimlariSayfasi","200","1748,27","1632,16","1946,51","1632,16|1946,51|1666,14","112200","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-kategorileri",
"115","teknik-servis","admin/teknik-servis/sablonlar/teslim-belgesi","filament.admin.teknik-servis.pages.sablonlar.teslim-belgesi","App\Filament\Clusters\TeknikServis\Pages\TeslimEdildiBelgesiSablonuSayfasi","200","1748,19","1698,52","1805,69","1698,52|1740,35|1805,69","239097","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/teslim-belgesi",
"116","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","1748,07","1735,2","1765,74","1765,74|1735,2|1743,27","201342","http://localhost/yalova-kamera/admin/siparisler",
"117","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","1747,16","1651,24","1880,41","1880,41|1709,83|1651,24","151674","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"118","restoran","admin/restoran/adisyonlar","filament.admin.restoran.resources.adisyonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\ListRestoranAdisyonlari","200","1746,56","1717,47","1765,47","1765,47|1717,47|1756,74","162047","http://localhost/yalova-kamera/admin/restoran/adisyonlar",
"119","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","1745,66","1648,57","1937,47","1937,47|1648,57|1650,93","143307","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"120","muhasebe","admin/muhasebe/tanimlar/cari-gruplari","filament.admin.muhasebe.resources.tanimlar.cari-gruplari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\CariGrubuTanimKaynagi\Pages\ListCariGruplari","200","1745,61","1696,48","1802,1","1696,48|1802,1|1738,24","160782","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/cari-gruplari",
"121","e-ticaret","admin/e-ticaret/odeme-yonetimi","filament.admin.e-ticaret.pages.odeme-yonetimi","App\Filament\Clusters\ETicaret\Pages\OdemeYonetimiSayfasi","200","1744,59","1643,78","1805,4","1805,4|1643,78|1784,58","141404","http://localhost/yalova-kamera/admin/e-ticaret/odeme-yonetimi",
"122","web","admin/web/web-ayarlar/mail-sablonlari","filament.admin.web.pages.web-ayarlar.mail-sablonlari","App\Filament\Clusters\Web\Pages\WebMailSablonlari","200","1744,32","1704,67","1788,46","1788,46|1739,84|1704,67","193750","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-sablonlari",
"123","muhasebe","admin/muhasebe/satis/barkodlu-satis-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisFisiSayfasi","200","1744,16","1651,35","1868,45","1868,45|1712,69|1651,35","116871","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-fisi",
"124","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","1743,53","1735,99","1753,94","1735,99|1740,67|1753,94","192831","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"125","web","admin/web/web-moduller/ucuncu-grup/neden-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.neden-biz","App\Filament\Clusters\Web\Pages\ModulNedenBiz","200","1743,47","1732,48","1764,01","1733,92|1764,01|1732,48","191157","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neden-biz",
"126","restoran","admin/restoran/qr-menu/urunler","filament.admin.restoran.resources.qr-menu.urunler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\ListRestoranMenuUrunleri","200","1743,2","1740,21","1745,42","1745,42|1743,96|1740,21","183087","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler",
"127","e-ticaret","admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.musteri-mesajlari","App\Filament\Clusters\ETicaret\Pages\MusteriMesajlariSayfasi","200","1741,82","1689,25","1816,27","1816,27|1719,94|1689,25","132806","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari",
"128","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen","filament.admin.teknik-servis.resources.servis-kayitlari.garantiye_gonderilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariGarantiyeGonderilenSayfasi","200","1741,72","1674,02","1815,36","1815,36|1735,79|1674,02","145999","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen",
"129","muhasebe","admin/muhasebe/faturalar/bekleyen-faturalar","filament.admin.muhasebe.pages.faturalar.bekleyen-faturalar","App\Filament\Clusters\Muhasebe\Pages\BekleyenFatura","200","1741,4","1657,97","1895,08","1895,08|1657,97|1671,16","145720","http://localhost/yalova-kamera/admin/muhasebe/faturalar/bekleyen-faturalar",
"130","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","1740,64","1717","1786,16","1717|1786,16|1718,76","161305","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"131","muhasebe","admin/muhasebe/finans/finans-fisleri","filament.admin.muhasebe.pages.finans.finans-fisleri","App\Filament\Clusters\Muhasebe\Pages\FinansFisKaynagiSayfasi","200","1739,67","1715,4","1781,82","1781,82|1721,8|1715,4","165097","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"132","personel-takip","admin/personel-takip/giris-cikis","filament.admin.personel-takip.resources.giris-cikis.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\ListPersonelGirisCikislari","200","1738,04","1708,75","1782,58","1782,58|1722,78|1708,75","163246","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis",
"133","teklif-yonetimi","admin/teklif-yonetimi","filament.admin.teklif-yonetimi","App\Filament\Clusters\TeklifYonetimi","200","1737,31","1696,96","1770,62","1744,34|1770,62|1696,96","110960","http://localhost/yalova-kamera/admin/teklif-yonetimi",
"134","sistem-yetkiler","admin/sistem-yetkiler/create","filament.admin.resources.sistem-yetkiler.create","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiOlustur","200","1736,18","1717,12","1745,96","1745,96|1717,12|1745,45","138646","http://localhost/yalova-kamera/admin/sistem-yetkiler/create",
"135","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","1736,14","1613,59","1938,06","1938,06|1613,59|1656,76","120918","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"136","personel-takip","admin/personel-takip/maas-donemleri","filament.admin.personel-takip.resources.maas-donemleri.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\ListPersonelMaasDonemleri","200","1734,96","1664,64","1849,75","1849,75|1690,49|1664,64","164609","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri",
"137","web","admin/web/web-moduller/ucuncu-grup/rakamlarla-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.rakamlarla-biz","App\Filament\Clusters\Web\Pages\ModulRakamlarlaBiz","200","1734,67","1723,55","1744,95","1735,51|1723,55|1744,95","220364","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/rakamlarla-biz",
"138","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGelen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenFatura","200","1733,38","1722,87","1748,75","1748,75|1728,53|1722,87","192815","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-fatura",
"139","restoran","admin/restoran/qr-menu/urunler/create","filament.admin.restoran.resources.qr-menu.urunler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\CreateRestoranMenuUrun","200","1733,31","1710,99","1774,74","1774,74|1714,2|1710,99","166487","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler/create",
"140","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","1733,06","1651,04","1840,7","1840,7|1707,45|1651,04","139134","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"141","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGelenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenIadeFaturasi","200","1732,53","1722,48","1741,95","1741,95|1722,48|1733,16","192871","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi",
"142","muhasebe","admin/muhasebe/stok/stok-kategorileri","filament.admin.muhasebe.resources.stok.stok-kategorileri.index","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\ListStokKategorileri","200","1732,41","1714,96","1743,79","1738,48|1743,79|1714,96","165225","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri",
"143","web","admin/web/web-moduller/ucuncu-grup/referanslar","filament.admin.web.pages.web-moduller.ucuncu-grup.referanslar","App\Filament\Clusters\Web\Pages\ModulReferanslar","200","1732,35","1718,97","1752,92","1752,92|1718,97|1725,17","228359","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/referanslar",
"144","restoran","admin/restoran/qr-menu/kategoriler/create","filament.admin.restoran.resources.qr-menu.kategoriler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\CreateRestoranMenuKategori","200","1731,36","1669,27","1852,93","1671,89|1669,27|1852,93","144859","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler/create",
"145","muhasebe","admin/muhasebe/stok/stok-listesi","filament.admin.muhasebe.resources.stok.stok-listesi.index","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ListStokKartlari","200","1730,57","1701,51","1757,48","1757,48|1701,51|1732,7","187292","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi",
"146","teknik-servis","admin/teknik-servis/sablonlar/talep-formu","filament.admin.teknik-servis.pages.sablonlar.talep-formu","App\Filament\Clusters\TeknikServis\Pages\ServisTalepFormuSablonuSayfasi","200","1730,5","1695,86","1751,79","1751,79|1743,85|1695,86","239049","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/talep-formu",
"147","products","admin/products","filament.admin.resources.products.index","App\Filament\Resources\ProductResource\Pages\ListProducts","200","1729,33","1717,78","1738,03","1717,78|1738,03|1732,19","187276","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"148","product-categories","admin/product-categories","filament.admin.resources.product-categories.index","App\Filament\Resources\ProductCategoryResource\Pages\ListProductCategories","200","1728,62","1700,47","1749,79","1735,6|1749,79|1700,47","165229","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"149","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","1728,12","1704,91","1748,16","1704,91|1748,16|1731,3","215883","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"150","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","1728,01","1703,04","1764,31","1764,31|1703,04|1716,68","192733","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"151","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","1727,87","1716,34","1739,46","1739,46|1716,34|1727,8","195648","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"152","muhasebe","admin/muhasebe/cari-yonetimi/cariler/create","filament.admin.muhasebe.resources.cari-yonetimi.cariler.create","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\CreateCari","200","1727,78","1698,26","1764,93","1720,14|1698,26|1764,93","211208","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler/create",
"153","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","1726,58","1690,75","1786,38","1786,38|1690,75|1702,62","192036","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"154","restoran","admin/restoran/qr-menu/receteler/create","filament.admin.restoran.resources.qr-menu.receteler.create","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\CreateRestoranRecete","200","1724,33","1697,95","1740,19","1740,19|1697,95|1734,85","178094","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler/create",
"155","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","1723,57","1706,38","1754,38","1754,38|1709,97|1706,38","194449","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"156","muhasebe","admin/muhasebe/faturalar/giden-iade-faturalari","filament.admin.muhasebe.pages.faturalar.giden-iade-faturalari","App\Filament\Clusters\Muhasebe\Pages\GidenIadeFaturasiSayfasi","200","1719,31","1676,51","1796,07","1796,07|1685,33|1676,51","159551","http://localhost/yalova-kamera/admin/muhasebe/faturalar/giden-iade-faturalari",
"157","teklif-yonetimi","admin/teklif-yonetimi/teklifler","filament.admin.teklif-yonetimi.resources.teklifler.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\ListTeklifler","200","1718,17","1708,85","1732,49","1708,85|1713,17|1732,49","170172","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler",
"158","teknik-servis","admin/teknik-servis/tanimlar/cihazlar/create","filament.admin.teknik-servis.resources.tanimlar.cihazlar.create","App\Filament\Clusters\TeknikServis\Resources\TeknikServisCihazKaynagi\Pages\CreateTeknikServisCihazi","200","1717,6","1680,86","1740,92","1680,86|1740,92|1731,03","140791","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/cihazlar/create",
"159","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeFisiSayfasi","200","1717,46","1617,04","1916,13","1916,13|1617,04|1619,21","114194","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-fisi",
"160","restoran","admin/restoran/adisyonlar/create","filament.admin.restoran.resources.adisyonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\CreateRestoranAdisyon","200","1716,78","1696,32","1743,83","1743,83|1710,19|1696,32","196911","http://localhost/yalova-kamera/admin/restoran/adisyonlar/create",
"161","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri/create","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\CreateOdemeYontemi","200","1715,28","1691,84","1751,41","1691,84|1702,58|1751,41","144972","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri/create",
"162","restoran","admin/restoran/adisyon-kalemleri/create","filament.admin.restoran.resources.adisyon-kalemleri.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\CreateRestoranAdisyonKalemi","200","1715,07","1703,66","1728,53","1713,01|1728,53|1703,66","167176","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri/create",
"163","muhasebe","admin/muhasebe/satis/pos-satis","filament.admin.muhasebe.pages.satis.pos-satis","App\Filament\Clusters\Muhasebe\Pages\PosSatis","200","1714,81","1692,26","1758,95","1693,22|1758,95|1692,26","165097","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"164","product-categories","admin/product-categories/create","filament.admin.resources.product-categories.create","App\Filament\Resources\ProductCategoryResource\Pages\CreateProductCategory","200","1714,76","1697,28","1730,69","1716,32|1697,28|1730,69","154976","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri/create",
"165","muhasebe","admin/muhasebe/finans/finans-hareketleri","filament.admin.muhasebe.pages.finans.finans-hareketleri","App\Filament\Clusters\Muhasebe\Pages\FinansHareketleriListesiSayfasi","200","1713,56","1706,53","1725,41","1725,41|1708,74|1706,53","165097","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"166","muhasebe","admin/muhasebe/finans/banka-hesaplari/create","filament.admin.muhasebe.resources.finans.banka-hesaplari.create","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\CreateBankaHesabi","200","1712,69","1675,85","1750,75","1750,75|1675,85|1711,46","165937","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari/create",
"167","muhasebe","admin/muhasebe/faturalar/gider-faturasi","filament.admin.muhasebe.pages.faturalar.gider-faturasi","App\Filament\Clusters\Muhasebe\Pages\GiderFaturasiSayfasi","200","1712,08","1686,52","1737,4","1712,31|1686,52|1737,4","159501","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gider-faturasi",
"168","teknik-servis","admin/teknik-servis/tanimlar/arizalar","filament.admin.teknik-servis.resources.tanimlar.arizalar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisArizaKaynagi\Pages\ListTeknikServisArizalari","200","1711,85","1667,78","1735,27","1732,49|1735,27|1667,78","141955","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/arizalar",
"169","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","1711,62","1687,49","1741,13","1741,13|1687,49|1706,23","159955","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"170","muhasebe","admin/muhasebe/tanimlar/logo-turleri/create","filament.admin.muhasebe.resources.tanimlar.logo-turleri.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeLogoTuruTanimKaynagi\Pages\CreateMuhasebeLogoTuru","200","1710,86","1666,45","1780,8","1780,8|1685,33|1666,45","144942","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/logo-turleri/create",
"171","restoran","admin/restoran/masalar/create","filament.admin.restoran.resources.masalar.create","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\CreateRestoranMasa","200","1710,68","1682,74","1725,15","1725,15|1724,14|1682,74","160785","http://localhost/yalova-kamera/admin/restoran/masalar/create",
"172","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\ListOdemeYontemleri","200","1710,57","1695,86","1734,86","1701|1734,86|1695,86","160818","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri",
"173","teknik-servis","admin/teknik-servis/sablonlar/servis-formu","filament.admin.teknik-servis.pages.sablonlar.servis-formu","App\Filament\Clusters\TeknikServis\Pages\ServisFormuSablonuSayfasi","200","1710,5","1696,19","1733,62","1701,68|1733,62|1696,19","206748","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/servis-formu",
"174","muhasebe","admin/muhasebe/finans/tahsilat-olustur","filament.admin.muhasebe.pages.finans.tahsilat-olustur","App\Filament\Clusters\Muhasebe\Pages\TahsilatOlusturSayfasi","200","1708,36","1696,67","1724,49","1696,67|1724,49|1703,9","175966","http://localhost/yalova-kamera/admin/muhasebe/finans/tahsilat-olustur",
"175","muhasebe","admin/muhasebe/faturalar/gelen-iade-faturalari","filament.admin.muhasebe.pages.faturalar.gelen-iade-faturalari","App\Filament\Clusters\Muhasebe\Pages\GelenIadeFaturasiSayfasi","200","1707,58","1704,1","1712,19","1712,19|1706,46|1704,1","159551","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-iade-faturalari",
"176","muhasebe","admin/muhasebe/tanimlar/malzeme-turleri","filament.admin.muhasebe.resources.tanimlar.malzeme-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMalzemeTuruTanimKaynagi\Pages\ListMuhasebeMalzemeTurleri","200","1707,55","1688,23","1730,14","1688,23|1704,28|1730,14","160824","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/malzeme-turleri",
"177","muhasebe","admin/muhasebe/cari-yonetimi/cari-yaslandirma","filament.admin.muhasebe.pages.cari-yonetimi.cari-yaslandirma","App\Filament\Clusters\Muhasebe\Pages\CariYaslandirmaSayfasi","200","1707,31","1639,67","1833,13","1833,13|1649,12|1639,67","118921","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-yaslandirma",
"178","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimBekleyenSayfasi","200","1706,68","1651,63","1741,41","1727|1651,63|1741,41","145969","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen",
"179","restoran","admin/restoran/tanimlar/salonlar","filament.admin.restoran.resources.tanimlar.salonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\ListRestoranSalonlari","200","1705,17","1697,81","1717,06","1717,06|1700,64|1697,81","170434","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar",
"180","web","admin/web/web-ayarlar/web-api-ayarlar","filament.admin.web.pages.web-ayarlar.web-api-ayarlar","App\Filament\Clusters\Web\Pages\WebApiAyarlar","200","1704,06","1674,28","1739,07","1739,07|1674,28|1698,82","175589","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-api-ayarlar",
"181","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","1703,64","1692,65","1714,27","1714,27|1692,65|1704","159133","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"182","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iptal","filament.admin.teknik-servis.resources.servis-kayitlari.iptal","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIptalSayfasi","200","1703,19","1662,22","1768,79","1768,79|1662,22|1678,57","145923","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iptal",
"183","personel-takip","admin/personel-takip/vardiyalar","filament.admin.personel-takip.resources.vardiyalar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\ListPersonelVardiyalari","200","1702,24","1685,59","1729,62","1729,62|1691,53|1685,59","166937","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar",
"184","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari/create","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.create","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\CreateTeknikServisDurumu","200","1701,37","1657,32","1779,35","1779,35|1667,44|1657,32","155853","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari/create",
"185","sistem-moduller","admin/sistem-moduller/create","filament.admin.resources.sistem-moduller.create","App\Filament\Resources\ModulYonetimKaynagi\Pages\ModulOlustur","200","1699,45","1658,99","1724,35","1724,35|1715,01|1658,99","135609","http://localhost/yalova-kamera/admin/sistem-moduller/create",
