"rank","module","uri","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"1","firma-kullanici-gruplari","admin/firma-kullanici-gruplari/9/edit","200","463,38","344,55","577,79","577,79|467,78|344,55","120381","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari/9/edit",
