"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"15","muhasebe","admin/muhasebe/stok/stok-listesi/create","filament.admin.muhasebe.resources.stok.stok-listesi.create","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\CreateStokKarti","200","2382,89","2382,89","2382,89","2382.89","241765","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi/create",
"16","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","2382,75","2382,75","2382,75","2382.75","117696","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"17","e-ticaret","admin/e-ticaret/bildirim-yonetimi/sablonlar","filament.admin.e-ticaret.pages.bildirim-yonetimi.sablonlar","App\Filament\Clusters\ETicaret\Pages\BildirimSablonlariSayfasi","200","2377,72","2377,72","2377,72","2377.72","137361","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/sablonlar",
"18","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","2314,81","2314,81","2314,81","2314.81","174926","http://localhost/yalova-kamera/admin/profil",
"19","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","2307,58","2307,58","2307,58","2307.58","192710","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"20","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","2303,04","2303,04","2303,04","2303.04","159956","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"21","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","2301,26","2301,26","2301,26","2301.26","126101","http://localhost/yalova-kamera/admin/restoran/mutfak",
"22","e-ticaret","admin/e-ticaret/kargo-yonetimi","filament.admin.e-ticaret.pages.kargo-yonetimi","App\Filament\Clusters\ETicaret\Pages\KargoYonetimiSayfasi","200","2172,71","2172,71","2172,71","2172.71","147473","http://localhost/yalova-kamera/admin/e-ticaret/kargo-yonetimi",
"23","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","2163,71","2163,71","2163,71","2163.71","174649","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"24","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","2153,48","2153,48","2153,48","2153.48","124456","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"25","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","2138,72","2138,72","2138,72","2138.72","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"26","muhasebe","admin/muhasebe/is-analitigi","filament.admin.muhasebe.pages.is-analitigi","App\Filament\Clusters\Muhasebe\Pages\IsAnalitigiSayfasi","200","2133,12","2133,12","2133,12","2133.12","113710","http://localhost/yalova-kamera/admin/muhasebe/is-analitigi",
"27","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","2126,92","2126,92","2126,92","2126.92","124946","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"28","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeFisiSayfasi","200","2123,72","2123,72","2123,72","2123.72","112444","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-fisi",
"29","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz","filament.admin.teknik-servis.resources.servis-kayitlari.create_arizali","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ArizaliCihazKaydiOlusturSayfasi","200","2110,65","2110,65","2110,65","2110.65","259614","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz",
"30","muhasebe","admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat","filament.admin.muhasebe.pages.satis.barkodlu-satis-muhasebe-mutabakat","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisMuhasebeMutabakatSayfasi","200","2104,99","2104,99","2104,99","2104.99","157267","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat",
"31","e-ticaret","admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.musteri-mesajlari","App\Filament\Clusters\ETicaret\Pages\MusteriMesajlariSayfasi","200","2104,04","2104,04","2104,04","2104.04","132807","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari",
"32","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeGecmisiSayfasi","200","2103,23","2103,23","2103,23","2103.23","174908","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-gecmisi",
"33","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","2101,9","2101,9","2101,9","2101.9","181638","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"34","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","2059,83","2059,83","2059,83","2059.83","161306","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"35","muhasebe","admin/muhasebe/cari","filament.admin.muhasebe.pages.cari","App\Filament\Clusters\Muhasebe\Pages\Cari","200","2054,22","2054,22","2054,22","2054.22","113262","http://localhost/yalova-kamera/admin/muhasebe/cari",
"36","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","2049,28","2049,28","2049,28","2049.28","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"37","restoran","admin/restoran/qr-menu/receteler/create","filament.admin.restoran.resources.qr-menu.receteler.create","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\CreateRestoranRecete","200","2047,92","2047,92","2047,92","2047.92","178079","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler/create",
"38","teknik-servis","admin/teknik-servis/ayarlar/telegram","filament.admin.teknik-servis.pages.ayarlar.telegram","App\Filament\Clusters\TeknikServis\Pages\TelegramSayfasi","200","2044,46","2044,46","2044,46","2044.46","141951","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/telegram",
"39","muhasebe","admin/muhasebe/tanimlar/stok-modelleri","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\ListMuhasebeStokModelleri","200","2042,77","2042,77","2042,77","2042.77","160804","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri",
"40","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","2035,63","2035,63","2035,63","2035.63","159134","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"41","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","2034,18","2034,18","2034,18","2034.18","206440","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"42","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","2021,14","2021,14","2021,14","2021.14","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"43","muhasebe","admin/muhasebe/stok","filament.admin.muhasebe.pages.stok","App\Filament\Clusters\Muhasebe\Pages\Stok","200","2014,67","2014,67","2014,67","2014.67","111840","http://localhost/yalova-kamera/admin/muhasebe/stok",
"44","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","2013,74","2013,74","2013,74","2013.74","143300","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"45","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","2000,16","2000,16","2000,16","2000.16","252886","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"46","muhasebe","admin/muhasebe/finans/finans-panel","filament.admin.muhasebe.pages.finans.finans-panel","App\Filament\Clusters\Muhasebe\Pages\FinansDashboardSayfasi","200","1983,11","1983,11","1983,11","1983.11","121492","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-panel",
"47","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","1980,98","1980,98","1980,98","1980.98","137942","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"48","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/bakim","filament.admin.teknik-servis.resources.servis-kayitlari.create_bakim","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\BakimKaydiOlusturSayfasi","200","1959,68","1959,68","1959,68","1959.68","238248","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/bakim",
"49","teknik-servis","admin/teknik-servis/ayarlar/aksesuar-ekleme","filament.admin.teknik-servis.pages.ayarlar.aksesuar-ekleme","App\Filament\Clusters\TeknikServis\Pages\AksesuarEkleme","200","1959,45","1959,45","1959,45","1959.45","112006","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/aksesuar-ekleme",
"50","web","admin/web/sayfalar/bilgi-sayfalari","filament.admin.web.pages.sayfalar.bilgi-sayfalari","App\Filament\Clusters\Web\Pages\BilgiSayfalari","200","1957,93","1957,93","1957,93","1957.93","167841","http://localhost/yalova-kamera/admin/web/sayfalar/bilgi-sayfalari",
"51","muhasebe","admin/muhasebe/raporlar/gelir-gider","filament.admin.muhasebe.pages.raporlar.gelir-gider","App\Filament\Clusters\Muhasebe\Pages\GelirGiderRaporuSayfasi","200","1944,38","1944,38","1944,38","1944.38","112132","http://localhost/yalova-kamera/admin/muhasebe/raporlar/gelir-gider",
"52","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","1935,57","1935,57","1935,57","1935.57","175772","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"53","web","admin/web/web-moduller/ucuncu-grup/faqs","filament.admin.web.pages.web-moduller.ucuncu-grup.faqs","App\Filament\Clusters\Web\Pages\ModulFaqs","200","1928,52","1928,52","1928,52","1928.52","178726","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/faqs",
"54","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","1926,11","1926,11","1926,11","1926.11","141569","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"55","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","1914,77","1914,77","1914,77","1914.77","129455","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"56","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","1908,96","1908,96","1908,96","1908.96","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"57","teknik-servis","admin/teknik-servis/raporlar/durum-bazli","filament.admin.teknik-servis.pages.raporlar.durum-bazli","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDurumBazliRaporuSayfasi","200","1908,29","1908,29","1908,29","1908.29","112193","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/durum-bazli",
"58","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","1886,5","1886,5","1886,5","1886.5","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"59","personel-takip","admin/personel-takip/giris-cikis","filament.admin.personel-takip.resources.giris-cikis.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\ListPersonelGirisCikislari","200","1882,79","1882,79","1882,79","1882.79","158656","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis",
"60","e-ticaret","admin/e-ticaret/bildirim-yonetimi/loglar","filament.admin.e-ticaret.pages.bildirim-yonetimi.loglar","App\Filament\Clusters\ETicaret\Pages\BildirimLoglariSayfasi","200","1876,22","1876,22","1876,22","1876.22","154587","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/loglar",
"61","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","1873,8","1873,8","1873,8","1873.8","145467","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"62","web","admin/web/web-ayarlar/web-genel-ayarlar","filament.admin.web.pages.web-ayarlar.web-genel-ayarlar","App\Filament\Clusters\Web\Pages\WebGenelAyarlar","200","1869,74","1869,74","1869,74","1869.74","133439","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-genel-ayarlar",
"63","muhasebe","admin/muhasebe/cari-yonetimi/cari-yaslandirma","filament.admin.muhasebe.pages.cari-yonetimi.cari-yaslandirma","App\Filament\Clusters\Muhasebe\Pages\CariYaslandirmaSayfasi","200","1866,11","1866,11","1866,11","1866.11","118922","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-yaslandirma",
"64","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","1857,03","1857,03","1857,03","1857.03","180359","http://localhost/yalova-kamera/admin/web/projeler/liste",
"65","muhasebe","admin/muhasebe","filament.admin.muhasebe","App\Filament\Clusters\Muhasebe","200","1852,06","1852,06","1852,06","1852.06","110818","http://localhost/yalova-kamera/admin/muhasebe",
"66","muhasebe","admin/muhasebe/satis/barkodlu-satis-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisFisiSayfasi","200","1849,81","1849,81","1849,81","1849.81","116872","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-fisi",
"67","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","1845,62","1845,62","1845,62","1845.62","200599","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"68","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","1841,07","1841,07","1841,07","1841.07","200327","http://localhost/yalova-kamera/admin/siparisler",
"69","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","1840,46","1840,46","1840,46","1840.46","168361","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"70","muhasebe","admin/muhasebe/finans/finans-fisleri","filament.admin.muhasebe.pages.finans.finans-fisleri","App\Filament\Clusters\Muhasebe\Pages\FinansFisKaynagiSayfasi","200","1839,91","1839,91","1839,91","1839.91","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"71","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","1836,57","1836,57","1836,57","1836.57","154388","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"72","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iptal","filament.admin.teknik-servis.resources.servis-kayitlari.iptal","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIptalSayfasi","200","1834,84","1834,84","1834,84","1834.84","145924","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iptal",
"73","e-ticaret","admin/e-ticaret/odeme-yonetimi","filament.admin.e-ticaret.pages.odeme-yonetimi","App\Filament\Clusters\ETicaret\Pages\OdemeYonetimiSayfasi","200","1834,18","1834,18","1834,18","1834.18","140202","http://localhost/yalova-kamera/admin/e-ticaret/odeme-yonetimi",
"74","firma-kullanici-gruplari","admin/firma-kullanici-gruplari/create","filament.admin.resources.firma-kullanici-gruplari.create","App\Filament\Resources\FirmaKullaniciGrubuKaynagi\Pages\CreateFirmaKullaniciGrubu","200","1834,01","1834,01","1834,01","1834.01","131333","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari/create",
"75","muhasebe","admin/muhasebe/faturalar/bekleyen-faturalar","filament.admin.muhasebe.pages.faturalar.bekleyen-faturalar","App\Filament\Clusters\Muhasebe\Pages\BekleyenFatura","200","1828,24","1828,24","1828,24","1828.24","145721","http://localhost/yalova-kamera/admin/muhasebe/faturalar/bekleyen-faturalar",
"76","personel-takip","admin/personel-takip/giris-cikis/create","filament.admin.personel-takip.resources.giris-cikis.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\CreatePersonelGirisCikis","200","1822,52","1822,52","1822,52","1822.52","180029","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis/create",
"77","personel-takip","admin/personel-takip/ayarlar","filament.admin.personel-takip.pages.ayarlar","App\Filament\Clusters\PersonelTakip\Pages\PersonelAyarlariSayfasi","200","1821,49","1821,49","1821,49","1821.49","138192","http://localhost/yalova-kamera/admin/personel-takip/ayarlar",
"78","muhasebe","admin/muhasebe/stok/stok-listesi","filament.admin.muhasebe.resources.stok.stok-listesi.index","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ListStokKartlari","200","1818,57","1818,57","1818,57","1818.57","187293","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi",
"79","web","admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme","filament.admin.web.pages.web-ayarlar.menu-ayarlari.menu-duzenleme","App\Filament\Clusters\Web\Pages\ModulMenu","200","1816,15","1816,15","1816,15","1816.15","170901","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme",
"80","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","1815,9","1815,9","1815,9","1815.9","215868","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"81","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","1815,53","1815,53","1815,53","1815.53","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"82","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","1813,46","1813,46","1813,46","1813.46","182021","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"83","web","admin/web/web-ayarlar/web-mail-ayarlar","filament.admin.web.pages.web-ayarlar.web-mail-ayarlar","App\Filament\Clusters\Web\Pages\WebMailAyarlar","200","1812,46","1812,46","1812,46","1812.46","148865","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-mail-ayarlar",
"84","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/acik","filament.admin.teknik-servis.resources.servis-kayitlari.acik","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariAcikSayfasi","200","1810,06","1810,06","1810,06","1810.06","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/acik",
"85","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/parca-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.parca_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariParcaBekleyenSayfasi","200","1809,62","1809,62","1809,62","1809.62","145964","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/parca-bekleyen",
"86","teknik-servis","admin/teknik-servis","filament.admin.teknik-servis","App\Filament\Clusters\TeknikServis","200","1804,36","1804,36","1804,36","1804.36","110848","http://localhost/yalova-kamera/admin/teknik-servis",
"87","web","admin/web/web-ayarlar/menu-ayarlari/utility-menu","filament.admin.web.pages.web-ayarlar.menu-ayarlari.utility-menu","App\Filament\Clusters\Web\Pages\UtilityMenuAyarlari","200","1804,32","1804,32","1804,32","1804.32","161048","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/utility-menu",
"88","muhasebe","admin/muhasebe/finans/banka-hesaplari","filament.admin.muhasebe.resources.finans.banka-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\ListBankaHesaplari","200","1802,27","1802,27","1802,27","1802.27","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"89","ayarlar","admin/ayarlar","filament.admin.ayarlar","App\Filament\Clusters\Ayarlar","200","1792,42","1792,42","1792,42","1792.42","110812","http://localhost/yalova-kamera/admin/ayarlar",
"90","web","admin/web/web-ayarlar/aboneler","filament.admin.web.pages.web-ayarlar.aboneler","App\Filament\Clusters\Web\Pages\WebAboneler","200","1788,24","1788,24","1788,24","1788.24","179764","http://localhost/yalova-kamera/admin/web/web-ayarlar/aboneler",
"91","web","admin/web/web-ayarlar/mail-sablonlari","filament.admin.web.pages.web-ayarlar.mail-sablonlari","App\Filament\Clusters\Web\Pages\WebMailSablonlari","200","1780,08","1780,08","1780,08","1780.08","138431","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-sablonlari",
