"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"11","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/bakim","filament.admin.teknik-servis.resources.servis-kayitlari.create_bakim","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\BakimKaydiOlusturSayfasi","200","2120,4","2120,4","2120,4","2120.4","232655","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/bakim",
"12","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","2119,6","2119,6","2119,6","2119.6","200327","http://localhost/yalova-kamera/admin/siparisler",
"13","muhasebe","admin/muhasebe/satis/barkod-etiket-yazdirma","filament.admin.muhasebe.pages.satis.barkod-etiket-yazdirma","App\Filament\Clusters\Muhasebe\Pages\BarkodEtiketYazdirmaSayfasi","200","2113,25","2113,25","2113,25","2113.25","187397","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-etiket-yazdirma",
"14","restoran","admin/restoran/qr-menu/urunler","filament.admin.restoran.resources.qr-menu.urunler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\ListRestoranMenuUrunleri","200","2111,63","2111,63","2111,63","2111.63","183088","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler",
"15","e-ticaret","admin/e-ticaret/pazaryeri-entegrasyonu","filament.admin.e-ticaret.pages.pazaryeri-entegrasyonu","App\Filament\Clusters\ETicaret\Pages\PazaryeriEntegrasyonuSayfasi","200","2102,89","2102,89","2102,89","2102.89","134525","http://localhost/yalova-kamera/admin/e-ticaret/pazaryeri-entegrasyonu",
"16","restoran","admin/restoran/tanimlar/salonlar","filament.admin.restoran.resources.tanimlar.salonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\ListRestoranSalonlari","200","2099,9","2099,9","2099,9","2099.9","165857","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar",
"17","restoran","admin/restoran/qr-menu/receteler/create","filament.admin.restoran.resources.qr-menu.receteler.create","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\CreateRestoranRecete","200","2095,84","2095,84","2095,84","2095.84","178079","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler/create",
"18","e-ticaret","admin/e-ticaret/varyasyon-yonetimi","filament.admin.e-ticaret.pages.varyasyon-yonetimi","App\Filament\Clusters\ETicaret\Pages\VaryasyonYonetimiSayfasi","200","2095,83","2095,83","2095,83","2095.83","112937","http://localhost/yalova-kamera/admin/e-ticaret/varyasyon-yonetimi",
"19","web","admin/web/web-moduller/ucuncu-grup/referanslar","filament.admin.web.pages.web-moduller.ucuncu-grup.referanslar","App\Filament\Clusters\Web\Pages\ModulReferanslar","200","2093,19","2093,19","2093,19","2093.19","228360","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/referanslar",
"20","restoran","admin/restoran/masalar","filament.admin.restoran.resources.masalar.index","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\ListRestoranMasalari","200","2092,8","2092,8","2092,8","2092.8","181750","http://localhost/yalova-kamera/admin/restoran/masalar",
"21","e-ticaret","admin/e-ticaret/bildirim-yonetimi/sablonlar","filament.admin.e-ticaret.pages.bildirim-yonetimi.sablonlar","App\Filament\Clusters\ETicaret\Pages\BildirimSablonlariSayfasi","200","2091,56","2091,56","2091,56","2091.56","137361","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/sablonlar",
"22","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","2087,21","2087,21","2087,21","2087.21","158344","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"23","restoran","admin/restoran/adisyon-kalemleri/create","filament.admin.restoran.resources.adisyon-kalemleri.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\CreateRestoranAdisyonKalemi","200","2084,37","2084,37","2084,37","2084.37","167161","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri/create",
"24","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","2079,11","2079,11","2079,11","2079.11","159956","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"25","web","admin/web/web-moduller/ucuncu-grup/faqs","filament.admin.web.pages.web-moduller.ucuncu-grup.faqs","App\Filament\Clusters\Web\Pages\ModulFaqs","200","2078,97","2078,97","2078,97","2078.97","178726","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/faqs",
"26","firma-kullanici-gruplari","admin/firma-kullanici-gruplari/create","filament.admin.resources.firma-kullanici-gruplari.create","App\Filament\Resources\FirmaKullaniciGrubuKaynagi\Pages\CreateFirmaKullaniciGrubu","200","2078,72","2078,72","2078,72","2078.72","131333","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari/create",
"27","web","admin/web/web-moduller/ucuncu-grup/rakamlarla-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.rakamlarla-biz","App\Filament\Clusters\Web\Pages\ModulRakamlarlaBiz","200","2076,5","2076,5","2076,5","2076.5","220365","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/rakamlarla-biz",
"28","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","2076,19","2076,19","2076,19","2076.19","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"29","personel-takip","admin/personel-takip/vardiyalar","filament.admin.personel-takip.resources.vardiyalar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\ListPersonelVardiyalari","200","2071,6","2071,6","2071,6","2071.6","162355","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar",
"30","muhasebe","admin/muhasebe/tanimlar/birimler/create","filament.admin.muhasebe.resources.tanimlar.birimler.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\BirimTanimKaynagi\Pages\CreateBirim","200","2070,49","2070,49","2070,49","2070.49","144861","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/birimler/create",
"31","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","2068,66","2068,66","2068,66","2068.66","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"32","restoran","admin/restoran/qr-menu/kategoriler","filament.admin.restoran.resources.qr-menu.kategoriler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\ListRestoranMenuKategorileri","200","2068,16","2068,16","2068,16","2068.16","162325","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler",
"33","restoran","admin/restoran/adisyonlar/create","filament.admin.restoran.resources.adisyonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\CreateRestoranAdisyon","200","2066,31","2066,31","2066,31","2066.31","196896","http://localhost/yalova-kamera/admin/restoran/adisyonlar/create",
"34","e-ticaret","admin/e-ticaret","filament.admin.e-ticaret","App\Filament\Clusters\ETicaret","200","2065,65","2065,65","2065,65","2065.65","110824","http://localhost/yalova-kamera/admin/e-ticaret",
"35","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","2065,03","2065,03","2065,03","2065.03","200599","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"36","web","admin/web/web-ayarlar/aboneler","filament.admin.web.pages.web-ayarlar.aboneler","App\Filament\Clusters\Web\Pages\WebAboneler","200","2060,3","2060,3","2060,3","2060.3","179764","http://localhost/yalova-kamera/admin/web/web-ayarlar/aboneler",
"37","restoran","admin/restoran/adisyonlar","filament.admin.restoran.resources.adisyonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\ListRestoranAdisyonlari","200","2060,15","2060,15","2060,15","2060.15","162048","http://localhost/yalova-kamera/admin/restoran/adisyonlar",
"38","web","admin/web/web-moduller/ucuncu-grup/neden-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.neden-biz","App\Filament\Clusters\Web\Pages\ModulNedenBiz","200","2057,57","2057,57","2057,57","2057.57","191158","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neden-biz",
"39","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","2056,97","2056,97","2056,97","2056.97","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"40","personel-takip","admin/personel-takip/avanslar/create","filament.admin.personel-takip.resources.avanslar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\CreatePersonelAvans","200","2054,85","2054,85","2054,85","2054.85","162627","http://localhost/yalova-kamera/admin/personel-takip/avanslar/create",
"41","sistem-firmalar","admin/sistem-firmalar","filament.admin.resources.sistem-firmalar.index","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaListesi","200","2054,84","2054,84","2054,84","2054.84","178344","http://localhost/yalova-kamera/admin/sistem-firmalar",
"42","muhasebe","admin/muhasebe/cari","filament.admin.muhasebe.pages.cari","App\Filament\Clusters\Muhasebe\Pages\Cari","200","2051,33","2051,33","2051,33","2051.33","113262","http://localhost/yalova-kamera/admin/muhasebe/cari",
"43","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/acik","filament.admin.teknik-servis.resources.servis-kayitlari.acik","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariAcikSayfasi","200","2050,61","2050,61","2050,61","2050.61","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/acik",
"44","restoran","admin/restoran/masalar/create","filament.admin.restoran.resources.masalar.create","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\CreateRestoranMasa","200","2049,78","2049,78","2049,78","2049.78","160770","http://localhost/yalova-kamera/admin/restoran/masalar/create",
"45","web","admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz","filament.admin.web.pages.web-moduller.ucuncu-grup.neler-yapiyoruz","App\Filament\Clusters\Web\Pages\ModulNelerYapiyoruz","200","2048,13","2048,13","2048,13","2048.13","184548","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz",
"46","restoran","admin/restoran/qr-menu/kategoriler/create","filament.admin.restoran.resources.qr-menu.kategoriler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\CreateRestoranMenuKategori","200","2046,83","2046,83","2046,83","2046.83","144844","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler/create",
"47","restoran","admin/restoran/tanimlar/salonlar/create","filament.admin.restoran.resources.tanimlar.salonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\CreateRestoranSalon","200","2040,84","2040,84","2040,84","2040.84","144769","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar/create",
"48","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","2040,8","2040,8","2040,8","2040.8","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"49","restoran","admin/restoran/qr-menu/urunler/create","filament.admin.restoran.resources.qr-menu.urunler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\CreateRestoranMenuUrun","200","2040,46","2040,46","2040,46","2040.46","166472","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler/create",
"50","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","2039,7","2039,7","2039,7","2039.7","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"51","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","2038,29","2038,29","2038,29","2038.29","168361","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"52","restoran","admin/restoran/qr-menu/receteler","filament.admin.restoran.resources.qr-menu.receteler.index","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\ListRestoranReceteleri","200","2037,96","2037,96","2037,96","2037.96","162370","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler",
"53","web","admin/web/web-moduller/ucuncu-grup/musteri-yorumlari","filament.admin.web.pages.web-moduller.ucuncu-grup.musteri-yorumlari","App\Filament\Clusters\Web\Pages\ModulMusteriYorumlari","200","2033,42","2033,42","2033,42","2033.42","185684","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/musteri-yorumlari",
"54","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","2030,92","2030,92","2030,92","2030.92","145467","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"55","muhasebe","admin/muhasebe/finans/banka-hesaplari/create","filament.admin.muhasebe.resources.finans.banka-hesaplari.create","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\CreateBankaHesabi","200","2030,43","2030,43","2030,43","2030.43","165922","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari/create",
"56","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen","filament.admin.teknik-servis.resources.servis-kayitlari.fiyat_verilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariFiyatVerilenSayfasi","200","2028,94","2028,94","2028,94","2028.94","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen",
"57","personel-takip","admin/personel-takip/giris-cikis/create","filament.admin.personel-takip.resources.giris-cikis.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\CreatePersonelGirisCikis","200","2026,61","2026,61","2026,61","2026.61","180029","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis/create",
"58","web","admin/web/web-moduller/ucuncu-grup/teknik-destek","filament.admin.web.pages.web-moduller.ucuncu-grup.teknik-destek","App\Filament\Clusters\Web\Pages\ModulTeknikDestek","200","2023,52","2023,52","2023,52","2023.52","182903","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/teknik-destek",
"59","restoran","admin/restoran/adisyon-kalemleri","filament.admin.restoran.resources.adisyon-kalemleri.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\ListRestoranAdisyonKalemleri","200","2020,51","2020,51","2020,51","2020.51","156830","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri",
"60","personel-takip","admin/personel-takip/izinler/create","filament.admin.personel-takip.resources.izinler.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\CreatePersonelIzin","200","2019,12","2019,12","2019,12","2019.12","158235","http://localhost/yalova-kamera/admin/personel-takip/izinler/create",
"61","personel-takip","admin/personel-takip/maas-donemleri/create","filament.admin.personel-takip.resources.maas-donemleri.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\CreatePersonelMaasDonemi","200","2017,43","2017,43","2017,43","2017.43","156018","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri/create",
"62","personel-takip","admin/personel-takip/tanimlar/departmanlar/create","filament.admin.personel-takip.resources.tanimlar.departmanlar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\CreatePersonelDepartman","200","2015,03","2015,03","2015,03","2015.03","144879","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar/create",
"63","personel-takip","admin/personel-takip/vardiyalar/create","filament.admin.personel-takip.resources.vardiyalar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\CreatePersonelVardiya","200","2010,29","2010,29","2010,29","2010.29","164945","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar/create",
"64","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","2000,11","2000,11","2000,11","2000.11","154388","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"65","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","1997,29","1997,29","1997,29","1997.29","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"66","firma-ayarlari","admin/firma-ayarlari","filament.admin.pages.firma-ayarlari","App\Filament\Pages\FirmaAyarlariSayfasi","403","1997,01","1997,01","1997,01","1997.01","0","http://localhost/yalova-kamera/admin/firma-ayarlari","Uzak sunucu hata döndürdü: (403) Yasak."
"67","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar/create","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.create","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\CreateTeknikServisAksesuar","200","1996,75","1996,75","1996,75","1996.75","140811","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar/create",
"68","muhasebe","admin/muhasebe/muhasebe-panel","filament.admin.muhasebe.pages.muhasebe-panel","App\Filament\Clusters\Muhasebe\Pages\MuhasebeDashboardSayfasi","200","1995,17","1995,17","1995,17","1995.17","120319","http://localhost/yalova-kamera/admin/muhasebe/muhasebe-panel",
"69","muhasebe","admin/muhasebe/faturalar/gider-faturasi","filament.admin.muhasebe.pages.faturalar.gider-faturasi","App\Filament\Clusters\Muhasebe\Pages\GiderFaturasiSayfasi","200","1995,12","1995,12","1995,12","1995.12","159502","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gider-faturasi",
"70","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","1993,29","1993,29","1993,29","1993.29","124946","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"71","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","1989,58","1989,58","1989,58","1989.58","175772","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"72","web","admin/web/urunler/urun-kategorileri/create","filament.admin.web.resources.urunler.urun-kategorileri.create","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\CreateUrunKategorisi","200","1988,01","1988,01","1988,01","1988.01","154961","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri/create",
"73","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","1985,23","1985,23","1985,23","1985.23","215868","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"74","teknik-servis","admin/teknik-servis/raporlar/garanti-bakim","filament.admin.teknik-servis.pages.raporlar.garanti-bakim","App\Filament\Clusters\TeknikServis\Pages\TeknikServisGarantiBakimRaporuSayfasi","200","1979,27","1979,27","1979,27","1979.27","112216","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/garanti-bakim",
"75","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","1977,04","1977,04","1977,04","1977.04","141569","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"76","muhasebe","admin/muhasebe/stok","filament.admin.muhasebe.pages.stok","App\Filament\Clusters\Muhasebe\Pages\Stok","200","1976,98","1976,98","1976,98","1976.98","111840","http://localhost/yalova-kamera/admin/muhasebe/stok",
"77","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","1972,23","1972,23","1972,23","1972.23","124456","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"78","restoran","admin/restoran","filament.admin.restoran","App\Filament\Clusters\Restoran","200","1971,05","1971,05","1971,05","1971.05","96464","http://localhost/yalova-kamera/admin/restoran",
"79","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","1967,68","1967,68","1967,68","1967.68","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"80","teknik-servis","admin/teknik-servis/sablonlar/servis-formu","filament.admin.teknik-servis.pages.sablonlar.servis-formu","App\Filament\Clusters\TeknikServis\Pages\ServisFormuSablonuSayfasi","200","1964,98","1964,98","1964,98","1964.98","146006","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/servis-formu",
"81","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","1962,95","1962,95","1962,95","1962.95","126101","http://localhost/yalova-kamera/admin/restoran/mutfak",
"82","teknik-servis","admin/teknik-servis/raporlar/durum-bazli","filament.admin.teknik-servis.pages.raporlar.durum-bazli","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDurumBazliRaporuSayfasi","200","1958,24","1958,24","1958,24","1958.24","112193","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/durum-bazli",
"83","muhasebe","admin/muhasebe/tanimlar/stok-kategorileri","filament.admin.muhasebe.pages.tanimlar.stok-kategorileri","App\Filament\Clusters\Muhasebe\Pages\StokKategoriTanimlariSayfasi","200","1955,25","1955,25","1955,25","1955.25","112210","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-kategorileri",
"84","teknik-servis","admin/teknik-servis/ayarlar/aksesuar-ekleme","filament.admin.teknik-servis.pages.ayarlar.aksesuar-ekleme","App\Filament\Clusters\TeknikServis\Pages\AksesuarEkleme","200","1954,78","1954,78","1954,78","1954.78","112006","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/aksesuar-ekleme",
"85","muhasebe","admin/muhasebe/cari-yonetimi/cariler/create","filament.admin.muhasebe.resources.cari-yonetimi.cariler.create","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\CreateCari","200","1952,02","1952,02","1952,02","1952.02","211193","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler/create",
"86","muhasebe","admin/muhasebe/raporlar/gelir-gider","filament.admin.muhasebe.pages.raporlar.gelir-gider","App\Filament\Clusters\Muhasebe\Pages\GelirGiderRaporuSayfasi","200","1937,01","1937,01","1937,01","1937.01","112132","http://localhost/yalova-kamera/admin/muhasebe/raporlar/gelir-gider",
"87","muhasebe","admin/muhasebe/faturalar/iptal-faturalar","filament.admin.muhasebe.pages.faturalar.iptal-faturalar","App\Filament\Clusters\Muhasebe\Pages\IptalFatura","200","1917,68","1917,68","1917,68","1917.68","158808","http://localhost/yalova-kamera/admin/muhasebe/faturalar/iptal-faturalar",
"88","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","1890,46","1890,46","1890,46","1890.46","137942","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"89","muhasebe","admin/muhasebe/cari-yonetimi/cariler","filament.admin.muhasebe.resources.cari-yonetimi.cariler.index","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\ListCariler","200","1882,69","1882,69","1882,69","1882.69","170489","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler",
