"rank","module","uri","uri_template","name","action","model","record_key","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"1","product-categories","admin/product-categories/1/edit","admin/product-categories/{record}/edit","filament.admin.resources.product-categories.edit","App\Filament\Resources\ProductCategoryResource\Pages\EditProductCategory","App\Models\ProductCategory","1","200","5315,81","3303,85","9219,79","9219,79|3423,77|3303,85","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"2","products","admin/products/1/edit","admin/products/{record}/edit","filament.admin.resources.products.edit","App\Filament\Resources\ProductResource\Pages\EditProduct","App\Models\Product","1","200","3338,99","3318,06","3375,28","3318,06|3375,28|3323,64","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
