"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"1","personel-takip","admin/personel-takip/izinler/create","filament.admin.personel-takip.resources.izinler.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\CreatePersonelIzin","200","1768,84","1665,35","2033,44","2033,44|1665,35|1726,12|1693,74|1725,57","164453","http://localhost/yalova-kamera/admin/personel-takip/izinler/create",
