"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"11","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","479,84","403,44","528,08","528,08|508,01|403,44","186779","http://localhost/yalova-kamera/admin/siparisler",
"12","restoran","admin/restoran/adisyonlar/create","filament.admin.restoran.resources.adisyonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\CreateRestoranAdisyon","200","479,83","393,37","536,55","536,55|509,57|393,37","196901","http://localhost/yalova-kamera/admin/restoran/adisyonlar/create",
"13","firma-ici-kullanicilar","admin/firma-ici-kullanicilar","filament.admin.resources.firma-ici-kullanicilar.index","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciListesi","200","479,3","390,88","564,09","564,09|482,92|390,88","153019","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar",
"14","web","admin/web/web-moduller/ucuncu-grup/referanslar","filament.admin.web.pages.web-moduller.ucuncu-grup.referanslar","App\Filament\Clusters\Web\Pages\ModulReferanslar","200","477,13","432,99","520,14","478,26|520,14|432,99","228360","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/referanslar",
"15","restoran","admin/restoran/tanimlar/salonlar","filament.admin.restoran.resources.tanimlar.salonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\ListRestoranSalonlari","200","476,02","395,22","545,41","545,41|487,44|395,22","165857","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar",
"16","sistem-firmalar","admin/sistem-firmalar","filament.admin.resources.sistem-firmalar.index","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaListesi","200","475,83","410,33","513,02","513,02|504,15|410,33","178344","http://localhost/yalova-kamera/admin/sistem-firmalar",
"17","muhasebe","admin/muhasebe/finans/banka-hesaplari","filament.admin.muhasebe.resources.finans.banka-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\ListBankaHesaplari","200","473,28","409,76","520,01","520,01|490,08|409,76","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"18","personel-takip","admin/personel-takip/vardiyalar","filament.admin.personel-takip.resources.vardiyalar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\ListPersonelVardiyalari","200","471,24","395,04","521,57","521,57|497,11|395,04","162355","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar",
"19","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","470,23","397,65","524,97","524,97|488,06|397,65","174926","http://localhost/yalova-kamera/admin/profil",
"20","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","469","372,97","528,03","528,03|505,99|372,97","158344","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"21","web","admin/web/web-moduller/ucuncu-grup/rakamlarla-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.rakamlarla-biz","App\Filament\Clusters\Web\Pages\ModulRakamlarlaBiz","200","468,87","423,68","500,67","482,25|500,67|423,68","220365","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/rakamlarla-biz",
"22","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","468,8","447,46","482,51","476,42|447,46|482,51","206440","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"23","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.create_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\DisServisKaydiOlusturSayfasi","200","468,65","453,6","484,44","453,6|484,44|467,91","255082","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/dis-servis",
"24","muhasebe","admin/muhasebe/stok/stok-listesi","filament.admin.muhasebe.resources.stok.stok-listesi.index","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ListStokKartlari","200","468,56","420,89","514,87","469,92|514,87|420,89","187293","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi",
"25","restoran","admin/restoran/adisyon-kalemleri","filament.admin.restoran.resources.adisyon-kalemleri.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\ListRestoranAdisyonKalemleri","200","467,61","377,99","513,21","511,64|513,21|377,99","156830","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri",
"26","restoran","admin/restoran/adisyonlar","filament.admin.restoran.resources.adisyonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\ListRestoranAdisyonlari","200","466,38","399,09","508,83","508,83|491,23|399,09","162048","http://localhost/yalova-kamera/admin/restoran/adisyonlar",
"27","restoran","admin/restoran/adisyon-kalemleri/create","filament.admin.restoran.resources.adisyon-kalemleri.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\CreateRestoranAdisyonKalemi","200","465,65","370,02","532,21","532,21|494,72|370,02","167138","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri/create",
"28","restoran","admin/restoran/qr-menu/kategoriler","filament.admin.restoran.resources.qr-menu.kategoriler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\ListRestoranMenuKategorileri","200","465,31","381,58","514,52","514,52|499,83|381,58","162325","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler",
"29","e-ticaret","admin/e-ticaret/kargo-yonetimi","filament.admin.e-ticaret.pages.kargo-yonetimi","App\Filament\Clusters\ETicaret\Pages\KargoYonetimiSayfasi","200","465,27","362","533,32","533,32|500,48|362","147473","http://localhost/yalova-kamera/admin/e-ticaret/kargo-yonetimi",
"30","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","465,25","381,58","534,97","534,97|479,19|381,58","155378","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"31","restoran","admin/restoran/qr-menu/receteler","filament.admin.restoran.resources.qr-menu.receteler.index","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\ListRestoranReceteleri","200","464,69","387,85","514,86","514,86|491,36|387,85","162370","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler",
"32","restoran","admin/restoran/qr-menu/receteler/create","filament.admin.restoran.resources.qr-menu.receteler.create","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\CreateRestoranRecete","200","464,11","398,55","508,63","508,63|485,14|398,55","178095","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler/create",
"33","personel-takip","admin/personel-takip/personeller","filament.admin.personel-takip.resources.personeller.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\ListPersoneller","200","464,07","378,11","509,31","509,31|504,8|378,11","159540","http://localhost/yalova-kamera/admin/personel-takip/personeller",
"34","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","462,5","384,47","504,29","504,29|498,74|384,47","159134","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"35","product-categories","admin/product-categories","filament.admin.resources.product-categories.index","App\Filament\Resources\ProductCategoryResource\Pages\ListProductCategories","200","461,1","386,76","505,93","505,93|490,61|386,76","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"36","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","460,36","400,95","506,66","473,46|506,66|400,95","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"37","personel-takip","admin/personel-takip/maas-donemleri","filament.admin.personel-takip.resources.maas-donemleri.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\ListPersonelMaasDonemleri","200","459,27","381,22","508,75","508,75|487,85|381,22","160024","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri",
"38","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","459,12","410,48","528,74","438,14|528,74|410,48","215884","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"39","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/acik","filament.admin.teknik-servis.resources.servis-kayitlari.acik","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariAcikSayfasi","200","456,31","391,95","489,46","487,52|489,46|391,95","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/acik",
"40","restoran","admin/restoran/masalar/create","filament.admin.restoran.resources.masalar.create","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\CreateRestoranMasa","200","456,14","386,6","513,82","513,82|468|386,6","160786","http://localhost/yalova-kamera/admin/restoran/masalar/create",
"41","teknik-servis","admin/teknik-servis/servis-kayitlari","filament.admin.teknik-servis.resources.servis-kayitlari.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ListTeknikServisKayitlari","200","452,58","369,94","512,13","512,13|475,67|369,94","145871","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari",
"42","personel-takip","admin/personel-takip/izinler","filament.admin.personel-takip.resources.izinler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\ListPersonelIzinleri","200","452,19","378,78","498,92","478,87|498,92|378,78","154511","http://localhost/yalova-kamera/admin/personel-takip/izinler",
"43","e-ticaret","admin/e-ticaret/bildirim-yonetimi/loglar","filament.admin.e-ticaret.pages.bildirim-yonetimi.loglar","App\Filament\Clusters\ETicaret\Pages\BildirimLoglariSayfasi","200","450,67","365,54","523,98","523,98|462,49|365,54","154587","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/loglar",
"44","e-ticaret","admin/e-ticaret/odeme-yonetimi","filament.admin.e-ticaret.pages.odeme-yonetimi","App\Filament\Clusters\ETicaret\Pages\OdemeYonetimiSayfasi","200","450,49","382,82","487,34","487,34|481,31|382,82","140202","http://localhost/yalova-kamera/admin/e-ticaret/odeme-yonetimi",
"45","restoran","admin/restoran/qr-menu/urunler/create","filament.admin.restoran.resources.qr-menu.urunler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\CreateRestoranMenuUrun","200","448,53","373,65","489,65","482,29|489,65|373,65","166488","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler/create",
"46","sistem-planlar","admin/sistem-planlar","filament.admin.resources.sistem-planlar.index","App\Filament\Resources\PlanYonetimKaynagi\Pages\PlanListesi","200","447,68","405,72","477,27","477,27|460,04|405,72","145113","http://localhost/yalova-kamera/admin/sistem-planlar",
"47","web","admin/web/web-moduller/ucuncu-grup/neden-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.neden-biz","App\Filament\Clusters\Web\Pages\ModulNedenBiz","200","447,24","411,55","484,38","445,79|484,38|411,55","191158","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neden-biz",
"48","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","447,08","441,42","453,77","453,77|441,42|446,06","215148","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"49","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/bakim","filament.admin.teknik-servis.resources.servis-kayitlari.create_bakim","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\BakimKaydiOlusturSayfasi","200","446,72","441,45","454,39","441,45|444,33|454,39","232639","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/bakim",
"50","muhasebe","admin/muhasebe/finans/poslar/create","filament.admin.muhasebe.resources.finans.poslar.create","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\CreatePosHesabi","200","446,05","437,49","453,33","453,33|437,49|447,32","222740","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/create",
"51","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\ListTeknikServisAksesuarlari","200","445,69","364,09","489,28","489,28|483,71|364,09","141992","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar",
"52","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGiden","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenFatura","200","445,28","410,99","503,76","410,99|503,76|421,1","192289","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-fatura",
"53","web","admin/web/web-moduller/ucuncu-grup/musteri-yorumlari","filament.admin.web.pages.web-moduller.ucuncu-grup.musteri-yorumlari","App\Filament\Clusters\Web\Pages\ModulMusteriYorumlari","200","444,72","410,98","488,26","434,93|488,26|410,98","185684","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/musteri-yorumlari",
"54","sistem-yetkiler","admin/sistem-yetkiler","filament.admin.resources.sistem-yetkiler.index","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiListesi","200","443,04","383,49","476,95","468,68|476,95|383,49","149538","http://localhost/yalova-kamera/admin/sistem-yetkiler",
"55","web","admin/web/web-moduller/ucuncu-grup/faqs","filament.admin.web.pages.web-moduller.ucuncu-grup.faqs","App\Filament\Clusters\Web\Pages\ModulFaqs","200","441,44","401,31","472,63","450,37|472,63|401,31","178726","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/faqs",
"56","products","admin/products/create","filament.admin.resources.products.create","App\Filament\Resources\ProductResource\Pages\CreateProduct","200","439,85","436,47","445,97","437,12|445,97|436,47","241183","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"57","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","439,76","371,05","487,65","460,59|487,65|371,05","137942","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"58","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","439,63","428,75","454,22","454,22|428,75|435,92","241183","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"59","restoran","admin/restoran/tanimlar/salonlar/create","filament.admin.restoran.resources.tanimlar.salonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\CreateRestoranSalon","200","438,32","376,58","489,41","489,41|448,96|376,58","144785","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar/create",
"60","web","admin/web/web-moduller/ucuncu-grup/teknik-destek","filament.admin.web.pages.web-moduller.ucuncu-grup.teknik-destek","App\Filament\Clusters\Web\Pages\ModulTeknikDestek","200","436,46","384,07","490,6","434,7|490,6|384,07","182903","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/teknik-destek",
"61","web","admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz","filament.admin.web.pages.web-moduller.ucuncu-grup.neler-yapiyoruz","App\Filament\Clusters\Web\Pages\ModulNelerYapiyoruz","200","435,63","391,19","461","454,69|461|391,19","184548","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz",
"62","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","435,15","372,71","467,54","467,54|465,19|372,71","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"63","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","434,47","422,45","445,08","445,08|435,88|422,45","182021","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"64","firma-kullanici-gruplari","admin/firma-kullanici-gruplari","filament.admin.resources.firma-kullanici-gruplari.index","App\Filament\Resources\FirmaKullaniciGrubuKaynagi\Pages\ListFirmaKullaniciGruplari","200","433,78","371,57","472,06","472,06|457,72|371,57","140298","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari",
"65","muhasebe","admin/muhasebe/satis/barkodlu-satis","filament.admin.muhasebe.pages.satis.barkodlu-satis","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisSayfasi","200","433,67","428,18","443,41","443,41|429,42|428,18","220573","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis",
"66","web","admin/web/servisler/ayarlar","filament.admin.web.pages.servisler.ayarlar","App\Filament\Clusters\Web\Pages\WebServisAyarlar","200","432,16","347,72","483,81","464,93|483,81|347,72","146467","http://localhost/yalova-kamera/admin/web/servisler/ayarlar",
"67","web","admin/web/projeler/ayarlar","filament.admin.web.pages.projeler.ayarlar","App\Filament\Clusters\Web\Pages\WebProjeAyarlar","200","431,65","369,86","475,22","449,87|475,22|369,86","146358","http://localhost/yalova-kamera/admin/web/projeler/ayarlar",
"68","teklif-yonetimi","admin/teklif-yonetimi/teklifler","filament.admin.teklif-yonetimi.resources.teklifler.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\ListTeklifler","200","431,32","388,33","477,45","428,19|477,45|388,33","170173","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler",
"69","firma-ici-kullanicilar","admin/firma-ici-kullanicilar/create","filament.admin.resources.firma-ici-kullanicilar.create","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciOlustur","200","430,89","395,76","476,69","420,21|476,69|395,76","166722","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar/create",
"70","e-ticaret","admin/e-ticaret/pazaryeri-entegrasyonu","filament.admin.e-ticaret.pages.pazaryeri-entegrasyonu","App\Filament\Clusters\ETicaret\Pages\PazaryeriEntegrasyonuSayfasi","200","430,72","349,55","484,35","484,35|458,27|349,55","134525","http://localhost/yalova-kamera/admin/e-ticaret/pazaryeri-entegrasyonu",
"71","muhasebe","admin/muhasebe/faturalar/bekleyen-faturalar","filament.admin.muhasebe.pages.faturalar.bekleyen-faturalar","App\Filament\Clusters\Muhasebe\Pages\BekleyenFatura","200","429,34","358,16","481,39","481,39|448,47|358,16","145721","http://localhost/yalova-kamera/admin/muhasebe/faturalar/bekleyen-faturalar",
"72","muhasebe","admin/muhasebe/tanimlar/para-birimleri","filament.admin.muhasebe.resources.tanimlar.para-birimleri.index","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\ListParaBirimleri","200","429,31","416,08","442,07","429,79|442,07|416,08","160786","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri",
"73","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","428,82","413,74","450,15","450,15|413,74|422,57","180359","http://localhost/yalova-kamera/admin/web/projeler/liste",
"74","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","427,68","419,28","440,08","423,67|419,28|440,08","181638","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"75","muhasebe","admin/muhasebe/satis/barkod-etiket-yazdirma","filament.admin.muhasebe.pages.satis.barkod-etiket-yazdirma","App\Filament\Clusters\Muhasebe\Pages\BarkodEtiketYazdirmaSayfasi","200","425,96","423,65","429,11","423,65|425,11|429,11","187397","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-etiket-yazdirma",
"76","e-ticaret","admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.musteri-mesajlari","App\Filament\Clusters\ETicaret\Pages\MusteriMesajlariSayfasi","200","424,38","333,52","474,61","474,61|465,01|333,52","131610","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari",
"77","muhasebe","admin/muhasebe/sistem-olaylari","filament.admin.muhasebe.pages.sistem-olaylari","App\Filament\Clusters\Muhasebe\Pages\SistemOlaylariSayfasi","200","423,53","412,14","444,13","444,13|414,32|412,14","170330","http://localhost/yalova-kamera/admin/muhasebe/sistem-olaylari",
"78","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\ListOdemeYontemleri","200","423,2","412,52","433,96","433,96|412,52|423,11","160819","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri",
"79","restoran","admin/restoran/qr-menu/kategoriler/create","filament.admin.restoran.resources.qr-menu.kategoriler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\CreateRestoranMenuKategori","200","423,05","359,42","478,64","478,64|431,1|359,42","144860","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler/create",
"80","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\ListDovizKurlari","200","422,83","413,71","436,06","436,06|418,71|413,71","163464","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari",
"81","muhasebe","admin/muhasebe/stok/stok-kategorileri","filament.admin.muhasebe.resources.stok.stok-kategorileri.index","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\ListStokKategorileri","200","422,47","403,93","432,75","432,75|403,93|430,74","165226","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri",
"82","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","421,8","399,09","437,74","437,74|428,57|399,09","192199","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"83","sistem-roller","admin/sistem-roller","filament.admin.resources.sistem-roller.index","App\Filament\Resources\RoleResource\Pages\ListRoles","200","421,54","356,67","465,57","465,57|442,39|356,67","140128","http://localhost/yalova-kamera/admin/sistem-roller",
"84","muhasebe","admin/muhasebe/tanimlar/logo-turleri","filament.admin.muhasebe.resources.tanimlar.logo-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeLogoTuruTanimKaynagi\Pages\ListMuhasebeLogoTurleri","200","421,4","409,36","430,23","409,36|424,61|430,23","160789","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/logo-turleri",
"85","muhasebe","admin/muhasebe/tanimlar/marka-ureticileri","filament.admin.muhasebe.resources.tanimlar.marka-ureticileri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaUreticiTanimKaynagi\Pages\ListMuhasebeMarkaUreticileri","200","420,22","415,48","428,77","416,41|415,48|428,77","160847","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/marka-ureticileri",
"86","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","420,13","397,97","434,92","434,92|397,97|427,5","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
