"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"1","e-ticaret","admin/e-ticaret/bildirim-yonetimi/loglar","filament.admin.e-ticaret.pages.bildirim-yonetimi.loglar","App\Filament\Clusters\ETicaret\Pages\BildirimLoglariSayfasi","200","1919,55","1777,09","2285,41","1969,99|2285,41|1777,09|1787,12|1778,14","155613","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/loglar",
