"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"42","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","1898,07","1898,07","1898,07","1898.07","133495","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"43","teknik-servis","admin/teknik-servis/raporlar/durum-bazli","filament.admin.teknik-servis.pages.raporlar.durum-bazli","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDurumBazliRaporuSayfasi","200","1892,26","1892,26","1892,26","1892.26","112193","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/durum-bazli",
"44","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","1879,12","1879,12","1879,12","1879.12","206440","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"45","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen","filament.admin.teknik-servis.resources.servis-kayitlari.garantiye_gonderilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariGarantiyeGonderilenSayfasi","200","1876,55","1876,55","1876,55","1876.55","146000","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen",
"46","web","admin/web/web-ayarlar/web-genel-ayarlar","filament.admin.web.pages.web-ayarlar.web-genel-ayarlar","App\Filament\Clusters\Web\Pages\WebGenelAyarlar","200","1868,37","1868,37","1868,37","1868.37","136492","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-genel-ayarlar",
"47","web","admin/web/web-ayarlar/web-mail-ayarlar","filament.admin.web.pages.web-ayarlar.web-mail-ayarlar","App\Filament\Clusters\Web\Pages\WebMailAyarlar","200","1843,97","1843,97","1843,97","1843.97","148865","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-mail-ayarlar",
"48","muhasebe","admin/muhasebe/stok/stok-kategorileri","filament.admin.muhasebe.resources.stok.stok-kategorileri.index","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\ListStokKategorileri","200","1837,65","1837,65","1837,65","1837.65","165226","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri",
"49","teknik-servis","admin/teknik-servis/tanimlar/markalar","filament.admin.teknik-servis.resources.tanimlar.markalar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisMarkaKaynagi\Pages\ListTeknikServisMarkalari","200","1835,24","1835,24","1835,24","1835.24","141956","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/markalar",
"50","muhasebe","admin/muhasebe/satis/barkodlu-satis-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisFisiSayfasi","200","1830,98","1830,98","1830,98","1830.98","116872","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-fisi",
"51","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz","filament.admin.teknik-servis.resources.servis-kayitlari.create_arizali","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ArizaliCihazKaydiOlusturSayfasi","200","1829,15","1829,15","1829,15","1829.15","264223","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz",
"52","muhasebe","admin/muhasebe/finans/poslar/create","filament.admin.muhasebe.resources.finans.poslar.create","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\CreatePosHesabi","200","1825,55","1825,55","1825,55","1825.55","222724","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/create",
"53","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","1823,86","1823,86","1823,86","1823.86","168361","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"54","muhasebe","admin/muhasebe/cari-yonetimi/cari-yaslandirma","filament.admin.muhasebe.pages.cari-yonetimi.cari-yaslandirma","App\Filament\Clusters\Muhasebe\Pages\CariYaslandirmaSayfasi","200","1822,39","1822,39","1822,39","1822.39","118922","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-yaslandirma",
"55","restoran","admin/restoran/masalar","filament.admin.restoran.resources.masalar.index","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\ListRestoranMasalari","200","1820,39","1820,39","1820,39","1820.39","181750","http://localhost/yalova-kamera/admin/restoran/masalar",
"56","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","1811,59","1811,59","1811,59","1811.59","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"57","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen","filament.admin.teknik-servis.resources.servis-kayitlari.fiyat_verilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariFiyatVerilenSayfasi","200","1808,26","1808,26","1808,26","1808.26","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen",
"58","firma-ayarlari","admin/firma-ayarlari","filament.admin.pages.firma-ayarlari","App\Filament\Pages\FirmaAyarlariSayfasi","403","1802,2","1802,2","1802,2","1802.2","0","http://localhost/yalova-kamera/admin/firma-ayarlari","Uzak sunucu hata döndürdü: (403) Yasak."
"59","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/bakim","filament.admin.teknik-servis.resources.servis-kayitlari.create_bakim","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\BakimKaydiOlusturSayfasi","200","1798,16","1798,16","1798,16","1798.16","264204","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/bakim",
"60","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","1795,89","1795,89","1795,89","1795.89","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"61","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","1780,5","1780,5","1780,5","1780.5","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"62","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","1778,36","1778,36","1778,36","1778.36","252886","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"63","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","1777,11","1777,11","1777,11","1777.11","215868","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"64","muhasebe","admin/muhasebe/stok/stok-listesi/create","filament.admin.muhasebe.resources.stok.stok-listesi.create","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\CreateStokKarti","200","1776,84","1776,84","1776,84","1776.84","241768","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi/create",
"65","muhasebe","admin/muhasebe/sistem-olaylari","filament.admin.muhasebe.pages.sistem-olaylari","App\Filament\Clusters\Muhasebe\Pages\SistemOlaylariSayfasi","200","1776,1","1776,1","1776,1","1776.1","170330","http://localhost/yalova-kamera/admin/muhasebe/sistem-olaylari",
"66","muhasebe","admin/muhasebe/cari-yonetimi/cari-ekstreleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-ekstreleri","App\Filament\Clusters\Muhasebe\Pages\CariEkstreSayfasi","200","1775","1775","1775","1775","132482","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-ekstreleri",
"67","teklif-yonetimi","admin/teklif-yonetimi/sablonlar","filament.admin.teklif-yonetimi.resources.sablonlar.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\ListTeklifSablonlari","200","1774","1774","1774","1774","140682","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar",
"68","web","admin/web/web-moduller/ucuncu-grup/rakamlarla-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.rakamlarla-biz","App\Filament\Clusters\Web\Pages\ModulRakamlarlaBiz","200","1770,32","1770,32","1770,32","1770.32","220365","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/rakamlarla-biz",
"69","sistem-firmalar","admin/sistem-firmalar","filament.admin.resources.sistem-firmalar.index","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaListesi","200","1769,49","1769,49","1769,49","1769.49","178344","http://localhost/yalova-kamera/admin/sistem-firmalar",
"70","muhasebe","admin/muhasebe/stok/stok-hareketleri","filament.admin.muhasebe.pages.stok.stok-hareketleri","App\Filament\Clusters\Muhasebe\Pages\StokHareketleriSayfasi","200","1767,91","1767,91","1767,91","1767.91","161811","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-hareketleri",
"71","muhasebe","admin/muhasebe/cari","filament.admin.muhasebe.pages.cari","App\Filament\Clusters\Muhasebe\Pages\Cari","200","1765,33","1765,33","1765,33","1765.33","113262","http://localhost/yalova-kamera/admin/muhasebe/cari",
"72","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\ListVergiOranlari","200","1754,45","1754,45","1754,45","1754.45","160786","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari",
"73","muhasebe","admin/muhasebe/finans/finans-hareketleri","filament.admin.muhasebe.pages.finans.finans-hareketleri","App\Filament\Clusters\Muhasebe\Pages\FinansHareketleriListesiSayfasi","200","1752,34","1752,34","1752,34","1752.34","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"74","restoran","admin/restoran/qr-menu/urunler","filament.admin.restoran.resources.qr-menu.urunler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\ListRestoranMenuUrunleri","200","1751,31","1751,31","1751,31","1751.31","183088","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler",
"75","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGiden","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenFatura","200","1750,44","1750,44","1750,44","1750.44","192928","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-fatura",
"76","sistem-denetim-kayitlari","admin/sistem-denetim-kayitlari","filament.admin.resources.sistem-denetim-kayitlari.index","App\Filament\Resources\DenetimKayidiKaynagi\Pages\DenetimKayitlariListesi","200","1741,86","1741,86","1741,86","1741.86","184887","http://localhost/yalova-kamera/admin/sistem-denetim-kayitlari",
"77","teknik-servis","admin/teknik-servis/ayarlar/kabul-fisi","filament.admin.teknik-servis.pages.ayarlar.kabul-fisi","App\Filament\Clusters\TeknikServis\Pages\KabulFisi","200","1740,08","1740,08","1740,08","1740.08","118076","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/kabul-fisi",
"78","e-ticaret","admin/e-ticaret/bildirim-yonetimi/sablonlar","filament.admin.e-ticaret.pages.bildirim-yonetimi.sablonlar","App\Filament\Clusters\ETicaret\Pages\BildirimSablonlariSayfasi","200","1740,07","1740,07","1740,07","1740.07","138570","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/sablonlar",
"79","teklif-yonetimi","admin/teklif-yonetimi/sablonlar/create","filament.admin.teklif-yonetimi.resources.sablonlar.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\CreateTeklifSablonu","200","1739,69","1739,69","1739,69","1739.69","163713","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar/create",
"80","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","1736,6","1736,6","1736,6","1736.6","273896","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"81","muhasebe","admin/muhasebe/satis/banka-satis","filament.admin.muhasebe.pages.satis.banka-satis","App\Filament\Clusters\Muhasebe\Pages\BankaSatis","200","1736","1736","1736","1736","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"82","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\ListOdemeYontemleri","200","1735,48","1735,48","1735,48","1735.48","160819","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri",
"83","restoran","admin/restoran/masalar/create","filament.admin.restoran.resources.masalar.create","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\CreateRestoranMasa","200","1733,33","1733,33","1733,33","1733.33","160770","http://localhost/yalova-kamera/admin/restoran/masalar/create",
"84","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\ListTeknikServisAksesuarlari","200","1732,48","1732,48","1732,48","1732.48","141992","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar",
"85","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","1731,91","1731,91","1731,91","1731.91","201343","http://localhost/yalova-kamera/admin/siparisler",
"86","products","admin/products","filament.admin.resources.products.index","App\Filament\Resources\ProductResource\Pages\ListProducts","200","1731,44","1731,44","1731,44","1731.44","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"87","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.create_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\DisServisKaydiOlusturSayfasi","200","1730,46","1730,46","1730,46","1730.46","266777","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/dis-servis",
"88","muhasebe","admin/muhasebe/finans/kasalar","filament.admin.muhasebe.pages.finans.kasalar","App\Filament\Clusters\Muhasebe\Pages\Kasalar","200","1728,1","1728,1","1728,1","1728.1","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"89","restoran","admin/restoran/adisyonlar/create","filament.admin.restoran.resources.adisyonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\CreateRestoranAdisyon","200","1727,99","1727,99","1727,99","1727.99","196896","http://localhost/yalova-kamera/admin/restoran/adisyonlar/create",
