"rank","module","uri","uri_template","name","action","model","record_key","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"22","personel-takip","admin/personel-takip/tanimlar/gorevler/1/edit","admin/personel-takip/tanimlar/gorevler/{record}/edit","filament.admin.personel-takip.resources.tanimlar.gorevler.edit","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\EditPersonelGorev","App\Models\Personel\PersonelGorevi","1","200","1718,65","1718,65","1718,65","1718.65","154123","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler/1/edit",
"23","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari/7/edit","admin/teknik-servis/tanimlar/servis-durumlari/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\EditTeknikServisDurumu","App\Models\TeknikServis\TeknikServisDurumTanimi","7","200","1715,51","1715,51","1715,51","1715.51","156603","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari/7/edit",
"24","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari/1/edit","admin/muhasebe/tanimlar/doviz-kurlari/{record}/edit","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\EditDovizKuru","App\Models\Muhasebe\DovizKuru","1","200","1707,74","1707,74","1707,74","1707.74","175708","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari/1/edit",
"25","muhasebe","admin/muhasebe/finans/kasa-hesaplari/1","admin/muhasebe/finans/kasa-hesaplari/{record}","filament.admin.muhasebe.resources.finans.kasa-hesaplari.view","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ViewKasaHesabi","App\Models\Muhasebe\KasaHesabi","1","200","1703,35","1703,35","1703,35","1703.35","156353","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari/1",
"26","web","admin/web/urunler/urun-kategorileri/1/edit","admin/web/urunler/urun-kategorileri/{record}/edit","filament.admin.web.resources.urunler.urun-kategorileri.edit","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\EditUrunKategorisi","App\Models\Muhasebe\StokKategorisi","1","200","1700,5","1700,5","1700,5","1700.5","154895","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri/1/edit",
"27","muhasebe","admin/muhasebe/tanimlar/markalar/1/edit","admin/muhasebe/tanimlar/markalar/{record}/edit","filament.admin.muhasebe.resources.tanimlar.markalar.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaTanimKaynagi\Pages\EditMuhasebeMarka","App\Models\Muhasebe\MuhasebeMarka","1","200","1695,57","1695,57","1695,57","1695.57","143364","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/markalar/1/edit",
"28","teknik-servis","admin/teknik-servis/tanimlar/markalar/1/edit","admin/teknik-servis/tanimlar/markalar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.markalar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisMarkaKaynagi\Pages\EditTeknikServisMarkasi","App\Models\TeknikServis\TeknikServisMarkaTanimi","1","200","1692,69","1692,69","1692,69","1692.69","141696","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/markalar/1/edit",
"29","sistem-yetkiler","admin/sistem-yetkiler/1/edit","admin/sistem-yetkiler/{record}/edit","filament.admin.resources.sistem-yetkiler.edit","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiDuzenle","App\Models\Yetki","1","200","1690,81","1690,81","1690,81","1690.81","137088","http://localhost/yalova-kamera/admin/sistem-yetkiler/1/edit",
"30","sistem-roller","admin/sistem-roller/1","admin/sistem-roller/{record}","filament.admin.resources.sistem-roller.view","App\Filament\Resources\RoleResource\Pages\ViewRole","App\Models\Rol","1","200","1689,77","1689,77","1689,77","1689.77","138228","http://localhost/yalova-kamera/admin/sistem-roller/1",
"31","teknik-servis","admin/teknik-servis/tanimlar/cihazlar/1/edit","admin/teknik-servis/tanimlar/cihazlar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.cihazlar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisCihazKaynagi\Pages\EditTeknikServisCihazi","App\Models\TeknikServis\TeknikServisCihazTanimi","1","200","1688,78","1688,78","1688,78","1688.78","141723","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/cihazlar/1/edit",
"32","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar/1/edit","admin/teknik-servis/tanimlar/aksesuarlar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\EditTeknikServisAksesuar","App\Models\TeknikServis\TeknikServisAksesuarTanimi","1","200","1686,83","1686,83","1686,83","1686.83","141744","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar/1/edit",
"33","muhasebe","admin/muhasebe/tanimlar/birimler/1/edit","admin/muhasebe/tanimlar/birimler/{record}/edit","filament.admin.muhasebe.resources.tanimlar.birimler.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\BirimTanimKaynagi\Pages\EditBirim","App\Models\Muhasebe\Birim","1","200","1682,99","1682,99","1682,99","1682.99","137679","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/birimler/1/edit",
"34","muhasebe","admin/muhasebe/tanimlar/para-birimleri/1/edit","admin/muhasebe/tanimlar/para-birimleri/{record}/edit","filament.admin.muhasebe.resources.tanimlar.para-birimleri.edit","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\EditParaBirimi","App\Models\Muhasebe\ParaBirimi","1","200","1677,46","1677,46","1677,46","1677.46","137744","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri/1/edit",
"35","muhasebe","admin/muhasebe/finans/kasa-hesaplari/1/edit","admin/muhasebe/finans/kasa-hesaplari/{record}/edit","filament.admin.muhasebe.resources.finans.kasa-hesaplari.edit","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\EditKasaHesabi","App\Models\Muhasebe\KasaHesabi","1","200","1676,54","1676,54","1676,54","1676.54","163661","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari/1/edit",
"36","teklif-yonetimi","admin/teklif-yonetimi/sablonlar/1/preview","admin/teklif-yonetimi/sablonlar/{record}/preview","filament.admin.teklif-yonetimi.resources.sablonlar.preview","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\PreviewTeklifSablonu","App\Models\TeklifYonetimi\TeklifBaskiSablonu","1","200","1675","1675","1675","1675","162414","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar/1/preview",
"37","sistem-firmalar","admin/sistem-firmalar/1/edit","admin/sistem-firmalar/{record}/edit","filament.admin.resources.sistem-firmalar.edit","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaDuzenle","App\Models\Firma","1","200","1672,09","1672,09","1672,09","1672.09","158587","http://localhost/yalova-kamera/admin/sistem-firmalar/1/edit",
"38","sistem-kullanicilar","admin/sistem-kullanicilar/1/edit","admin/sistem-kullanicilar/{record}/edit","filament.admin.resources.sistem-kullanicilar.edit","App\Filament\Resources\UserResource\Pages\EditUser","App\Models\User","1","200","1662,11","1662,11","1662,11","1662.11","143006","http://localhost/yalova-kamera/admin/sistem-kullanicilar/1/edit",
"39","personel-takip","admin/personel-takip/tanimlar/subeler/1/edit","admin/personel-takip/tanimlar/subeler/{record}/edit","filament.admin.personel-takip.resources.tanimlar.subeler.edit","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\EditSube","App\Models\Sube","1","200","1656,37","1656,37","1656,37","1656.37","143434","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler/1/edit",
"40","sistem-roller","admin/sistem-roller/1/edit","admin/sistem-roller/{record}/edit","filament.admin.resources.sistem-roller.edit","App\Filament\Resources\RoleResource\Pages\EditRole","App\Models\Rol","1","200","1654,79","1654,79","1654,79","1654.79","147125","http://localhost/yalova-kamera/admin/sistem-roller/1/edit",
"41","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari/1/edit","admin/muhasebe/tanimlar/vergi-oranlari/{record}/edit","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\EditVergiOrani","App\Models\Muhasebe\VergiOrani","1","200","1652,15","1652,15","1652,15","1652.15","141226","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari/1/edit",
"42","teknik-servis","admin/teknik-servis/tanimlar/arizalar/1/edit","admin/teknik-servis/tanimlar/arizalar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.arizalar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisArizaKaynagi\Pages\EditTeknikServisArizasi","App\Models\TeknikServis\TeknikServisArizaTanimi","1","200","1649,82","1649,82","1649,82","1649.82","148779","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/arizalar/1/edit",
"43","sistem-moduller","admin/sistem-moduller/1/edit","admin/sistem-moduller/{record}/edit","filament.admin.resources.sistem-moduller.edit","App\Filament\Resources\ModulYonetimKaynagi\Pages\ModulDuzenle","App\Models\Modul","1","200","1641,93","1641,93","1641,93","1641.93","133895","http://localhost/yalova-kamera/admin/sistem-moduller/1/edit",
"44","product-categories","admin/product-categories/1/edit","admin/product-categories/{record}/edit","filament.admin.resources.product-categories.edit","App\Filament\Resources\ProductCategoryResource\Pages\EditProductCategory","App\Models\ProductCategory","1","500","1620,42","1620,42","1620,42","1620.42","0","http://localhost/yalova-kamera/admin/product-categories/1/edit","Uzak sunucu hata döndürdü: (500) İç Sunucu Hatası."
"45","web","admin/web/urunler/urun-listesi/1","admin/web/urunler/urun-listesi/{record}","filament.admin.web.resources.urunler.urun-listesi.view","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\ViewUrun","App\Models\Muhasebe\StokKarti","1","404","1611,06","1611,06","1611,06","1611.06","0","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/1","Uzak sunucu hata döndürdü: (404) Bulunamadı."
"46","web","admin/web/urunler/urun-listesi/1/edit","admin/web/urunler/urun-listesi/{record}/edit","filament.admin.web.resources.urunler.urun-listesi.edit","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\EditUrun","App\Models\Muhasebe\StokKarti","1","404","1608,32","1608,32","1608,32","1608.32","0","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/1/edit","Uzak sunucu hata döndürdü: (404) Bulunamadı."
"47","products","admin/products/1/edit","admin/products/{record}/edit","filament.admin.resources.products.edit","App\Filament\Resources\ProductResource\Pages\EditProduct","App\Models\Product","1","500","1566,69","1566,69","1566,69","1566.69","0","http://localhost/yalova-kamera/admin/products/1/edit","Uzak sunucu hata döndürdü: (500) İç Sunucu Hatası."
