"rank","module","uri","uri_template","name","action","model","record_key","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"16","sistem-firmalar","admin/sistem-firmalar/1/edit","admin/sistem-firmalar/{record}/edit","filament.admin.resources.sistem-firmalar.edit","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaDuzenle","App\Models\Firma","1","200","412,08","387,47","455,95","392,8|455,95|387,47","158601","http://localhost/yalova-kamera/admin/sistem-firmalar/1/edit",
"17","muhasebe","admin/muhasebe/finans/banka-hesaplari/1/edit","admin/muhasebe/finans/banka-hesaplari/{record}/edit","filament.admin.muhasebe.resources.finans.banka-hesaplari.edit","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\EditBankaHesabi","App\Models\Muhasebe\BankaHesabi","1","200","400,66","385,5","410,44","406,05|385,5|410,44","175497","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari/1/edit",
"18","sistem-planlar","admin/sistem-planlar/1/edit","admin/sistem-planlar/{record}/edit","filament.admin.resources.sistem-planlar.edit","App\Filament\Resources\PlanYonetimKaynagi\Pages\PlanDuzenle","App\Models\Plan","1","200","400,37","360,33","464,58","376,18|464,58|360,33","144826","http://localhost/yalova-kamera/admin/sistem-planlar/1/edit",
"19","sistem-roller","admin/sistem-roller/1","admin/sistem-roller/{record}","filament.admin.resources.sistem-roller.view","App\Filament\Resources\RoleResource\Pages\ViewRole","App\Models\Rol","1","200","388,1","353,22","436,15","374,93|436,15|353,22","138228","http://localhost/yalova-kamera/admin/sistem-roller/1",
"20","muhasebe","admin/muhasebe/finans/kasa-hesaplari/1","admin/muhasebe/finans/kasa-hesaplari/{record}","filament.admin.muhasebe.resources.finans.kasa-hesaplari.view","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ViewKasaHesabi","App\Models\Muhasebe\KasaHesabi","1","200","386,39","378,53","398,8","378,53|398,8|381,84","156353","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari/1",
"21","muhasebe","admin/muhasebe/finans/kasa-hesaplari/1/edit","admin/muhasebe/finans/kasa-hesaplari/{record}/edit","filament.admin.muhasebe.resources.finans.kasa-hesaplari.edit","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\EditKasaHesabi","App\Models\Muhasebe\KasaHesabi","1","200","381,19","380,22","382,86","380,22|382,86|380,49","163675","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari/1/edit",
"22","web","admin/web/urunler/urun-kategorileri/1/edit","admin/web/urunler/urun-kategorileri/{record}/edit","filament.admin.web.resources.urunler.urun-kategorileri.edit","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\EditUrunKategorisi","App\Models\Muhasebe\StokKategorisi","1","200","378,68","372,65","389,22","374,18|389,22|372,65","154875","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri/1/edit",
"23","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari/2/edit","admin/muhasebe/tanimlar/doviz-kurlari/{record}/edit","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\EditDovizKuru","App\Models\Muhasebe\DovizKuru","2","200","377,44","363,28","386,37","382,68|363,28|386,37","175718","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari/2/edit",
"24","teklif-yonetimi","admin/teklif-yonetimi/sablonlar/9/edit","admin/teklif-yonetimi/sablonlar/{record}/edit","filament.admin.teklif-yonetimi.resources.sablonlar.edit","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\EditTeklifSablonu","App\Models\TeklifYonetimi\TeklifBaskiSablonu","9","200","371,13","361","382,34","382,34|361|370,04","169298","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar/9/edit",
"25","muhasebe","admin/muhasebe/stok/stok-kategorileri/1/edit","admin/muhasebe/stok/stok-kategorileri/{record}/edit","filament.admin.muhasebe.resources.stok.stok-kategorileri.edit","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\EditStokKategorisi","App\Models\Muhasebe\StokKategorisi","1","200","370,36","355,62","379,42","355,62|376,05|379,42","154861","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri/1/edit",
"26","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari/7/edit","admin/teknik-servis/tanimlar/servis-durumlari/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\EditTeknikServisDurumu","App\Models\TeknikServis\TeknikServisDurumTanimi","7","200","368,35","355,31","381,76","367,98|355,31|381,76","156619","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari/7/edit",
"27","sistem-kullanicilar","admin/sistem-kullanicilar/1/edit","admin/sistem-kullanicilar/{record}/edit","filament.admin.resources.sistem-kullanicilar.edit","App\Filament\Resources\UserResource\Pages\EditUser","App\Models\User","1","200","368,21","356,46","390,05","358,12|356,46|390,05","143018","http://localhost/yalova-kamera/admin/sistem-kullanicilar/1/edit",
"28","personel-takip","admin/personel-takip/tanimlar/gorevler/1/edit","admin/personel-takip/tanimlar/gorevler/{record}/edit","filament.admin.personel-takip.resources.tanimlar.gorevler.edit","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\EditPersonelGorev","App\Models\Personel\PersonelGorevi","1","200","368,18","365,34","373,5","365,34|365,69|373,5","154115","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler/1/edit",
"29","muhasebe","admin/muhasebe/tanimlar/markalar/1/edit","admin/muhasebe/tanimlar/markalar/{record}/edit","filament.admin.muhasebe.resources.tanimlar.markalar.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaTanimKaynagi\Pages\EditMuhasebeMarka","App\Models\Muhasebe\MuhasebeMarka","1","200","360,8","344,4","371,54","371,54|366,45|344,4","143354","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/markalar/1/edit",
"30","teknik-servis","admin/teknik-servis/tanimlar/arizalar/1/edit","admin/teknik-servis/tanimlar/arizalar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.arizalar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisArizaKaynagi\Pages\EditTeknikServisArizasi","App\Models\TeknikServis\TeknikServisArizaTanimi","1","200","360,39","348,17","370,91","370,91|362,08|348,17","148773","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/arizalar/1/edit",
"31","teknik-servis","admin/teknik-servis/tanimlar/markalar/1/edit","admin/teknik-servis/tanimlar/markalar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.markalar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisMarkaKaynagi\Pages\EditTeknikServisMarkasi","App\Models\TeknikServis\TeknikServisMarkaTanimi","1","200","359,9","343,58","382,94","382,94|343,58|353,18","141696","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/markalar/1/edit",
"32","teknik-servis","admin/teknik-servis/tanimlar/cihazlar/1/edit","admin/teknik-servis/tanimlar/cihazlar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.cihazlar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisCihazKaynagi\Pages\EditTeknikServisCihazi","App\Models\TeknikServis\TeknikServisCihazTanimi","1","200","359,54","345,79","377,06","345,79|355,76|377,06","141723","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/cihazlar/1/edit",
"33","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari/1/edit","admin/personel-takip/tanimlar/vardiya-sablonlari/{record}/edit","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.edit","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\EditPersonelVardiyaSablonu","App\Models\Personel\PersonelVardiyaSablonu","1","200","359,48","352,83","367,77","357,83|367,77|352,83","153425","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari/1/edit",
"34","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar/1/edit","admin/teknik-servis/tanimlar/aksesuarlar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\EditTeknikServisAksesuar","App\Models\TeknikServis\TeknikServisAksesuarTanimi","1","200","355,99","340,83","364,24","340,83|362,88|364,24","141748","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar/1/edit",
"35","sistem-roller","admin/sistem-roller/1/edit","admin/sistem-roller/{record}/edit","filament.admin.resources.sistem-roller.edit","App\Filament\Resources\RoleResource\Pages\EditRole","App\Models\Rol","1","200","355,82","351,44","362,46","351,44|362,46|353,55","147137","http://localhost/yalova-kamera/admin/sistem-roller/1/edit",
"36","sistem-yetkiler","admin/sistem-yetkiler/1/edit","admin/sistem-yetkiler/{record}/edit","filament.admin.resources.sistem-yetkiler.edit","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiDuzenle","App\Models\Yetki","1","200","354,58","335,71","364,12","335,71|364,12|363,91","137092","http://localhost/yalova-kamera/admin/sistem-yetkiler/1/edit",
"37","muhasebe","admin/muhasebe/tanimlar/para-birimleri/1/edit","admin/muhasebe/tanimlar/para-birimleri/{record}/edit","filament.admin.muhasebe.resources.tanimlar.para-birimleri.edit","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\EditParaBirimi","App\Models\Muhasebe\ParaBirimi","1","200","352,9","349,88","355,83","355,83|349,88|353","137756","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri/1/edit",
"38","personel-takip","admin/personel-takip/tanimlar/departmanlar/1/edit","admin/personel-takip/tanimlar/departmanlar/{record}/edit","filament.admin.personel-takip.resources.tanimlar.departmanlar.edit","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\EditPersonelDepartman","App\Models\Personel\PersonelDepartmani","1","200","352,26","346,86","356,83","356,83|346,86|353,1","145821","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar/1/edit",
"39","sistem-kullanicilar","admin/sistem-kullanicilar/1","admin/sistem-kullanicilar/{record}","filament.admin.resources.sistem-kullanicilar.view","App\Filament\Resources\UserResource\Pages\ViewUser","App\Models\User","1","200","352,24","346,24","358,25","346,24|352,23|358,25","133841","http://localhost/yalova-kamera/admin/sistem-kullanicilar/1",
"40","personel-takip","admin/personel-takip/tanimlar/subeler/1/edit","admin/personel-takip/tanimlar/subeler/{record}/edit","filament.admin.personel-takip.resources.tanimlar.subeler.edit","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\EditSube","App\Models\Sube","1","200","347,92","343,81","352,02","352,02|343,81|347,93","143432","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler/1/edit",
"41","muhasebe","admin/muhasebe/tanimlar/birimler/1/edit","admin/muhasebe/tanimlar/birimler/{record}/edit","filament.admin.muhasebe.resources.tanimlar.birimler.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\BirimTanimKaynagi\Pages\EditBirim","App\Models\Muhasebe\Birim","1","200","346,86","335,27","364,45","335,27|364,45|340,86","137679","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/birimler/1/edit",
"42","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari/1/edit","admin/muhasebe/tanimlar/vergi-oranlari/{record}/edit","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\EditVergiOrani","App\Models\Muhasebe\VergiOrani","1","200","346,26","334,05","353,73","334,05|351,01|353,73","141226","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari/1/edit",
"43","sistem-moduller","admin/sistem-moduller/1/edit","admin/sistem-moduller/{record}/edit","filament.admin.resources.sistem-moduller.edit","App\Filament\Resources\ModulYonetimKaynagi\Pages\ModulDuzenle","App\Models\Modul","1","200","341,3","329,3","361,16","361,16|329,3|333,44","133887","http://localhost/yalova-kamera/admin/sistem-moduller/1/edit",
"44","teklif-yonetimi","admin/teklif-yonetimi/sablonlar/9/preview","admin/teklif-yonetimi/sablonlar/{record}/preview","filament.admin.teklif-yonetimi.resources.sablonlar.preview","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\PreviewTeklifSablonu","App\Models\TeklifYonetimi\TeklifBaskiSablonu","9","200","337,88","328,36","355,7","355,7|329,58|328,36","129685","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar/9/preview",
