"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"11","sistem-firmalar","admin/sistem-firmalar","filament.admin.resources.sistem-firmalar.index","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaListesi","200","523,14","516,51","529,78","529,78|516,51","178344","http://localhost/yalova-kamera/admin/sistem-firmalar",
"12","muhasebe","admin/muhasebe/tanimlar/birimler","filament.admin.muhasebe.resources.tanimlar.birimler.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\BirimTanimKaynagi\Pages\ListBirimler","200","521,3","519,71","522,88","522,88|519,71","160723","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/birimler",
"13","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","520,31","515,99","524,63","524,63|515,99","158344","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"14","restoran","admin/restoran/adisyon-kalemleri","filament.admin.restoran.resources.adisyon-kalemleri.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\ListRestoranAdisyonKalemleri","200","515,6","490,97","540,23","540,23|490,97","156830","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri",
"15","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","514,98","510,74","519,22","519,22|510,74","186779","http://localhost/yalova-kamera/admin/siparisler",
"16","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","514,82","495,01","534,63","534,63|495,01","159956","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"17","restoran","admin/restoran/qr-menu/receteler","filament.admin.restoran.resources.qr-menu.receteler.index","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\ListRestoranReceteleri","200","511,45","499,62","523,28","523,28|499,62","162370","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler",
"18","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","511,17","491,35","530,99","530,99|491,35","174926","http://localhost/yalova-kamera/admin/profil",
"19","muhasebe","admin/muhasebe/finans/banka-hesaplari","filament.admin.muhasebe.resources.finans.banka-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\ListBankaHesaplari","200","510,51","505,9","515,11","505,9|515,11","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"20","restoran","admin/restoran/tanimlar/salonlar","filament.admin.restoran.resources.tanimlar.salonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\ListRestoranSalonlari","200","507,73","480,85","534,6","534,6|480,85","165857","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar",
"21","web","admin/web/web-moduller/ucuncu-grup/referanslar","filament.admin.web.pages.web-moduller.ucuncu-grup.referanslar","App\Filament\Clusters\Web\Pages\ModulReferanslar","200","507,59","495,35","519,82","495,35|519,82","228360","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/referanslar",
"22","personel-takip","admin/personel-takip/vardiyalar","filament.admin.personel-takip.resources.vardiyalar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\ListPersonelVardiyalari","200","507,26","504,45","510,07","504,45|510,07","162355","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar",
"23","personel-takip","admin/personel-takip/giris-cikis","filament.admin.personel-takip.resources.giris-cikis.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\ListPersonelGirisCikislari","200","506","486","526,01","486|526,01","158656","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis",
"24","restoran","admin/restoran/adisyon-kalemleri/create","filament.admin.restoran.resources.adisyon-kalemleri.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\CreateRestoranAdisyonKalemi","200","504,99","479,44","530,55","530,55|479,44","167138","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri/create",
"25","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","500,66","473,16","528,16","473,16|528,16","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"26","restoran","admin/restoran/adisyonlar","filament.admin.restoran.resources.adisyonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\ListRestoranAdisyonlari","200","499,48","493,2","505,77","505,77|493,2","162048","http://localhost/yalova-kamera/admin/restoran/adisyonlar",
"27","muhasebe","admin/muhasebe/finans/vade-takibi","filament.admin.muhasebe.pages.finans.vade-takibi","App\Filament\Clusters\Muhasebe\Pages\VadeTakipSayfasi","200","499,36","497,88","500,84","497,88|500,84","261977","http://localhost/yalova-kamera/admin/muhasebe/finans/vade-takibi",
"28","web","admin/web/web-moduller/ucuncu-grup/rakamlarla-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.rakamlarla-biz","App\Filament\Clusters\Web\Pages\ModulRakamlarlaBiz","200","498,95","495,31","502,59","495,31|502,59","220365","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/rakamlarla-biz",
"29","product-categories","admin/product-categories","filament.admin.resources.product-categories.index","App\Filament\Resources\ProductCategoryResource\Pages\ListProductCategories","200","497,55","485,12","509,99","509,99|485,12","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"30","personel-takip","admin/personel-takip/izinler","filament.admin.personel-takip.resources.izinler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\ListPersonelIzinleri","200","496,85","494,79","498,92","498,92|494,79","159088","http://localhost/yalova-kamera/admin/personel-takip/izinler",
"31","personel-takip","admin/personel-takip/personeller","filament.admin.personel-takip.resources.personeller.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\ListPersoneller","200","496,38","491,25","501,51","491,25|501,51","159540","http://localhost/yalova-kamera/admin/personel-takip/personeller",
"32","e-ticaret","admin/e-ticaret/kargo-yonetimi","filament.admin.e-ticaret.pages.kargo-yonetimi","App\Filament\Clusters\ETicaret\Pages\KargoYonetimiSayfasi","200","495,59","463,66","527,52","527,52|463,66","147473","http://localhost/yalova-kamera/admin/e-ticaret/kargo-yonetimi",
"33","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","495,38","491,4","499,37","499,37|491,4","159134","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"34","personel-takip","admin/personel-takip/maas-donemleri","filament.admin.personel-takip.resources.maas-donemleri.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\ListPersonelMaasDonemleri","200","494,79","494,39","495,18","495,18|494,39","160024","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri",
"35","muhasebe","admin/muhasebe/stok/stok-listesi/create","filament.admin.muhasebe.resources.stok.stok-listesi.create","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\CreateStokKarti","200","494,35","458,72","529,98","458,72|529,98","241512","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi/create",
"36","sistem-planlar","admin/sistem-planlar","filament.admin.resources.sistem-planlar.index","App\Filament\Resources\PlanYonetimKaynagi\Pages\PlanListesi","200","493,39","480,87","505,91","505,91|480,87","145113","http://localhost/yalova-kamera/admin/sistem-planlar",
"37","teknik-servis","admin/teknik-servis/servis-kayitlari","filament.admin.teknik-servis.resources.servis-kayitlari.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ListTeknikServisKayitlari","200","491,75","478,21","505,28","505,28|478,21","145871","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari",
"38","restoran","admin/restoran/masalar/create","filament.admin.restoran.resources.masalar.create","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\CreateRestoranMasa","200","490,64","468,95","512,32","512,32|468,95","160786","http://localhost/yalova-kamera/admin/restoran/masalar/create",
"39","e-ticaret","admin/e-ticaret/bildirim-yonetimi/loglar","filament.admin.e-ticaret.pages.bildirim-yonetimi.loglar","App\Filament\Clusters\ETicaret\Pages\BildirimLoglariSayfasi","200","490,31","478,68","501,94","501,94|478,68","154587","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/loglar",
"40","muhasebe","admin/muhasebe/stok/stok-listesi","filament.admin.muhasebe.resources.stok.stok-listesi.index","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ListStokKartlari","200","486,52","466,48","506,55","466,48|506,55","187293","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi",
"41","firma-kullanici-gruplari","admin/firma-kullanici-gruplari","filament.admin.resources.firma-kullanici-gruplari.index","App\Filament\Resources\FirmaKullaniciGrubuKaynagi\Pages\ListFirmaKullaniciGruplari","200","482,6","481,82","483,37","481,82|483,37","140298","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari",
"42","sistem-yetkiler","admin/sistem-yetkiler","filament.admin.resources.sistem-yetkiler.index","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiListesi","200","480,49","478,2","482,77","478,2|482,77","149538","http://localhost/yalova-kamera/admin/sistem-yetkiler",
"43","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","479,6","468,36","490,84","490,84|468,36","137942","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"44","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\ListTeknikServisAksesuarlari","200","477,97","467,07","488,87","488,87|467,07","141992","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar",
"45","restoran","admin/restoran/qr-menu/urunler/create","filament.admin.restoran.resources.qr-menu.urunler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\CreateRestoranMenuUrun","200","476,89","450,23","503,54","503,54|450,23","166488","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler/create",
"46","e-ticaret","admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.musteri-mesajlari","App\Filament\Clusters\ETicaret\Pages\MusteriMesajlariSayfasi","200","476,08","463,3","488,87","488,87|463,3","131610","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari",
"47","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/acik","filament.admin.teknik-servis.resources.servis-kayitlari.acik","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariAcikSayfasi","200","475,12","474,49","475,76","474,49|475,76","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/acik",
"48","e-ticaret","admin/e-ticaret/pazaryeri-entegrasyonu","filament.admin.e-ticaret.pages.pazaryeri-entegrasyonu","App\Filament\Clusters\ETicaret\Pages\PazaryeriEntegrasyonuSayfasi","200","474,8","473,35","476,25","476,25|473,35","134525","http://localhost/yalova-kamera/admin/e-ticaret/pazaryeri-entegrasyonu",
"49","restoran","admin/restoran/qr-menu/kategoriler/create","filament.admin.restoran.resources.qr-menu.kategoriler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\CreateRestoranMenuKategori","200","473,7","447,84","499,57","499,57|447,84","144860","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler/create",
"50","e-ticaret","admin/e-ticaret/odeme-yonetimi","filament.admin.e-ticaret.pages.odeme-yonetimi","App\Filament\Clusters\ETicaret\Pages\OdemeYonetimiSayfasi","200","473,4","464,52","482,28","482,28|464,52","140202","http://localhost/yalova-kamera/admin/e-ticaret/odeme-yonetimi",
"51","muhasebe","admin/muhasebe/faturalar/bekleyen-faturalar","filament.admin.muhasebe.pages.faturalar.bekleyen-faturalar","App\Filament\Clusters\Muhasebe\Pages\BekleyenFatura","200","473,32","471,69","474,94","474,94|471,69","145721","http://localhost/yalova-kamera/admin/muhasebe/faturalar/bekleyen-faturalar",
"52","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","473,25","472,95","473,55","473,55|472,95","206440","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"53","restoran","admin/restoran/tanimlar/salonlar/create","filament.admin.restoran.resources.tanimlar.salonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\CreateRestoranSalon","200","466,89","444,66","489,12","489,12|444,66","144785","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar/create",
"54","sistem-roller","admin/sistem-roller","filament.admin.resources.sistem-roller.index","App\Filament\Resources\RoleResource\Pages\ListRoles","200","466,53","465,96","467,1","467,1|465,96","140128","http://localhost/yalova-kamera/admin/sistem-roller",
"55","web","admin/web/web-moduller/ucuncu-grup/musteri-yorumlari","filament.admin.web.pages.web-moduller.ucuncu-grup.musteri-yorumlari","App\Filament\Clusters\Web\Pages\ModulMusteriYorumlari","200","466,37","462,57","470,17","462,57|470,17","185684","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/musteri-yorumlari",
"56","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.create_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\DisServisKaydiOlusturSayfasi","200","463,01","454,39","471,63","471,63|454,39","255082","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/dis-servis",
"57","web","admin/web/servisler/ayarlar","filament.admin.web.pages.servisler.ayarlar","App\Filament\Clusters\Web\Pages\WebServisAyarlar","200","462,16","452,64","471,69","452,64|471,69","146467","http://localhost/yalova-kamera/admin/web/servisler/ayarlar",
"58","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","461,07","449,97","472,17","449,97|472,17","241183","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"59","web","admin/web/web-moduller/ucuncu-grup/faqs","filament.admin.web.pages.web-moduller.ucuncu-grup.faqs","App\Filament\Clusters\Web\Pages\ModulFaqs","200","460,81","443,76","477,85","443,76|477,85","178726","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/faqs",
"60","web","admin/web/projeler/ayarlar","filament.admin.web.pages.projeler.ayarlar","App\Filament\Clusters\Web\Pages\WebProjeAyarlar","200","457,24","453,26","461,22","461,22|453,26","146358","http://localhost/yalova-kamera/admin/web/projeler/ayarlar",
"61","web","admin/web/web-moduller/ucuncu-grup/teknik-destek","filament.admin.web.pages.web-moduller.ucuncu-grup.teknik-destek","App\Filament\Clusters\Web\Pages\ModulTeknikDestek","200","455,75","437,3","474,19","437,3|474,19","182903","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/teknik-destek",
"62","web","admin/web/web-moduller/ucuncu-grup/neden-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.neden-biz","App\Filament\Clusters\Web\Pages\ModulNedenBiz","200","455,61","442,14","469,08","442,14|469,08","191158","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neden-biz",
"63","web","admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz","filament.admin.web.pages.web-moduller.ucuncu-grup.neler-yapiyoruz","App\Filament\Clusters\Web\Pages\ModulNelerYapiyoruz","200","455,57","436,18","474,97","436,18|474,97","184548","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz",
"64","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGiden","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenFatura","200","452,25","404,77","499,73","404,77|499,73","192289","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-fatura",
"65","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","450,37","450,28","450,45","450,45|450,28","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"66","muhasebe","admin/muhasebe/cari-yonetimi/cari-ekstreleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-ekstreleri","App\Filament\Clusters\Muhasebe\Pages\CariEkstreSayfasi","200","450,28","434,66","465,9","465,9|434,66","132482","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-ekstreleri",
"67","teklif-yonetimi","admin/teklif-yonetimi/teklifler","filament.admin.teklif-yonetimi.resources.teklifler.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\ListTeklifler","200","446,66","420,73","472,6","420,73|472,6","170173","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler",
"68","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","445,93","437,25","454,62","454,62|437,25","182021","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"69","firma-ici-kullanicilar","admin/firma-ici-kullanicilar/create","filament.admin.resources.firma-ici-kullanicilar.create","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciOlustur","200","443,5","407,37","479,64","407,37|479,64","166722","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar/create",
"70","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/bakim","filament.admin.teknik-servis.resources.servis-kayitlari.create_bakim","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\BakimKaydiOlusturSayfasi","200","440,58","435,11","446,06","435,11|446,06","232639","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/bakim",
"71","products","admin/products/create","filament.admin.resources.products.create","App\Filament\Resources\ProductResource\Pages\CreateProduct","200","438,85","435,89","441,81","441,81|435,89","241183","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"72","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","438,83","436,52","441,14","441,14|436,52","141569","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"73","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","437,86","426,38","449,33","449,33|426,38","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"74","muhasebe","admin/muhasebe/satis/barkodlu-satis","filament.admin.muhasebe.pages.satis.barkodlu-satis","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisSayfasi","200","436,62","426,33","446,91","446,91|426,33","220573","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis",
"75","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","435,32","432","438,63","438,63|432","215148","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"76","muhasebe","admin/muhasebe/satis/hizli-satis","filament.admin.muhasebe.pages.satis.hizli-satis","App\Filament\Clusters\Muhasebe\Pages\HizliSatisSayfasi","200","434,63","352,76","516,5","352,76|516,5","130035","http://localhost/yalova-kamera/admin/muhasebe/satis/hizli-satis",
"77","muhasebe","admin/muhasebe/finans/poslar/create","filament.admin.muhasebe.resources.finans.poslar.create","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\CreatePosHesabi","200","434,51","433,58","435,44","433,58|435,44","222740","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/create",
"78","web","admin/web/urunler/urun-listesi","filament.admin.web.resources.urunler.urun-listesi.index","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\ListUrunler","200","434,48","427,02","441,94","441,94|427,02","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"79","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","434,28","389,04","479,52","389,04|479,52","187051","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"80","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","432,15","425,75","438,54","438,54|425,75","215884","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"81","sistem-moduller","admin/sistem-moduller","filament.admin.resources.sistem-moduller.index","App\Filament\Resources\ModulYonetimKaynagi\Pages\ModulListesi","200","431,62","423,12","440,12","440,12|423,12","132350","http://localhost/yalova-kamera/admin/sistem-moduller",
"82","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\ListOdemeYontemleri","200","431,4","427,17","435,64","435,64|427,17","160819","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri",
"83","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","430,59","422,14","439,04","439,04|422,14","181638","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"84","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","429,99","422,21","437,78","437,78|422,21","129455","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"85","muhasebe","admin/muhasebe/finans/finans-fisleri","filament.admin.muhasebe.pages.finans.finans-fisleri","App\Filament\Clusters\Muhasebe\Pages\FinansFisKaynagiSayfasi","200","429,64","393,19","466,09","393,19|466,09","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"86","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","429,21","426,88","431,54","431,54|426,88","124946","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"87","teknik-servis","admin/teknik-servis/raporlar/durum-bazli","filament.admin.teknik-servis.pages.raporlar.durum-bazli","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDurumBazliRaporuSayfasi","200","428,69","427,67","429,71","429,71|427,67","112193","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/durum-bazli",
"88","muhasebe","admin/muhasebe","filament.admin.muhasebe","App\Filament\Clusters\Muhasebe","200","427","413,74","440,26","440,26|413,74","110818","http://localhost/yalova-kamera/admin/muhasebe",
"89","muhasebe","admin/muhasebe/faturalar/gelen-faturalar","filament.admin.muhasebe.pages.faturalar.gelen-faturalar","App\Filament\Clusters\Muhasebe\Pages\GelenFatura","200","426,25","394,82","457,69","394,82|457,69","159493","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-faturalar",
"90","personel-takip","admin/personel-takip","filament.admin.personel-takip","App\Filament\Clusters\PersonelTakip","200","425,4","396,02","454,78","454,78|396,02","110854","http://localhost/yalova-kamera/admin/personel-takip",
"91","products","admin/products","filament.admin.resources.products.index","App\Filament\Resources\ProductResource\Pages\ListProducts","200","424,97","416,95","433","416,95|433","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
