"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"19","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","2140,65","2140,65","2140,65","2140.65","165097","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"20","firma-ici-kullanicilar","admin/firma-ici-kullanicilar","filament.admin.resources.firma-ici-kullanicilar.index","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciListesi","200","2123,62","2123,62","2123,62","2123.62","400081","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar",
"21","muhasebe","admin/muhasebe/is-analitigi","filament.admin.muhasebe.pages.is-analitigi","App\Filament\Clusters\Muhasebe\Pages\IsAnalitigiSayfasi","200","2116,66","2116,66","2116,66","2116.66","113709","http://localhost/yalova-kamera/admin/muhasebe/is-analitigi",
"22","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","2107,4","2107,4","2107,4","2107.4","297048","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"23","muhasebe","admin/muhasebe/faturalar/bekleyen-faturalar","filament.admin.muhasebe.pages.faturalar.bekleyen-faturalar","App\Filament\Clusters\Muhasebe\Pages\BekleyenFatura","200","2100,74","2100,74","2100,74","2100.74","145720","http://localhost/yalova-kamera/admin/muhasebe/faturalar/bekleyen-faturalar",
"24","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","2099,43","2099,43","2099,43","2099.43","253357","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"25","restoran","admin/restoran","filament.admin.restoran","App\Filament\Clusters\Restoran","200","2096,85","2096,85","2096,85","2096.85","118426","http://localhost/yalova-kamera/admin/restoran",
"26","products","admin/products/create","filament.admin.resources.products.create","App\Filament\Resources\ProductResource\Pages\CreateProduct","200","2084,74","2084,74","2084,74","2084.74","346985","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"27","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","2076,54","2076,54","2076,54","2076.54","503434","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"28","muhasebe","admin/muhasebe/fatura-kaynagis/create/proforma-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createProforma","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateProformaFatura","200","2076,52","2076,52","2076,52","2076.52","287622","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/proforma-fatura",
"29","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","2070,22","2070,22","2070,22","2070.22","181779","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"30","muhasebe","admin/muhasebe/stok","filament.admin.muhasebe.pages.stok","App\Filament\Clusters\Muhasebe\Pages\Stok","200","2058,26","2058,26","2058,26","2058.26","111839","http://localhost/yalova-kamera/admin/muhasebe/stok",
"31","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","2047,74","2047,74","2047,74","2047.74","195648","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"32","sistem-roller","admin/sistem-roller","filament.admin.resources.sistem-roller.index","App\Filament\Resources\RoleResource\Pages\ListRoles","200","2046,4","2046,4","2046,4","2046.4","298912","http://localhost/yalova-kamera/admin/sistem-roller",
"33","e-ticaret","admin/e-ticaret","filament.admin.e-ticaret","App\Filament\Clusters\ETicaret","200","2034,32","2034,32","2034,32","2034.32","110823","http://localhost/yalova-kamera/admin/e-ticaret",
"34","e-ticaret","admin/e-ticaret/varyasyon-yonetimi","filament.admin.e-ticaret.pages.varyasyon-yonetimi","App\Filament\Clusters\ETicaret\Pages\VaryasyonYonetimiSayfasi","200","2034,01","2034,01","2034,01","2034.01","112936","http://localhost/yalova-kamera/admin/e-ticaret/varyasyon-yonetimi",
"35","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\ListVergiOranlari","200","2025,03","2025,03","2025,03","2025.03","236838","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari",
"36","muhasebe","admin/muhasebe/muhasebe-panel","filament.admin.muhasebe.pages.muhasebe-panel","App\Filament\Clusters\Muhasebe\Pages\MuhasebeDashboardSayfasi","200","2012,75","2012,75","2012,75","2012.75","120318","http://localhost/yalova-kamera/admin/muhasebe/muhasebe-panel",
"37","personel-takip","admin/personel-takip/personeller","filament.admin.personel-takip.resources.personeller.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\ListPersoneller","200","2012,61","2012,61","2012,61","2012.61","284324","http://localhost/yalova-kamera/admin/personel-takip/personeller",
"38","web","admin/web/servisler/ayarlar","filament.admin.web.pages.servisler.ayarlar","App\Filament\Clusters\Web\Pages\WebServisAyarlar","200","2011,68","2011,68","2011,68","2011.68","146466","http://localhost/yalova-kamera/admin/web/servisler/ayarlar",
"39","muhasebe","admin/muhasebe/stok/stok-listesi","filament.admin.muhasebe.resources.stok.stok-listesi.index","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ListStokKartlari","200","2008,32","2008,32","2008,32","2008.32","187292","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi",
"40","teknik-servis","admin/teknik-servis","filament.admin.teknik-servis","App\Filament\Clusters\TeknikServis","200","2007,73","2007,73","2007,73","2007.73","110847","http://localhost/yalova-kamera/admin/teknik-servis",
"41","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","2003,42","2003,42","2003,42","2003.42","120918","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"42","muhasebe","admin/muhasebe/sistem-olaylari","filament.admin.muhasebe.pages.sistem-olaylari","App\Filament\Clusters\Muhasebe\Pages\SistemOlaylariSayfasi","200","1998,55","1998,55","1998,55","1998.55","310577","http://localhost/yalova-kamera/admin/muhasebe/sistem-olaylari",
"43","muhasebe","admin/muhasebe/satis/barkodlu-satis","filament.admin.muhasebe.pages.satis.barkodlu-satis","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisSayfasi","200","1997,13","1997,13","1997,13","1997.13","220572","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis",
"44","sistem-firmalar","admin/sistem-firmalar","filament.admin.resources.sistem-firmalar.index","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaListesi","200","1993,02","1993,02","1993,02","1993.02","266983","http://localhost/yalova-kamera/admin/sistem-firmalar",
"45","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","1984,71","1984,71","1984,71","1984.71","287482","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"46","muhasebe","admin/muhasebe/finans/kasa-hesaplari","filament.admin.muhasebe.resources.finans.kasa-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ListKasaHesaplari","200","1984,68","1984,68","1984,68","1984.68","267968","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"47","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGelen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenFatura","200","1982,09","1982,09","1982,09","1982.09","287677","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-fatura",
"48","restoran","admin/restoran/adisyonlar/create","filament.admin.restoran.resources.adisyonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\CreateRestoranAdisyon","200","1979,58","1979,58","1979,58","1979.58","196895","http://localhost/yalova-kamera/admin/restoran/adisyonlar/create",
"49","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","1975,7","1975,7","1975,7","1975.7","194449","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"50","sistem-yetkiler","admin/sistem-yetkiler","filament.admin.resources.sistem-yetkiler.index","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiListesi","200","1974,23","1974,23","1974,23","1974.23","304822","http://localhost/yalova-kamera/admin/sistem-yetkiler",
"51","sistem-moduller","admin/sistem-moduller","filament.admin.resources.sistem-moduller.index","App\Filament\Resources\ModulYonetimKaynagi\Pages\ModulListesi","200","1973,89","1973,89","1973,89","1973.89","300378","http://localhost/yalova-kamera/admin/sistem-moduller",
"52","muhasebe","admin/muhasebe/finans/vade-takibi","filament.admin.muhasebe.pages.finans.vade-takibi","App\Filament\Clusters\Muhasebe\Pages\VadeTakipSayfasi","200","1965,47","1965,47","1965,47","1965.47","261976","http://localhost/yalova-kamera/admin/muhasebe/finans/vade-takibi",
"53","muhasebe","admin/muhasebe/tanimlar/para-birimleri","filament.admin.muhasebe.resources.tanimlar.para-birimleri.index","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\ListParaBirimleri","200","1959,52","1959,52","1959,52","1959.52","228760","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri",
"54","muhasebe","admin/muhasebe/fatura-kaynagis/create/iptal-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createIptal","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateIptalFatura","200","1958,42","1958,42","1958,42","1958.42","287604","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/iptal-fatura",
"55","muhasebe","admin/muhasebe/stok/stok-hareketleri","filament.admin.muhasebe.pages.stok.stok-hareketleri","App\Filament\Clusters\Muhasebe\Pages\StokHareketleriSayfasi","200","1957,95","1957,95","1957,95","1957.95","328606","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-hareketleri",
"56","sistem-planlar","admin/sistem-planlar","filament.admin.resources.sistem-planlar.index","App\Filament\Resources\PlanYonetimKaynagi\Pages\PlanListesi","200","1953","1953","1953","1953","217763","http://localhost/yalova-kamera/admin/sistem-planlar",
"57","muhasebe","admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createBekleyen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateBekleyenFatura","200","1951,98","1951,98","1951,98","1951.98","287593","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura",
"58","restoran","admin/restoran/qr-menu/receteler/create","filament.admin.restoran.resources.qr-menu.receteler.create","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\CreateRestoranRecete","200","1948,17","1948,17","1948,17","1948.17","178078","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler/create",
"59","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","1946,28","1946,28","1946,28","1946.28","173977","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"60","muhasebe","admin/muhasebe/tanimlar/birimler","filament.admin.muhasebe.resources.tanimlar.birimler.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\BirimTanimKaynagi\Pages\ListBirimler","200","1946,05","1946,05","1946,05","1946.05","228574","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/birimler",
"61","personel-takip","admin/personel-takip/tanimlar/gorevler","filament.admin.personel-takip.resources.tanimlar.gorevler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\ListPersonelGorevleri","200","1945,73","1945,73","1945,73","1945.73","229785","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler",
"62","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","1941,18","1941,18","1941,18","1941.18","287697","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"63","firma-kullanici-gruplari","admin/firma-kullanici-gruplari","filament.admin.resources.firma-kullanici-gruplari.index","App\Filament\Resources\FirmaKullaniciGrubuKaynagi\Pages\ListFirmaKullaniciGruplari","200","1941","1941","1941","1941","163302","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari",
"64","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGelenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenIadeFaturasi","200","1936,94","1936,94","1936,94","1936.94","287719","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi",
"65","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","1930,93","1930,93","1930,93","1930.93","328835","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"66","personel-takip","admin/personel-takip/izinler/create","filament.admin.personel-takip.resources.izinler.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\CreatePersonelIzin","200","1929,32","1929,32","1929,32","1929.32","164436","http://localhost/yalova-kamera/admin/personel-takip/izinler/create",
"67","restoran","admin/restoran/qr-menu/receteler","filament.admin.restoran.resources.qr-menu.receteler.index","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\ListRestoranReceteleri","200","1927,69","1927,69","1927,69","1927.69","166948","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler",
"68","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","1927,6","1927,6","1927,6","1927.6","329319","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"69","muhasebe","admin/muhasebe/faturalar/tum-faturalar","filament.admin.muhasebe.pages.faturalar.tum-faturalar","App\Filament\Clusters\Muhasebe\Pages\TumFaturalarSayfasi","200","1925,29","1925,29","1925,29","1925.29","166567","http://localhost/yalova-kamera/admin/muhasebe/faturalar/tum-faturalar",
"70","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","1923,5","1923,5","1923,5","1923.5","159955","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"71","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","1920,56","1920,56","1920,56","1920.56","201342","http://localhost/yalova-kamera/admin/siparisler",
"72","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\ListTeknikServisDurumlari","200","1920,3","1920,3","1920,3","1920.3","308850","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari",
"73","muhasebe","admin/muhasebe/tanimlar/malzeme-turleri","filament.admin.muhasebe.resources.tanimlar.malzeme-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMalzemeTuruTanimKaynagi\Pages\ListMuhasebeMalzemeTurleri","200","1919,81","1919,81","1919,81","1919.81","165409","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/malzeme-turleri",
"74","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","1919,28","1919,28","1919,28","1919.28","307094","http://localhost/yalova-kamera/admin/web/projeler/liste",
"75","teknik-servis","admin/teknik-servis/tanimlar/cihazlar","filament.admin.teknik-servis.resources.tanimlar.cihazlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisCihazKaynagi\Pages\ListTeknikServisCihazlari","200","1918,56","1918,56","1918,56","1918.56","295606","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/cihazlar",
"76","muhasebe","admin/muhasebe/tanimlar/markalar","filament.admin.muhasebe.resources.tanimlar.markalar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaTanimKaynagi\Pages\ListMuhasebeMarkalari","200","1917,3","1917,3","1917,3","1917.3","250805","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/markalar",
"77","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGiden","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenFatura","200","1916,14","1916,14","1916,14","1916.14","287791","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-fatura",
"78","restoran","admin/restoran/masalar/create","filament.admin.restoran.resources.masalar.create","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\CreateRestoranMasa","200","1915,95","1915,95","1915,95","1915.95","160769","http://localhost/yalova-kamera/admin/restoran/masalar/create",
"79","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","1915,3","1915,3","1915,3","1915.3","232126","http://localhost/yalova-kamera/admin/profil",
"80","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\ListOdemeYontemleri","200","1913,86","1913,86","1913,86","1913.86","165404","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri",
"81","web","admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme","filament.admin.web.pages.web-ayarlar.menu-ayarlari.menu-duzenleme","App\Filament\Clusters\Web\Pages\ModulMenu","200","1913,19","1913,19","1913,19","1913.19","358425","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme",
"82","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\ListTeknikServisAksesuarlari","200","1910,44","1910,44","1910,44","1910.44","295333","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar",
"83","muhasebe","admin/muhasebe/tanimlar/cari-gruplari","filament.admin.muhasebe.resources.tanimlar.cari-gruplari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\CariGrubuTanimKaynagi\Pages\ListCariGruplari","200","1908,25","1908,25","1908,25","1908.25","165365","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/cari-gruplari",
"84","muhasebe","admin/muhasebe/cari-yonetimi/cariler","filament.admin.muhasebe.resources.cari-yonetimi.cariler.index","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\ListCariler","200","1905,85","1905,85","1905,85","1905.85","170488","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler",
"85","e-ticaret","admin/e-ticaret/bildirim-yonetimi/loglar","filament.admin.e-ticaret.pages.bildirim-yonetimi.loglar","App\Filament\Clusters\ETicaret\Pages\BildirimLoglariSayfasi","200","1905,13","1905,13","1905,13","1905.13","155613","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/loglar",
"86","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\ListDovizKurlari","200","1900,64","1900,64","1900,64","1900.64","238529","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari",
"87","restoran","admin/restoran/qr-menu/urunler","filament.admin.restoran.resources.qr-menu.urunler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\ListRestoranMenuUrunleri","200","1896,02","1896,02","1896,02","1896.02","187672","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler",
"88","restoran","admin/restoran/qr-menu/kategoriler","filament.admin.restoran.resources.qr-menu.kategoriler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\ListRestoranMenuKategorileri","200","1895,74","1895,74","1895,74","1895.74","166911","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler",
"89","muhasebe","admin/muhasebe/finans/poslar/create","filament.admin.muhasebe.resources.finans.poslar.create","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\CreatePosHesabi","200","1895,21","1895,21","1895,21","1895.21","222723","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/create",
