"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"31","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","496,21","493,95","498,46","493,95|498,46","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"32","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","494,58","480,77","508,4","508,4|480,77","174926","http://localhost/yalova-kamera/admin/profil",
"33","muhasebe","admin/muhasebe/finans/vade-takibi","filament.admin.muhasebe.pages.finans.vade-takibi","App\Filament\Clusters\Muhasebe\Pages\VadeTakipSayfasi","200","492,14","488,42","495,86","488,42|495,86","261977","http://localhost/yalova-kamera/admin/muhasebe/finans/vade-takibi",
"34","restoran","admin/restoran/adisyon-kalemleri/create","filament.admin.restoran.resources.adisyon-kalemleri.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\CreateRestoranAdisyonKalemi","200","490,96","480,61","501,32","501,32|480,61","167138","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri/create",
"35","restoran","admin/restoran/adisyon-kalemleri","filament.admin.restoran.resources.adisyon-kalemleri.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\ListRestoranAdisyonKalemleri","200","490,68","473,39","507,97","507,97|473,39","156830","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri",
"36","personel-takip","admin/personel-takip/giris-cikis","filament.admin.personel-takip.resources.giris-cikis.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\ListPersonelGirisCikislari","200","488,78","486,09","491,48","486,09|491,48","158656","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis",
"37","restoran","admin/restoran/qr-menu/urunler/create","filament.admin.restoran.resources.qr-menu.urunler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\CreateRestoranMenuUrun","200","486,85","485,91","487,8","487,8|485,91","166488","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler/create",
"38","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\ListTeknikServisAksesuarlari","200","483,55","476,57","490,53","476,57|490,53","141992","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar",
"39","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","481,65","473,44","489,85","473,44|489,85","206440","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"40","e-ticaret","admin/e-ticaret/bildirim-yonetimi/loglar","filament.admin.e-ticaret.pages.bildirim-yonetimi.loglar","App\Filament\Clusters\ETicaret\Pages\BildirimLoglariSayfasi","200","479,32","467,82","490,82","490,82|467,82","154587","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/loglar",
"41","sistem-planlar","admin/sistem-planlar","filament.admin.resources.sistem-planlar.index","App\Filament\Resources\PlanYonetimKaynagi\Pages\PlanListesi","200","477,8","474,21","481,38","474,21|481,38","145113","http://localhost/yalova-kamera/admin/sistem-planlar",
"42","muhasebe","admin/muhasebe/stok/stok-listesi","filament.admin.muhasebe.resources.stok.stok-listesi.index","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ListStokKartlari","200","477,57","464,89","490,24","464,89|490,24","187293","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi",
"43","e-ticaret","admin/e-ticaret/odeme-yonetimi","filament.admin.e-ticaret.pages.odeme-yonetimi","App\Filament\Clusters\ETicaret\Pages\OdemeYonetimiSayfasi","200","476,18","454,72","497,63","497,63|454,72","140202","http://localhost/yalova-kamera/admin/e-ticaret/odeme-yonetimi",
"44","sistem-roller","admin/sistem-roller","filament.admin.resources.sistem-roller.index","App\Filament\Resources\RoleResource\Pages\ListRoles","200","474,86","460,55","489,17","489,17|460,55","140128","http://localhost/yalova-kamera/admin/sistem-roller",
"45","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.create_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\DisServisKaydiOlusturSayfasi","200","474,68","468,82","480,55","468,82|480,55","255082","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/dis-servis",
"46","restoran","admin/restoran/masalar/create","filament.admin.restoran.resources.masalar.create","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\CreateRestoranMasa","200","473,65","455,84","491,45","491,45|455,84","160786","http://localhost/yalova-kamera/admin/restoran/masalar/create",
"47","e-ticaret","admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.musteri-mesajlari","App\Filament\Clusters\ETicaret\Pages\MusteriMesajlariSayfasi","200","470,2","449,5","490,9","490,9|449,5","131610","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari",
"48","firma-kullanici-gruplari","admin/firma-kullanici-gruplari","filament.admin.resources.firma-kullanici-gruplari.index","App\Filament\Resources\FirmaKullaniciGrubuKaynagi\Pages\ListFirmaKullaniciGruplari","200","469,51","460,73","478,29","478,29|460,73","140298","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari",
"49","sistem-yetkiler","admin/sistem-yetkiler","filament.admin.resources.sistem-yetkiler.index","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiListesi","200","468,01","463,58","472,45","472,45|463,58","149538","http://localhost/yalova-kamera/admin/sistem-yetkiler",
"50","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","467,14","464,8","469,49","469,49|464,8","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"51","restoran","admin/restoran/tanimlar/salonlar/create","filament.admin.restoran.resources.tanimlar.salonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\CreateRestoranSalon","200","466,37","458,97","473,78","473,78|458,97","144785","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar/create",
"52","web","admin/web/projeler/ayarlar","filament.admin.web.pages.projeler.ayarlar","App\Filament\Clusters\Web\Pages\WebProjeAyarlar","200","465,27","443,83","486,71","443,83|486,71","146358","http://localhost/yalova-kamera/admin/web/projeler/ayarlar",
"53","e-ticaret","admin/e-ticaret/pazaryeri-entegrasyonu","filament.admin.e-ticaret.pages.pazaryeri-entegrasyonu","App\Filament\Clusters\ETicaret\Pages\PazaryeriEntegrasyonuSayfasi","200","463,17","450,55","475,79","450,55|475,79","134525","http://localhost/yalova-kamera/admin/e-ticaret/pazaryeri-entegrasyonu",
"54","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","462,5","456,48","468,52","468,52|456,48","241767","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"55","restoran","admin/restoran/qr-menu/kategoriler/create","filament.admin.restoran.resources.qr-menu.kategoriler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\CreateRestoranMenuKategori","200","460,04","426,82","493,27","493,27|426,82","144860","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler/create",
"56","muhasebe","admin/muhasebe/faturalar/gider-faturasi","filament.admin.muhasebe.pages.faturalar.gider-faturasi","App\Filament\Clusters\Muhasebe\Pages\GiderFaturasiSayfasi","200","459,41","447,33","471,48","471,48|447,33","159502","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gider-faturasi",
"57","products","admin/products/create","filament.admin.resources.products.create","App\Filament\Resources\ProductResource\Pages\CreateProduct","200","456,87","449,48","464,26","449,48|464,26","241767","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"58","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","456,7","447,44","465,96","465,96|447,44","137942","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"59","web","admin/web/urunler/urun-listesi","filament.admin.web.resources.urunler.urun-listesi.index","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\ListUrunler","200","454,36","445,42","463,3","463,3|445,42","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"60","muhasebe","admin/muhasebe/sistem-olaylari","filament.admin.muhasebe.pages.sistem-olaylari","App\Filament\Clusters\Muhasebe\Pages\SistemOlaylariSayfasi","200","452,41","421,48","483,33","483,33|421,48","170330","http://localhost/yalova-kamera/admin/muhasebe/sistem-olaylari",
"61","muhasebe","admin/muhasebe/cari-yonetimi/cari-ekstreleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-ekstreleri","App\Filament\Clusters\Muhasebe\Pages\CariEkstreSayfasi","200","450,48","433,38","467,58","467,58|433,38","132482","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-ekstreleri",
"62","web","admin/web/servisler/ayarlar","filament.admin.web.pages.servisler.ayarlar","App\Filament\Clusters\Web\Pages\WebServisAyarlar","200","449,79","440,44","459,14","440,44|459,14","146467","http://localhost/yalova-kamera/admin/web/servisler/ayarlar",
"63","web","admin/web/web-moduller/ucuncu-grup/referanslar","filament.admin.web.pages.web-moduller.ucuncu-grup.referanslar","App\Filament\Clusters\Web\Pages\ModulReferanslar","200","447,56","442,06","453,05","453,05|442,06","228360","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/referanslar",
"64","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/bakim","filament.admin.teknik-servis.resources.servis-kayitlari.create_bakim","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\BakimKaydiOlusturSayfasi","200","446,81","444,06","449,55","449,55|444,06","232639","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/bakim",
"65","muhasebe","admin/muhasebe/tanimlar/marka-ureticileri","filament.admin.muhasebe.resources.tanimlar.marka-ureticileri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaUreticiTanimKaynagi\Pages\ListMuhasebeMarkaUreticileri","200","443,83","433,62","454,05","433,62|454,05","160847","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/marka-ureticileri",
"66","muhasebe","admin/muhasebe/finans/banka-hesaplari/create","filament.admin.muhasebe.resources.finans.banka-hesaplari.create","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\CreateBankaHesabi","200","442,26","425,93","458,59","458,59|425,93","165938","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari/create",
"67","web","admin/web/web-moduller/ucuncu-grup/rakamlarla-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.rakamlarla-biz","App\Filament\Clusters\Web\Pages\ModulRakamlarlaBiz","200","441,98","435,06","448,9","448,9|435,06","220365","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/rakamlarla-biz",
"68","muhasebe","admin/muhasebe/satis/barkodlu-satis","filament.admin.muhasebe.pages.satis.barkodlu-satis","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisSayfasi","200","441,53","423,94","459,11","459,11|423,94","220573","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis",
"69","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","440,32","439,28","441,35","439,28|441,35","215148","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"70","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","439,16","415,42","462,9","462,9|415,42","129455","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"71","muhasebe","admin/muhasebe/tanimlar/markalar","filament.admin.muhasebe.resources.tanimlar.markalar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaTanimKaynagi\Pages\ListMuhasebeMarkalari","200","438,84","437,41","440,28","437,41|440,28","160767","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/markalar",
"72","muhasebe","admin/muhasebe/tanimlar/malzeme-turleri","filament.admin.muhasebe.resources.tanimlar.malzeme-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMalzemeTuruTanimKaynagi\Pages\ListMuhasebeMalzemeTurleri","200","434,52","428,78","440,26","440,26|428,78","160825","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/malzeme-turleri",
"73","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\ListOdemeYontemleri","200","433,95","419,77","448,13","448,13|419,77","160819","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri",
"74","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGiden","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenFatura","200","432,46","419,68","445,25","419,68|445,25","192289","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-fatura",
"75","sistem-moduller","admin/sistem-moduller","filament.admin.resources.sistem-moduller.index","App\Filament\Resources\ModulYonetimKaynagi\Pages\ModulListesi","200","431,46","420,2","442,72","442,72|420,2","132350","http://localhost/yalova-kamera/admin/sistem-moduller",
"76","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","431,39","430,79","431,98","430,79|431,98","215884","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"77","products","admin/products","filament.admin.resources.products.index","App\Filament\Resources\ProductResource\Pages\ListProducts","200","429,86","425,04","434,68","425,04|434,68","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"78","firma-ici-kullanicilar","admin/firma-ici-kullanicilar/create","filament.admin.resources.firma-ici-kullanicilar.create","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciOlustur","200","429,23","400,66","457,8","400,66|457,8","166722","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar/create",
"79","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","428,52","419,01","438,02","419,01|438,02","182021","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"80","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","427,81","411,43","444,19","444,19|411,43","181638","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"81","muhasebe","admin/muhasebe","filament.admin.muhasebe","App\Filament\Clusters\Muhasebe","200","427,1","413,98","440,22","413,98|440,22","110818","http://localhost/yalova-kamera/admin/muhasebe",
"82","muhasebe","admin/muhasebe/fatura-kaynagis/create/proforma-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createProforma","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateProformaFatura","200","426,4","422,73","430,08","422,73|430,08","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/proforma-fatura",
"83","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","426,2","418,29","434,12","434,12|418,29","192199","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"84","muhasebe","admin/muhasebe/tanimlar/varyantlar","filament.admin.muhasebe.resources.tanimlar.varyantlar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeVaryantTanimKaynagi\Pages\ListMuhasebeVaryantlari","200","425,56","416,74","434,37","416,74|434,37","160766","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/varyantlar",
"85","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeGecmisiSayfasi","200","422,39","414,15","430,63","414,15|430,63","174908","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-gecmisi",
"86","muhasebe","admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createBekleyen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateBekleyenFatura","200","420,05","415,14","424,96","415,14|424,96","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura",
"87","muhasebe","admin/muhasebe/raporlar/bilanco","filament.admin.muhasebe.pages.raporlar.bilanco","App\Filament\Clusters\Muhasebe\Pages\BilancoRaporuTaslakSayfasi","200","419,51","407,23","431,79","431,79|407,23","112136","http://localhost/yalova-kamera/admin/muhasebe/raporlar/bilanco",
"88","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","419,29","388,1","450,47","388,1|450,47","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
