"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"1","muhasebe","admin/muhasebe/stok/stok-listesi/create","filament.admin.muhasebe.resources.stok.stok-listesi.create","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\CreateStokKarti","200","1898,08","1782,81","2127,08","1782,81|2127,08|1784,36","241802","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi/create",
"2","restoran","admin/restoran/adisyon-kalemleri","filament.admin.restoran.resources.adisyon-kalemleri.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\ListRestoranAdisyonKalemleri","200","1867,3","1719,47","2075,33","1719,47|2075,33|1807,09","156830","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri",
"3","muhasebe","admin/muhasebe/satis/barkod-etiket-yazdirma","filament.admin.muhasebe.pages.satis.barkod-etiket-yazdirma","App\Filament\Clusters\Muhasebe\Pages\BarkodEtiketYazdirmaSayfasi","200","1837,45","1660,9","2087,76","1763,68|2087,76|1660,9","187397","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-etiket-yazdirma",
"4","teknik-servis","admin/teknik-servis/sablonlar/kabul-formu","filament.admin.teknik-servis.pages.sablonlar.kabul-formu","App\Filament\Clusters\TeknikServis\Pages\ServisKabulFormuSablonuSayfasi","200","1777,82","1654,76","1967,03","1711,69|1967,03|1654,76","176758","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/kabul-formu",
