"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"28","web","admin/web/web-moduller/ucuncu-grup/musteri-yorumlari","filament.admin.web.pages.web-moduller.ucuncu-grup.musteri-yorumlari","App\Filament\Clusters\Web\Pages\ModulMusteriYorumlari","200","560,35","560,35","560,35","560.35","185684","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/musteri-yorumlari",
"29","web","admin/web/web-moduller/ucuncu-grup/referanslar","filament.admin.web.pages.web-moduller.ucuncu-grup.referanslar","App\Filament\Clusters\Web\Pages\ModulReferanslar","200","551,75","551,75","551,75","551.75","228360","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/referanslar",
"30","web","admin/web/web-moduller/ucuncu-grup/neden-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.neden-biz","App\Filament\Clusters\Web\Pages\ModulNedenBiz","200","548,65","548,65","548,65","548.65","191158","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neden-biz",
"31","web","admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz","filament.admin.web.pages.web-moduller.ucuncu-grup.neler-yapiyoruz","App\Filament\Clusters\Web\Pages\ModulNelerYapiyoruz","200","536,61","536,61","536,61","536.61","184548","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz",
"32","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","535,43","535,43","535,43","535.43","126101","http://localhost/yalova-kamera/admin/restoran/mutfak",
"33","personel-takip","admin/personel-takip/giris-cikis","filament.admin.personel-takip.resources.giris-cikis.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\ListPersonelGirisCikislari","200","534,72","534,72","534,72","534.72","158656","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis",
"34","web","admin/web/servisler/ayarlar","filament.admin.web.pages.servisler.ayarlar","App\Filament\Clusters\Web\Pages\WebServisAyarlar","200","534,43","534,43","534,43","534.43","146467","http://localhost/yalova-kamera/admin/web/servisler/ayarlar",
"35","web","admin/web/web-moduller/ucuncu-grup/faqs","filament.admin.web.pages.web-moduller.ucuncu-grup.faqs","App\Filament\Clusters\Web\Pages\ModulFaqs","200","533,64","533,64","533,64","533.64","178726","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/faqs",
"36","muhasebe","admin/muhasebe/satis/barkod-etiket-yazdirma","filament.admin.muhasebe.pages.satis.barkod-etiket-yazdirma","App\Filament\Clusters\Muhasebe\Pages\BarkodEtiketYazdirmaSayfasi","200","529,7","529,7","529,7","529.7","187397","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-etiket-yazdirma",
"37","sistem-firmalar","admin/sistem-firmalar","filament.admin.resources.sistem-firmalar.index","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaListesi","200","522,31","522,31","522,31","522.31","178344","http://localhost/yalova-kamera/admin/sistem-firmalar",
"38","profil","admin/profil","filament.admin.auth.profile","App\Filament\Pages\Auth\ProfilDuzenle","200","520,75","520,75","520,75","520.75","174926","http://localhost/yalova-kamera/admin/profil",
"39","personel-takip","admin/personel-takip/maas-donemleri","filament.admin.personel-takip.resources.maas-donemleri.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\ListPersonelMaasDonemleri","200","519,85","519,85","519,85","519.85","160024","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri",
"40","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","517,69","517,69","517,69","517.69","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"41","personel-takip","admin/personel-takip/giris-cikis/create","filament.admin.personel-takip.resources.giris-cikis.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\CreatePersonelGirisCikis","200","517,44","517,44","517,44","517.44","180029","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis/create",
"42","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGidenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenIadeFaturasi","200","517,26","517,26","517,26","517.26","192233","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi",
"43","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","514,77","514,77","514,77","514.77","187051","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"44","teknik-servis","admin/teknik-servis/raporlar/durum-bazli","filament.admin.teknik-servis.pages.raporlar.durum-bazli","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDurumBazliRaporuSayfasi","200","513,89","513,89","513,89","513.89","112193","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/durum-bazli",
"45","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","513,69","513,69","513,69","513.69","168361","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"46","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","513,35","513,35","513,35","513.35","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"47","firma-kullanici-gruplari","admin/firma-kullanici-gruplari","filament.admin.resources.firma-kullanici-gruplari.index","App\Filament\Resources\FirmaKullaniciGrubuKaynagi\Pages\ListFirmaKullaniciGruplari","200","510,47","510,47","510,47","510.47","140298","http://localhost/yalova-kamera/admin/firma-kullanici-gruplari",
"48","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","510,13","510,13","510,13","510.13","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"49","web","admin/web/sayfalar/bilgi-sayfalari","filament.admin.web.pages.sayfalar.bilgi-sayfalari","App\Filament\Clusters\Web\Pages\BilgiSayfalari","200","509,14","509,14","509,14","509.14","167841","http://localhost/yalova-kamera/admin/web/sayfalar/bilgi-sayfalari",
"50","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","506,9","506,9","506,9","506.9","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"51","ayarlar","admin/ayarlar/kullanici-ayarlari/kullanici-gruplari","filament.admin.ayarlar.pages.kullanici-ayarlari.kullanici-gruplari","App\Filament\Clusters\Ayarlar\Pages\KullaniciGruplari","200","506,63","506,63","506,63","506.63","112010","http://localhost/yalova-kamera/admin/ayarlar/kullanici-ayarlari/kullanici-gruplari",
"52","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","506,42","506,42","506,42","506.42","124946","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"53","e-ticaret","admin/e-ticaret/odeme-yonetimi","filament.admin.e-ticaret.pages.odeme-yonetimi","App\Filament\Clusters\ETicaret\Pages\OdemeYonetimiSayfasi","200","506,29","506,29","506,29","506.29","140202","http://localhost/yalova-kamera/admin/e-ticaret/odeme-yonetimi",
"54","personel-takip","admin/personel-takip/izinler","filament.admin.personel-takip.resources.izinler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\ListPersonelIzinleri","200","506,12","506,12","506,12","506.12","154511","http://localhost/yalova-kamera/admin/personel-takip/izinler",
"55","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","505,03","505,03","505,03","505.03","124456","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"56","restoran","admin/restoran","filament.admin.restoran","App\Filament\Clusters\Restoran","200","504,86","504,86","504,86","504.86","96464","http://localhost/yalova-kamera/admin/restoran",
"57","e-ticaret","admin/e-ticaret","filament.admin.e-ticaret","App\Filament\Clusters\ETicaret","200","503,65","503,65","503,65","503.65","110824","http://localhost/yalova-kamera/admin/e-ticaret",
"58","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","502,86","502,86","502,86","502.86","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"59","web","admin/web/web-moduller/ucuncu-grup/teknik-destek","filament.admin.web.pages.web-moduller.ucuncu-grup.teknik-destek","App\Filament\Clusters\Web\Pages\ModulTeknikDestek","200","501,23","501,23","501,23","501.23","182903","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/teknik-destek",
"60","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","499,7","499,7","499,7","499.7","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"61","muhasebe","admin/muhasebe/finans/vade-takibi","filament.admin.muhasebe.pages.finans.vade-takibi","App\Filament\Clusters\Muhasebe\Pages\VadeTakipSayfasi","200","497,2","497,2","497,2","497.2","261977","http://localhost/yalova-kamera/admin/muhasebe/finans/vade-takibi",
"62","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","496,07","496,07","496,07","496.07","241167","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"63","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","494,33","494,33","494,33","494.33","158344","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"64","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/acik","filament.admin.teknik-servis.resources.servis-kayitlari.acik","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariAcikSayfasi","200","491,33","491,33","491,33","491.33","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/acik",
"65","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","489,77","489,77","489,77","489.77","175772","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"66","muhasebe","admin/muhasebe/faturalar/gelen-faturalar","filament.admin.muhasebe.pages.faturalar.gelen-faturalar","App\Filament\Clusters\Muhasebe\Pages\GelenFatura","200","484,19","484,19","484,19","484.19","159493","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-faturalar",
"67","personel-takip","admin/personel-takip/avanslar/create","filament.admin.personel-takip.resources.avanslar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\CreatePersonelAvans","200","483,11","483,11","483,11","483.11","162627","http://localhost/yalova-kamera/admin/personel-takip/avanslar/create",
"68","muhasebe","admin/muhasebe/cari-yonetimi/cariler/create","filament.admin.muhasebe.resources.cari-yonetimi.cariler.create","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\CreateCari","200","482,7","482,7","482,7","482.7","211193","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler/create",
"69","e-ticaret","admin/e-ticaret/varyasyon-yonetimi","filament.admin.e-ticaret.pages.varyasyon-yonetimi","App\Filament\Clusters\ETicaret\Pages\VaryasyonYonetimiSayfasi","200","482,45","482,45","482,45","482.45","112937","http://localhost/yalova-kamera/admin/e-ticaret/varyasyon-yonetimi",
"70","personel-takip","admin/personel-takip/izinler/create","filament.admin.personel-takip.resources.izinler.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\CreatePersonelIzin","200","480,72","480,72","480,72","480.72","158235","http://localhost/yalova-kamera/admin/personel-takip/izinler/create",
"71","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen","filament.admin.teknik-servis.resources.servis-kayitlari.fiyat_verilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariFiyatVerilenSayfasi","200","479,61","479,61","479,61","479.61","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen",
"72","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","478,36","478,36","478,36","478.36","137942","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"73","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","477,17","477,17","477,17","477.17","154388","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"74","personel-takip","admin/personel-takip/maas-donemleri/create","filament.admin.personel-takip.resources.maas-donemleri.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\CreatePersonelMaasDonemi","200","476,71","476,71","476,71","476.71","156018","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri/create",
"75","web","admin/web/urunler/urun-listesi","filament.admin.web.resources.urunler.urun-listesi.index","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\ListUrunler","200","474,4","474,4","474,4","474.4","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"76","personel-takip","admin/personel-takip/vardiyalar/create","filament.admin.personel-takip.resources.vardiyalar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\CreatePersonelVardiya","200","472,66","472,66","472,66","472.66","164945","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar/create",
"77","web","admin/web/projeler/ayarlar","filament.admin.web.pages.projeler.ayarlar","App\Filament\Clusters\Web\Pages\WebProjeAyarlar","200","472","472","472","472","146358","http://localhost/yalova-kamera/admin/web/projeler/ayarlar",
"78","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","471,68","471,68","471,68","471.68","159134","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"79","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.create_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\DisServisKaydiOlusturSayfasi","200","471,21","471,21","471,21","471.21","255072","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/dis-servis",
"80","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","467,71","467,71","467,71","467.71","117696","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"81","muhasebe","admin/muhasebe/satis/barkodlu-satis-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisGecmisiSayfasi","200","465,23","465,23","465,23","465.23","206440","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-gecmisi",
"82","e-ticaret","admin/e-ticaret/bildirim-yonetimi/sablonlar","filament.admin.e-ticaret.pages.bildirim-yonetimi.sablonlar","App\Filament\Clusters\ETicaret\Pages\BildirimSablonlariSayfasi","200","463,04","463,04","463,04","463.04","137361","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/sablonlar",
"83","products","admin/products/create","filament.admin.resources.products.create","App\Filament\Resources\ProductResource\Pages\CreateProduct","200","461,57","461,57","461,57","461.57","241167","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"84","muhasebe","admin/muhasebe/faturalar/bekleyen-faturalar","filament.admin.muhasebe.pages.faturalar.bekleyen-faturalar","App\Filament\Clusters\Muhasebe\Pages\BekleyenFatura","200","459,34","459,34","459,34","459.34","145721","http://localhost/yalova-kamera/admin/muhasebe/faturalar/bekleyen-faturalar",
"85","muhasebe","admin/muhasebe/raporlar/gelir-gider","filament.admin.muhasebe.pages.raporlar.gelir-gider","App\Filament\Clusters\Muhasebe\Pages\GelirGiderRaporuSayfasi","200","456,98","456,98","456,98","456.98","112132","http://localhost/yalova-kamera/admin/muhasebe/raporlar/gelir-gider",
"86","e-ticaret","admin/e-ticaret/mesaj-yonetimi/urun-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.urun-mesajlari","App\Filament\Clusters\ETicaret\Pages\UrunMesajlariSayfasi","200","456,83","456,83","456,83","456.83","131592","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/urun-mesajlari",
"87","muhasebe","admin/muhasebe/satis/barkodlu-satis","filament.admin.muhasebe.pages.satis.barkodlu-satis","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisSayfasi","200","455,25","455,25","455,25","455.25","220573","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis",
"88","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","452,1","452,1","452,1","452.1","129455","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"89","web","admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme","filament.admin.web.pages.web-ayarlar.menu-ayarlari.menu-duzenleme","App\Filament\Clusters\Web\Pages\ModulMenu","200","451,88","451,88","451,88","451.88","170901","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme",
"90","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","451,28","451,28","451,28","451.28","180359","http://localhost/yalova-kamera/admin/web/projeler/liste",
"91","muhasebe","admin/muhasebe/stok/stok-listesi/create","filament.admin.muhasebe.resources.stok.stok-listesi.create","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\CreateStokKarti","200","449,77","449,77","449,77","449.77","241496","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi/create",
"92","firma-ici-kullanicilar","admin/firma-ici-kullanicilar","filament.admin.resources.firma-ici-kullanicilar.index","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciListesi","200","448,52","448,52","448,52","448.52","153019","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar",
