"rank","module","uri","uri_template","name","action","model","record_key","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"1","product-categories","admin/product-categories/1/edit","admin/product-categories/{record}/edit","filament.admin.resources.product-categories.edit","App\Filament\Resources\ProductCategoryResource\Pages\EditProductCategory","App\Models\ProductCategory","1","200","5184,77","3248,2","8904,05","8904,05|3402,06|3248,2","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"2","products","admin/products/1/edit","admin/products/{record}/edit","filament.admin.resources.products.edit","App\Filament\Resources\ProductResource\Pages\EditProduct","App\Models\Product","1","200","3258,58","3225,13","3299,44","3225,13|3251,18|3299,44","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
