"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"11","muhasebe","admin/muhasebe/is-analitigi","filament.admin.muhasebe.pages.is-analitigi","App\Filament\Clusters\Muhasebe\Pages\IsAnalitigiSayfasi","200","2458,45","2458,45","2458,45","2458.45","113710","http://localhost/yalova-kamera/admin/muhasebe/is-analitigi",
"12","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","2403,15","2403,15","2403,15","2403.15","130841","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"13","muhasebe","admin/muhasebe/cari-yonetimi/cari-ekstreleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-ekstreleri","App\Filament\Clusters\Muhasebe\Pages\CariEkstreSayfasi","200","2390,82","2390,82","2390,82","2390.82","132482","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-ekstreleri",
"14","firma-ici-kullanicilar","admin/firma-ici-kullanicilar","filament.admin.resources.firma-ici-kullanicilar.index","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciListesi","200","2352,85","2352,85","2352,85","2352.85","153019","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar",
"15","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","2332,47","2332,47","2332,47","2332.47","126101","http://localhost/yalova-kamera/admin/restoran/mutfak",
"16","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","2280,94","2280,94","2280,94","2280.94","164565","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"17","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","2270,9","2270,9","2270,9","2270.9","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"18","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","2268,13","2268,13","2268,13","2268.13","117696","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"19","e-ticaret","admin/e-ticaret/kargo-yonetimi","filament.admin.e-ticaret.pages.kargo-yonetimi","App\Filament\Clusters\ETicaret\Pages\KargoYonetimiSayfasi","200","2241,46","2241,46","2241,46","2241.46","164677","http://localhost/yalova-kamera/admin/e-ticaret/kargo-yonetimi",
"20","muhasebe","admin/muhasebe/stok/stok-listesi/create","filament.admin.muhasebe.resources.stok.stok-listesi.create","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\CreateStokKarti","200","2203,37","2203,37","2203,37","2203.37","241768","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi/create",
"21","firma-ici-kullanicilar","admin/firma-ici-kullanicilar/create","filament.admin.resources.firma-ici-kullanicilar.create","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciOlustur","200","2167,77","2167,77","2167,77","2167.77","166706","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar/create",
"22","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","2164,85","2164,85","2164,85","2164.85","154388","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"23","web","admin/web/web-ayarlar/web-genel-ayarlar","filament.admin.web.pages.web-ayarlar.web-genel-ayarlar","App\Filament\Clusters\Web\Pages\WebGenelAyarlar","200","2127,88","2127,88","2127,88","2127.88","136492","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-genel-ayarlar",
"24","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","2118,44","2118,44","2118,44","2118.44","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"25","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","2092,81","2092,81","2092,81","2092.81","124456","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"26","muhasebe","admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat","filament.admin.muhasebe.pages.satis.barkodlu-satis-muhasebe-mutabakat","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisMuhasebeMutabakatSayfasi","200","2091,79","2091,79","2091,79","2091.79","157267","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-muhasebe-mutabakat",
"27","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz","filament.admin.teknik-servis.resources.servis-kayitlari.create_arizali","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ArizaliCihazKaydiOlusturSayfasi","200","2043,23","2043,23","2043,23","2043.23","264223","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/arizali-cihaz",
"28","muhasebe","admin/muhasebe/finans/finans-panel","filament.admin.muhasebe.pages.finans.finans-panel","App\Filament\Clusters\Muhasebe\Pages\FinansDashboardSayfasi","200","2042,54","2042,54","2042,54","2042.54","121492","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-panel",
"29","restoran","admin/restoran/qr-menu/receteler/create","filament.admin.restoran.resources.qr-menu.receteler.create","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\CreateRestoranRecete","200","2040,56","2040,56","2040,56","2040.56","178079","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler/create",
"30","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari/create","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\CreatePersonelVardiyaSablonu","200","2034,27","2034,27","2034,27","2034.27","152608","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari/create",
"31","restoran","admin/restoran/qr-menu/kategoriler","filament.admin.restoran.resources.qr-menu.kategoriler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\ListRestoranMenuKategorileri","200","2020,89","2020,89","2020,89","2020.89","162325","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler",
"32","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","2008,57","2008,57","2008,57","2008.57","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"33","muhasebe","admin/muhasebe/stok","filament.admin.muhasebe.pages.stok","App\Filament\Clusters\Muhasebe\Pages\Stok","200","1985,72","1985,72","1985,72","1985.72","111840","http://localhost/yalova-kamera/admin/muhasebe/stok",
"34","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","1984,3","1984,3","1984,3","1984.3","133495","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"35","web","admin/web/urunler/urun-listesi","filament.admin.web.resources.urunler.urun-listesi.index","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\ListUrunler","200","1978,92","1978,92","1978,92","1978.92","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"36","web","admin/web/web-ayarlar/web-mail-ayarlar","filament.admin.web.pages.web-ayarlar.web-mail-ayarlar","App\Filament\Clusters\Web\Pages\WebMailAyarlar","200","1978,11","1978,11","1978,11","1978.11","148865","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-mail-ayarlar",
"37","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","1971,8","1971,8","1971,8","1971.8","143291","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"38","sistem-firmalar","admin/sistem-firmalar","filament.admin.resources.sistem-firmalar.index","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaListesi","200","1960,59","1960,59","1960,59","1960.59","178344","http://localhost/yalova-kamera/admin/sistem-firmalar",
"39","muhasebe","admin/muhasebe/tanimlar/stok-modelleri","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\ListMuhasebeStokModelleri","200","1958,86","1958,86","1958,86","1958.86","160804","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri",
"40","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","1953,6","1953,6","1953,6","1953.6","201343","http://localhost/yalova-kamera/admin/siparisler",
"41","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","1953,4","1953,4","1953,4","1953.4","143098","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"42","web","admin/web/web-ayarlar/web-api-ayarlar","filament.admin.web.pages.web-ayarlar.web-api-ayarlar","App\Filament\Clusters\Web\Pages\WebApiAyarlar","200","1951,43","1951,43","1951,43","1951.43","141447","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-api-ayarlar",
"43","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeFisiSayfasi","200","1941,02","1941,02","1941,02","1941.02","114195","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-fisi",
"44","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeGecmisiSayfasi","200","1938","1938","1938","1938","174908","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-gecmisi",
"45","teknik-servis","admin/teknik-servis/sablonlar/servis-formu","filament.admin.teknik-servis.pages.sablonlar.servis-formu","App\Filament\Clusters\TeknikServis\Pages\ServisFormuSablonuSayfasi","200","1935,61","1935,61","1935,61","1935.61","146066","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/servis-formu",
"46","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","1918,68","1918,68","1918,68","1918.68","139135","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"47","web","admin/web/sayfalar/bilgi-sayfalari","filament.admin.web.pages.sayfalar.bilgi-sayfalari","App\Filament\Clusters\Web\Pages\BilgiSayfalari","200","1917,97","1917,97","1917,97","1917.97","167841","http://localhost/yalova-kamera/admin/web/sayfalar/bilgi-sayfalari",
"48","personel-takip","admin/personel-takip/ayarlar","filament.admin.personel-takip.pages.ayarlar","App\Filament\Clusters\PersonelTakip\Pages\PersonelAyarlariSayfasi","200","1912,78","1912,78","1912,78","1912.78","138192","http://localhost/yalova-kamera/admin/personel-takip/ayarlar",
"49","personel-takip","admin/personel-takip/giris-cikis","filament.admin.personel-takip.resources.giris-cikis.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\ListPersonelGirisCikislari","200","1909,1","1909,1","1909,1","1909.1","163247","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis",
"50","restoran","admin/restoran/qr-menu/urunler/create","filament.admin.restoran.resources.qr-menu.urunler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\CreateRestoranMenuUrun","200","1901,96","1901,96","1901,96","1901.96","166472","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler/create",
"51","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","1890,4","1890,4","1890,4","1890.4","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"52","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","1881,22","1881,22","1881,22","1881.22","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"53","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","1872,51","1872,51","1872,51","1872.51","159956","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"54","web","admin/web/web-moduller/ucuncu-grup/faqs","filament.admin.web.pages.web-moduller.ucuncu-grup.faqs","App\Filament\Clusters\Web\Pages\ModulFaqs","200","1864,3","1864,3","1864,3","1864.3","178726","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/faqs",
"55","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","1863,68","1863,68","1863,68","1863.68","181638","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"56","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","1848,54","1848,54","1848,54","1848.54","168361","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"57","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","1844,82","1844,82","1844,82","1844.82","175772","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"58","muhasebe","admin/muhasebe/cari-yonetimi/cari-yaslandirma","filament.admin.muhasebe.pages.cari-yonetimi.cari-yaslandirma","App\Filament\Clusters\Muhasebe\Pages\CariYaslandirmaSayfasi","200","1836,64","1836,64","1836,64","1836.64","118922","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-yaslandirma",
"59","web","admin/web/web-ayarlar/menu-ayarlari/utility-menu","filament.admin.web.pages.web-ayarlar.menu-ayarlari.utility-menu","App\Filament\Clusters\Web\Pages\UtilityMenuAyarlari","200","1836,23","1836,23","1836,23","1836.23","161048","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/utility-menu",
"60","teknik-servis","admin/teknik-servis/ayarlar/telegram","filament.admin.teknik-servis.pages.ayarlar.telegram","App\Filament\Clusters\TeknikServis\Pages\TelegramSayfasi","200","1830,3","1830,3","1830,3","1830.3","141951","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/telegram",
"61","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","1827,27","1827,27","1827,27","1827.27","145467","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"62","muhasebe","admin/muhasebe/finans/kasa-hesaplari","filament.admin.muhasebe.resources.finans.kasa-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ListKasaHesaplari","200","1821,82","1821,82","1821,82","1821.82","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"63","e-ticaret","admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.musteri-mesajlari","App\Filament\Clusters\ETicaret\Pages\MusteriMesajlariSayfasi","200","1818,44","1818,44","1818,44","1818.44","132807","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari",
"64","muhasebe","admin/muhasebe/satis/barkodlu-satis-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisFisiSayfasi","200","1812,74","1812,74","1812,74","1812.74","116872","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-fisi",
"65","web","admin/web/web-moduller/ucuncu-grup/neden-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.neden-biz","App\Filament\Clusters\Web\Pages\ModulNedenBiz","200","1806,96","1806,96","1806,96","1806.96","191158","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neden-biz",
"66","teklif-yonetimi","admin/teklif-yonetimi/teklifler/create","filament.admin.teklif-yonetimi.resources.teklifler.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\CreateTeklif","200","1805,78","1805,78","1805,78","1805.78","252886","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler/create",
"67","restoran","admin/restoran/adisyonlar/create","filament.admin.restoran.resources.adisyonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\CreateRestoranAdisyon","200","1805,09","1805,09","1805,09","1805.09","196896","http://localhost/yalova-kamera/admin/restoran/adisyonlar/create",
"68","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iade","filament.admin.teknik-servis.resources.servis-kayitlari.iade","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIadeSayfasi","200","1803,1","1803,1","1803,1","1803.1","145906","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iade",
"69","muhasebe","admin/muhasebe/sistem-olaylari","filament.admin.muhasebe.pages.sistem-olaylari","App\Filament\Clusters\Muhasebe\Pages\SistemOlaylariSayfasi","200","1802,65","1802,65","1802,65","1802.65","170330","http://localhost/yalova-kamera/admin/muhasebe/sistem-olaylari",
"70","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","1798,02","1798,02","1798,02","1798.02","180976","http://localhost/yalova-kamera/admin/web/projeler/liste",
"71","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGiden","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenFatura","200","1797,43","1797,43","1797,43","1797.43","192928","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-fatura",
"72","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","1796,32","1796,32","1796,32","1796.32","161306","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"73","web","admin/web/web-ayarlar/aboneler","filament.admin.web.pages.web-ayarlar.aboneler","App\Filament\Clusters\Web\Pages\WebAboneler","200","1789,5","1789,5","1789,5","1789.5","179764","http://localhost/yalova-kamera/admin/web/web-ayarlar/aboneler",
"74","sistem-denetim-kayitlari","admin/sistem-denetim-kayitlari","filament.admin.resources.sistem-denetim-kayitlari.index","App\Filament\Resources\DenetimKayidiKaynagi\Pages\DenetimKayitlariListesi","200","1787,76","1787,76","1787,76","1787.76","184887","http://localhost/yalova-kamera/admin/sistem-denetim-kayitlari",
"75","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","1786,52","1786,52","1786,52","1786.52","201615","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"76","muhasebe","admin/muhasebe/stok/stok-listesi","filament.admin.muhasebe.resources.stok.stok-listesi.index","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ListStokKartlari","200","1785,51","1785,51","1785,51","1785.51","187293","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi",
"77","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari/create","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.create","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\CreateTeknikServisDurumu","200","1782,94","1782,94","1782,94","1782.94","155838","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari/create",
"78","e-ticaret","admin/e-ticaret/odeme-yonetimi","filament.admin.e-ticaret.pages.odeme-yonetimi","App\Filament\Clusters\ETicaret\Pages\OdemeYonetimiSayfasi","200","1782,83","1782,83","1782,83","1782.83","141405","http://localhost/yalova-kamera/admin/e-ticaret/odeme-yonetimi",
"79","teknik-servis","admin/teknik-servis/ayarlar/kabul-fisi","filament.admin.teknik-servis.pages.ayarlar.kabul-fisi","App\Filament\Clusters\TeknikServis\Pages\KabulFisi","200","1781,67","1781,67","1781,67","1781.67","118076","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/kabul-fisi",
"80","restoran","admin/restoran/masalar/create","filament.admin.restoran.resources.masalar.create","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\CreateRestoranMasa","200","1781,56","1781,56","1781,56","1781.56","160770","http://localhost/yalova-kamera/admin/restoran/masalar/create",
"81","muhasebe","admin/muhasebe/fatura-kaynagis/create/iptal-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createIptal","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateIptalFatura","200","1780,87","1780,87","1780,87","1780.87","192812","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/iptal-fatura",
"82","web","admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme","filament.admin.web.pages.web-ayarlar.menu-ayarlari.menu-duzenleme","App\Filament\Clusters\Web\Pages\ModulMenu","200","1780,49","1780,49","1780,49","1780.49","170901","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme",
"83","products","admin/products/create","filament.admin.resources.products.create","App\Filament\Resources\ProductResource\Pages\CreateProduct","200","1779,75","1779,75","1779,75","1779.75","241439","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"84","muhasebe","admin/muhasebe/faturalar/bekleyen-faturalar","filament.admin.muhasebe.pages.faturalar.bekleyen-faturalar","App\Filament\Clusters\Muhasebe\Pages\BekleyenFatura","200","1777,22","1777,22","1777,22","1777.22","145721","http://localhost/yalova-kamera/admin/muhasebe/faturalar/bekleyen-faturalar",
"85","teklif-yonetimi","admin/teklif-yonetimi/sablonlar","filament.admin.teklif-yonetimi.resources.sablonlar.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\ListTeklifSablonlari","200","1775,81","1775,81","1775,81","1775.81","140682","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar",
"86","web","admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz","filament.admin.web.pages.web-moduller.ucuncu-grup.neler-yapiyoruz","App\Filament\Clusters\Web\Pages\ModulNelerYapiyoruz","200","1774,18","1774,18","1774,18","1774.18","184548","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz",
"87","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","1772,16","1772,16","1772,16","1772.16","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"88","muhasebe","admin/muhasebe/cari-yonetimi/cariler","filament.admin.muhasebe.resources.cari-yonetimi.cariler.index","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\ListCariler","200","1771,2","1771,2","1771,2","1771.2","170489","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler",
"89","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","1769,38","1769,38","1769,38","1769.38","215868","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"90","muhasebe","admin/muhasebe/stok/stok-kategorileri/create","filament.admin.muhasebe.resources.stok.stok-kategorileri.create","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\CreateStokKategorisi","200","1767,82","1767,82","1767,82","1767.82","154945","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri/create",
